#,Date Heure(GMT+01:00),Température1(°C),Température2(°C),Température3(°C),Température4(°C)
1750,06/05/17 05:30:00 PM,288.84999999999997,287.91799999999995,287.056,287.368
1751,06/05/17 05:45:00 PM,288.84999999999997,287.91799999999995,287.056,287.368
1752,06/05/17 06:00:00 PM,288.87399999999997,287.91799999999995,287.056,287.344
1753,06/05/17 06:15:00 PM,288.89799999999997,287.94199999999995,287.056,287.344
1754,06/05/17 06:30:00 PM,288.92199999999997,287.94199999999995,287.056,287.344
1755,06/05/17 06:45:00 PM,288.94599999999997,287.94199999999995,287.056,287.344
1756,06/05/17 07:00:00 PM,288.94599999999997,287.96599999999995,287.056,287.344
1757,06/05/17 07:15:00 PM,288.993,287.98999999999995,287.056,287.344
1758,06/05/17 07:30:00 PM,288.993,287.98999999999995,287.056,287.344
1759,06/05/17 07:45:00 PM,289.017,287.98999999999995,287.056,287.344
1760,06/05/17 08:00:00 PM,289.041,288.01399999999995,287.056,287.344
1761,06/05/17 08:15:00 PM,289.041,288.01399999999995,287.08,287.344
1762,06/05/17 08:30:00 PM,289.089,288.03799999999995,287.08,287.344
1763,06/05/17 08:45:00 PM,289.089,288.03799999999995,287.08,287.32
1764,06/05/17 09:00:00 PM,289.089,288.06199999999995,287.08,287.344
1765,06/05/17 09:15:00 PM,289.113,288.06199999999995,287.08,287.32
1766,06/05/17 09:30:00 PM,289.13599999999997,288.06199999999995,287.08,287.344
1767,06/05/17 09:45:00 PM,289.13599999999997,288.08599999999996,287.08,287.344
1768,06/05/17 10:00:00 PM,289.13599999999997,288.08599999999996,287.104,287.344
1769,06/05/17 10:15:00 PM,289.15999999999997,288.10999999999996,287.104,287.344
1770,06/05/17 10:30:00 PM,289.15999999999997,288.10999999999996,287.104,287.32
1771,06/05/17 10:45:00 PM,289.15999999999997,288.10999999999996,287.104,287.32
1772,06/05/17 11:00:00 PM,289.18399999999997,288.13399999999996,287.104,287.32
1773,06/05/17 11:15:00 PM,289.18399999999997,288.13399999999996,287.128,287.32
1774,06/05/17 11:30:00 PM,289.20799999999997,288.13399999999996,287.128,287.32
1775,06/05/17 11:45:00 PM,289.20799999999997,288.15799999999996,287.128,287.32
1776,06/06/17 12:00:00 AM,289.20799999999997,288.15799999999996,287.152,287.32
1777,06/06/17 12:15:00 AM,289.20799999999997,288.15799999999996,287.152,287.32
1778,06/06/17 12:30:00 AM,289.20799999999997,288.15799999999996,287.152,287.32
1779,06/06/17 12:45:00 AM,289.23199999999997,288.181,287.152,287.32
1780,06/06/17 01:00:00 AM,289.23199999999997,288.181,287.152,287.32
1781,06/06/17 01:15:00 AM,289.23199999999997,288.181,287.176,287.32
1782,06/06/17 01:30:00 AM,289.23199999999997,288.181,287.176,287.32
1783,06/06/17 01:45:00 AM,289.23199999999997,288.205,287.176,287.32
1784,06/06/17 02:00:00 AM,289.256,288.205,287.176,287.344
1785,06/06/17 02:15:00 AM,289.23199999999997,288.205,287.176,287.344
1786,06/06/17 02:30:00 AM,289.256,288.205,287.2,287.344
1787,06/06/17 02:45:00 AM,289.256,288.205,287.2,287.344
1788,06/06/17 03:00:00 AM,289.23199999999997,288.205,287.2,287.344
1789,06/06/17 03:15:00 AM,289.23199999999997,288.205,287.2,287.344
1790,06/06/17 03:30:00 AM,289.23199999999997,288.205,287.2,287.344
1791,06/06/17 03:45:00 AM,289.23199999999997,288.205,287.224,287.344
1792,06/06/17 04:00:00 AM,289.23199999999997,288.205,287.224,287.344
1793,06/06/17 04:15:00 AM,289.20799999999997,288.205,287.224,287.344
1794,06/06/17 04:30:00 AM,289.20799999999997,288.205,287.224,287.344
1795,06/06/17 04:45:00 AM,289.20799999999997,288.205,287.224,287.344
1796,06/06/17 05:00:00 AM,289.20799999999997,288.205,287.224,287.344
1797,06/06/17 05:15:00 AM,289.18399999999997,288.205,287.224,287.344
1798,06/06/17 05:30:00 AM,289.18399999999997,288.205,287.224,287.344
1799,06/06/17 05:45:00 AM,289.18399999999997,288.205,287.248,287.344
1800,06/06/17 06:00:00 AM,289.15999999999997,288.205,287.248,287.344
1801,06/06/17 06:15:00 AM,289.15999999999997,288.205,287.248,287.344
1802,06/06/17 06:30:00 AM,289.15999999999997,288.181,287.248,287.344
1803,06/06/17 06:45:00 AM,289.13599999999997,288.181,287.248,287.344
1804,06/06/17 07:00:00 AM,289.13599999999997,288.181,287.248,287.344
1805,06/06/17 07:15:00 AM,289.113,288.181,287.248,287.344
1806,06/06/17 07:30:00 AM,289.113,288.181,287.248,287.344
1807,06/06/17 07:45:00 AM,289.113,288.15799999999996,287.248,287.344
1808,06/06/17 08:00:00 AM,289.089,288.15799999999996,287.248,287.344
1809,06/06/17 08:15:00 AM,289.089,288.15799999999996,287.248,287.344
1810,06/06/17 08:30:00 AM,289.065,288.15799999999996,287.248,287.344
1811,06/06/17 08:45:00 AM,289.065,288.13399999999996,287.248,287.344
1812,06/06/17 09:00:00 AM,289.065,288.13399999999996,287.248,287.344
1813,06/06/17 09:15:00 AM,289.041,288.13399999999996,287.248,287.344
1814,06/06/17 09:30:00 AM,289.041,288.10999999999996,287.248,287.344
1815,06/06/17 09:45:00 AM,289.017,288.10999999999996,287.248,287.344
1816,06/06/17 10:00:00 AM,288.993,288.10999999999996,287.248,287.344
1817,06/06/17 10:15:00 AM,288.993,288.10999999999996,287.224,287.344
1818,06/06/17 10:30:00 AM,288.993,288.08599999999996,287.224,287.344
1819,06/06/17 10:45:00 AM,288.969,288.08599999999996,287.224,287.344
1820,06/06/17 11:00:00 AM,288.969,288.06199999999995,287.224,287.344
1821,06/06/17 11:15:00 AM,288.94599999999997,288.06199999999995,287.224,287.344
1822,06/06/17 11:30:00 AM,288.94599999999997,288.06199999999995,287.224,287.344
1823,06/06/17 11:45:00 AM,288.94599999999997,288.03799999999995,287.224,287.344
1824,06/06/17 12:00:00 PM,288.92199999999997,288.03799999999995,287.224,287.344
1825,06/06/17 12:15:00 PM,288.89799999999997,288.03799999999995,287.224,287.32
1826,06/06/17 12:30:00 PM,288.89799999999997,288.01399999999995,287.2,287.344
1827,06/06/17 12:45:00 PM,288.87399999999997,288.01399999999995,287.2,287.32
1828,06/06/17 01:00:00 PM,288.87399999999997,288.01399999999995,287.2,287.32
1829,06/06/17 01:15:00 PM,288.84999999999997,287.98999999999995,287.2,287.32
1830,06/06/17 01:30:00 PM,288.84999999999997,287.98999999999995,287.176,287.32
1831,06/06/17 01:45:00 PM,288.80199999999996,287.96599999999995,287.176,287.32
1832,06/06/17 02:00:00 PM,288.779,287.96599999999995,287.176,287.32
1833,06/06/17 02:15:00 PM,288.779,287.94199999999995,287.176,287.32
1834,06/06/17 02:30:00 PM,288.779,287.94199999999995,287.176,287.32
1835,06/06/17 02:45:00 PM,288.755,287.94199999999995,287.176,287.32
1836,06/06/17 03:00:00 PM,288.755,287.91799999999995,287.152,287.32
1837,06/06/17 03:15:00 PM,288.755,287.91799999999995,287.152,287.32
1838,06/06/17 03:30:00 PM,288.755,287.895,287.152,287.296
1839,06/06/17 03:45:00 PM,288.755,287.895,287.152,287.296
1840,06/06/17 04:00:00 PM,288.731,287.895,287.128,287.296
1841,06/06/17 04:15:00 PM,288.731,287.775,287.128,287.296
1842,06/06/17 04:30:00 PM,288.731,287.775,287.128,287.296
1843,06/06/17 04:45:00 PM,288.707,287.775,287.128,287.272
1844,06/06/17 05:00:00 PM,288.707,287.775,287.104,287.296
1845,06/06/17 05:15:00 PM,288.707,287.799,287.104,287.296
1846,06/06/17 05:30:00 PM,288.683,287.799,287.104,287.272
1847,06/06/17 05:45:00 PM,288.683,287.98999999999995,287.104,287.272
1848,06/06/17 06:00:00 PM,288.683,287.98999999999995,287.104,287.272
1849,06/06/17 06:15:00 PM,288.683,287.98999999999995,287.104,287.272
1850,06/06/17 06:30:00 PM,288.683,287.98999999999995,287.104,287.272
1851,06/06/17 06:45:00 PM,288.683,287.98999999999995,287.08,287.248
1852,06/06/17 07:00:00 PM,288.683,287.98999999999995,287.08,287.248
1853,06/06/17 07:15:00 PM,288.683,288.01399999999995,287.08,287.248
1854,06/06/17 07:30:00 PM,288.683,288.01399999999995,287.08,287.248
1855,06/06/17 07:45:00 PM,288.683,288.01399999999995,287.056,287.248
1856,06/06/17 08:00:00 PM,288.659,288.06199999999995,287.056,287.248
1857,06/06/17 08:15:00 PM,288.659,288.06199999999995,287.056,287.248
1858,06/06/17 08:30:00 PM,288.659,288.06199999999995,287.056,287.248
1859,06/06/17 08:45:00 PM,288.659,288.06199999999995,287.056,287.224
1860,06/06/17 09:00:00 PM,288.659,288.06199999999995,287.056,287.224
1861,06/06/17 09:15:00 PM,288.635,288.06199999999995,287.056,287.224
1862,06/06/17 09:30:00 PM,288.635,288.06199999999995,287.032,287.224
1863,06/06/17 09:45:00 PM,288.635,288.06199999999995,287.032,287.224
1864,06/06/17 10:00:00 PM,288.635,288.08599999999996,287.032,287.2
1865,06/06/17 10:15:00 PM,288.611,288.08599999999996,287.032,287.2
1866,06/06/17 10:30:00 PM,288.611,288.08599999999996,287.032,287.2
1867,06/06/17 10:45:00 PM,288.611,288.01399999999995,287.008,287.2
1868,06/06/17 11:00:00 PM,288.58799999999997,287.98999999999995,287.008,287.2
1869,06/06/17 11:15:00 PM,288.58799999999997,287.96599999999995,287.008,287.2
1870,06/06/17 11:30:00 PM,288.56399999999996,287.96599999999995,287.008,287.176
1871,06/06/17 11:45:00 PM,288.56399999999996,287.96599999999995,287.008,287.176
1872,06/07/17 12:00:00 AM,288.56399999999996,287.98999999999995,286.984,287.176
1873,06/07/17 12:15:00 AM,288.53999999999996,288.08599999999996,286.984,287.176
1874,06/07/17 12:30:00 AM,288.53999999999996,288.13399999999996,286.984,287.176
1875,06/07/17 12:45:00 AM,288.51599999999996,288.13399999999996,286.984,287.152
1876,06/07/17 01:00:00 AM,288.51599999999996,288.15799999999996,286.984,287.152
1877,06/07/17 01:15:00 AM,288.49199999999996,288.15799999999996,286.96,287.152
1878,06/07/17 01:30:00 AM,288.49199999999996,288.205,286.96,287.152
1879,06/07/17 01:45:00 AM,288.46799999999996,288.397,286.96,287.152
1880,06/07/17 02:00:00 AM,288.44399999999996,288.397,286.96,287.152
1881,06/07/17 02:15:00 AM,288.44399999999996,288.397,286.96,287.128
1882,06/07/17 02:30:00 AM,288.41999999999996,288.373,286.936,287.128
1883,06/07/17 02:45:00 AM,288.41999999999996,288.373,286.936,287.128
1884,06/07/17 03:00:00 AM,288.397,288.373,286.936,287.128
1885,06/07/17 03:15:00 AM,288.373,288.373,286.912,287.128
1886,06/07/17 03:30:00 AM,288.373,288.349,286.912,287.104
1887,06/07/17 03:45:00 AM,288.349,288.349,286.407,287.104
1888,06/07/17 04:00:00 AM,288.349,288.325,286.407,287.104
1889,06/07/17 04:15:00 AM,288.325,288.325,286.383,287.104
1890,06/07/17 04:30:00 AM,288.301,288.301,286.383,287.104
1891,06/07/17 04:45:00 AM,288.301,288.301,286.383,287.08
1892,06/07/17 05:00:00 AM,288.277,288.301,286.359,287.08
1893,06/07/17 05:15:00 AM,288.277,288.301,286.359,287.08
1894,06/07/17 05:30:00 AM,288.253,288.277,286.359,287.08
1895,06/07/17 05:45:00 AM,288.229,288.277,286.335,287.08
1896,06/07/17 06:00:00 AM,288.229,288.253,286.335,287.08
1897,06/07/17 06:15:00 AM,288.205,288.253,286.311,287.056
1898,06/07/17 06:30:00 AM,288.205,288.229,286.335,287.056
1899,06/07/17 06:45:00 AM,288.181,288.229,286.311,287.056
1900,06/07/17 07:00:00 AM,288.15799999999996,288.205,286.311,287.056
1901,06/07/17 07:15:00 AM,288.15799999999996,288.205,286.287,287.032
1902,06/07/17 07:30:00 AM,288.15799999999996,288.205,286.287,287.032
1903,06/07/17 07:45:00 AM,288.13399999999996,288.181,286.287,287.032
1904,06/07/17 08:00:00 AM,288.10999999999996,288.181,286.262,287.032
1905,06/07/17 08:15:00 AM,288.10999999999996,288.15799999999996,286.262,287.032
1906,06/07/17 08:30:00 AM,288.08599999999996,288.15799999999996,286.262,287.008
1907,06/07/17 08:45:00 AM,288.08599999999996,288.15799999999996,286.238,287.008
1908,06/07/17 09:00:00 AM,288.08599999999996,288.13399999999996,286.238,287.008
1909,06/07/17 09:15:00 AM,288.06199999999995,288.13399999999996,286.214,286.984
1910,06/07/17 09:30:00 AM,288.03799999999995,288.10999999999996,286.214,286.984
1911,06/07/17 09:45:00 AM,288.03799999999995,288.10999999999996,286.214,286.984
1912,06/07/17 10:00:00 AM,288.03799999999995,288.08599999999996,286.19,286.984
1913,06/07/17 10:15:00 AM,288.01399999999995,288.08599999999996,286.19,286.984
1914,06/07/17 10:30:00 AM,288.01399999999995,288.08599999999996,286.166,286.984
1915,06/07/17 10:45:00 AM,287.96599999999995,288.181,286.166,286.96
1916,06/07/17 11:00:00 AM,287.96599999999995,288.205,286.142,286.96
1917,06/07/17 11:15:00 AM,287.96599999999995,288.205,286.142,286.96
1918,06/07/17 11:30:00 AM,287.94199999999995,288.205,286.142,286.96
1919,06/07/17 11:45:00 AM,287.94199999999995,288.205,286.142,286.936
1920,06/07/17 12:00:00 PM,287.94199999999995,288.205,286.118,286.936
1921,06/07/17 12:15:00 PM,287.94199999999995,288.205,286.118,286.936
1922,06/07/17 12:30:00 PM,287.94199999999995,288.205,286.094,286.936
1923,06/07/17 12:45:00 PM,287.94199999999995,288.205,286.094,286.936
1924,06/07/17 01:00:00 PM,287.91799999999995,288.181,286.094,286.912
1925,06/07/17 01:15:00 PM,287.91799999999995,288.181,286.07,286.912
1926,06/07/17 01:30:00 PM,287.91799999999995,288.181,286.07,286.912
1927,06/07/17 01:45:00 PM,287.91799999999995,288.181,286.07,286.912
1928,06/07/17 02:00:00 PM,287.91799999999995,288.181,285.87699999999995,286.912
1929,06/07/17 02:15:00 PM,287.91799999999995,288.181,285.87699999999995,286.912
1930,06/07/17 02:30:00 PM,287.91799999999995,288.181,285.85299999999995,286.888
1931,06/07/17 02:45:00 PM,287.91799999999995,288.15799999999996,285.828,286.888
1932,06/07/17 03:00:00 PM,287.91799999999995,288.15799999999996,285.804,286.888
1933,06/07/17 03:15:00 PM,287.871,288.181,285.804,286.888
1934,06/07/17 03:30:00 PM,287.895,288.15799999999996,285.804,286.888
1935,06/07/17 03:45:00 PM,287.91799999999995,288.15799999999996,285.78,286.888
1936,06/07/17 04:00:00 PM,287.91799999999995,288.15799999999996,285.78,286.864
1937,06/07/17 04:15:00 PM,287.91799999999995,288.13399999999996,285.756,286.864
1938,06/07/17 04:30:00 PM,287.91799999999995,288.13399999999996,285.756,286.864
1939,06/07/17 04:45:00 PM,287.91799999999995,288.13399999999996,285.73199999999997,286.864
1940,06/07/17 05:00:00 PM,287.91799999999995,288.13399999999996,285.73199999999997,286.84
1941,06/07/17 05:15:00 PM,287.94199999999995,288.13399999999996,285.73199999999997,286.84
1942,06/07/17 05:30:00 PM,287.94199999999995,288.13399999999996,285.73199999999997,286.84
1943,06/07/17 05:45:00 PM,287.96599999999995,288.13399999999996,285.70799999999997,286.84
1944,06/07/17 06:00:00 PM,287.96599999999995,288.13399999999996,285.70799999999997,286.84
1945,06/07/17 06:15:00 PM,287.98999999999995,288.13399999999996,285.70799999999997,286.84
1946,06/07/17 06:30:00 PM,287.98999999999995,288.13399999999996,285.70799999999997,286.84
1947,06/07/17 06:45:00 PM,288.01399999999995,288.13399999999996,285.70799999999997,286.84
1948,06/07/17 07:00:00 PM,288.01399999999995,288.15799999999996,285.70799999999997,286.816
1949,06/07/17 07:15:00 PM,288.03799999999995,288.15799999999996,285.68399999999997,286.816
1950,06/07/17 07:30:00 PM,288.03799999999995,288.15799999999996,285.68399999999997,286.84
1951,06/07/17 07:45:00 PM,288.06199999999995,288.15799999999996,285.68399999999997,286.816
1952,06/07/17 08:00:00 PM,288.08599999999996,288.15799999999996,285.68399999999997,286.816
1953,06/07/17 08:15:00 PM,288.08599999999996,288.15799999999996,285.68399999999997,286.816
1954,06/07/17 08:30:00 PM,288.10999999999996,288.15799999999996,285.68399999999997,286.816
1955,06/07/17 08:45:00 PM,288.10999999999996,288.181,285.68399999999997,286.816
1956,06/07/17 09:00:00 PM,288.13399999999996,288.181,285.68399999999997,286.816
1957,06/07/17 09:15:00 PM,288.15799999999996,288.181,285.68399999999997,286.816
1958,06/07/17 09:30:00 PM,288.15799999999996,288.205,285.68399999999997,286.816
1959,06/07/17 09:45:00 PM,288.15799999999996,288.205,285.68399999999997,286.792
1960,06/07/17 10:00:00 PM,288.181,288.205,285.68399999999997,286.792
1961,06/07/17 10:15:00 PM,288.181,288.205,285.68399999999997,286.792
1962,06/07/17 10:30:00 PM,288.181,288.205,285.68399999999997,286.792
1963,06/07/17 10:45:00 PM,288.181,288.205,285.68399999999997,286.792
1964,06/07/17 11:00:00 PM,288.205,288.205,285.68399999999997,286.792
1965,06/07/17 11:15:00 PM,288.205,288.205,285.68399999999997,286.792
1966,06/07/17 11:30:00 PM,288.205,288.205,285.70799999999997,286.792
1967,06/07/17 11:45:00 PM,288.205,288.229,285.70799999999997,286.792
1968,06/08/17 12:00:00 AM,288.205,288.229,285.70799999999997,286.792
1969,06/08/17 12:15:00 AM,288.205,288.229,285.70799999999997,286.768
1970,06/08/17 12:30:00 AM,288.205,288.229,285.70799999999997,286.768
1971,06/08/17 12:45:00 AM,288.205,288.229,285.70799999999997,286.768
1972,06/08/17 01:00:00 AM,288.205,288.229,285.70799999999997,286.768
1973,06/08/17 01:15:00 AM,288.205,288.229,285.70799999999997,286.768
1974,06/08/17 01:30:00 AM,288.205,288.229,285.70799999999997,286.768
1975,06/08/17 01:45:00 AM,288.181,288.229,285.73199999999997,286.768
1976,06/08/17 02:00:00 AM,288.181,288.229,285.73199999999997,286.768
1977,06/08/17 02:15:00 AM,288.181,288.229,285.70799999999997,286.768
1978,06/08/17 02:30:00 AM,288.181,288.229,285.73199999999997,286.768
1979,06/08/17 02:45:00 AM,288.181,288.205,285.73199999999997,286.768
1980,06/08/17 03:00:00 AM,288.15799999999996,288.205,285.73199999999997,286.768
1981,06/08/17 03:15:00 AM,288.15799999999996,288.205,285.73199999999997,286.768
1982,06/08/17 03:30:00 AM,288.15799999999996,288.205,285.73199999999997,286.768
1983,06/08/17 03:45:00 AM,288.13399999999996,288.205,285.73199999999997,286.768
1984,06/08/17 04:00:00 AM,288.10999999999996,288.205,285.73199999999997,286.768
1985,06/08/17 04:15:00 AM,288.10999999999996,288.181,285.73199999999997,286.768
1986,06/08/17 04:30:00 AM,288.08599999999996,288.181,285.73199999999997,286.768
1987,06/08/17 04:45:00 AM,288.08599999999996,288.181,285.73199999999997,286.768
1988,06/08/17 05:00:00 AM,288.08599999999996,288.181,285.73199999999997,286.768
1989,06/08/17 05:15:00 AM,288.06199999999995,288.181,285.73199999999997,286.74399999999997
1990,06/08/17 05:30:00 AM,288.06199999999995,288.15799999999996,285.73199999999997,286.74399999999997
1991,06/08/17 05:45:00 AM,288.03799999999995,288.15799999999996,285.73199999999997,286.768
1992,06/08/17 06:00:00 AM,288.03799999999995,288.15799999999996,285.73199999999997,286.74399999999997
1993,06/08/17 06:15:00 AM,288.01399999999995,288.13399999999996,285.73199999999997,286.74399999999997
1994,06/08/17 06:30:00 AM,288.01399999999995,288.13399999999996,285.73199999999997,286.74399999999997
1995,06/08/17 06:45:00 AM,288.01399999999995,288.13399999999996,285.73199999999997,286.74399999999997
1996,06/08/17 07:00:00 AM,287.98999999999995,288.13399999999996,285.73199999999997,286.74399999999997
1997,06/08/17 07:15:00 AM,287.98999999999995,288.10999999999996,285.70799999999997,286.74399999999997
1998,06/08/17 07:30:00 AM,287.96599999999995,288.10999999999996,285.70799999999997,286.74399999999997
1999,06/08/17 07:45:00 AM,287.96599999999995,288.10999999999996,285.70799999999997,286.74399999999997
2000,06/08/17 08:00:00 AM,287.96599999999995,288.10999999999996,285.70799999999997,286.74399999999997
2001,06/08/17 08:15:00 AM,287.94199999999995,288.08599999999996,285.70799999999997,286.74399999999997
2002,06/08/17 08:30:00 AM,287.94199999999995,288.08599999999996,285.68399999999997,286.74399999999997
2003,06/08/17 08:45:00 AM,287.94199999999995,288.08599999999996,285.68399999999997,286.74399999999997
2004,06/08/17 09:00:00 AM,287.91799999999995,288.06199999999995,285.68399999999997,286.74399999999997
2005,06/08/17 09:15:00 AM,287.91799999999995,288.06199999999995,285.68399999999997,286.74399999999997
2006,06/08/17 09:30:00 AM,287.94199999999995,288.06199999999995,285.68399999999997,286.74399999999997
2007,06/08/17 09:45:00 AM,287.91799999999995,288.06199999999995,285.659,286.74399999999997
2008,06/08/17 10:00:00 AM,287.91799999999995,288.06199999999995,285.659,286.74399999999997
2009,06/08/17 10:15:00 AM,287.91799999999995,288.06199999999995,285.659,286.74399999999997
2010,06/08/17 10:30:00 AM,287.91799999999995,288.06199999999995,285.635,286.74399999999997
2011,06/08/17 10:45:00 AM,287.91799999999995,288.06199999999995,285.635,286.74399999999997
2012,06/08/17 11:00:00 AM,287.94199999999995,288.03799999999995,285.635,286.74399999999997
2013,06/08/17 11:15:00 AM,287.94199999999995,288.03799999999995,285.635,286.74399999999997
2014,06/08/17 11:30:00 AM,287.94199999999995,288.03799999999995,285.611,286.74399999999997
2015,06/08/17 11:45:00 AM,287.96599999999995,288.03799999999995,285.611,286.74399999999997
2016,06/08/17 12:00:00 PM,287.96599999999995,288.03799999999995,285.611,286.74399999999997
2017,06/08/17 12:15:00 PM,287.96599999999995,288.03799999999995,285.611,286.74399999999997
2018,06/08/17 12:30:00 PM,287.96599999999995,288.03799999999995,285.611,286.74399999999997
2019,06/08/17 12:45:00 PM,287.98999999999995,288.03799999999995,285.611,286.74399999999997
2020,06/08/17 01:00:00 PM,287.98999999999995,288.06199999999995,285.611,286.74399999999997
2021,06/08/17 01:15:00 PM,287.98999999999995,288.03799999999995,285.611,286.74399999999997
2022,06/08/17 01:30:00 PM,288.01399999999995,288.06199999999995,285.587,286.74399999999997
2023,06/08/17 01:45:00 PM,288.01399999999995,288.06199999999995,285.587,286.74399999999997
2024,06/08/17 02:00:00 PM,288.03799999999995,288.06199999999995,285.587,286.74399999999997
2025,06/08/17 02:15:00 PM,288.03799999999995,288.06199999999995,285.587,286.74399999999997
2026,06/08/17 02:30:00 PM,288.06199999999995,288.06199999999995,285.587,286.74399999999997
2027,06/08/17 02:45:00 PM,288.08599999999996,288.06199999999995,285.587,286.71999999999997
2028,06/08/17 03:00:00 PM,288.08599999999996,288.08599999999996,285.587,286.74399999999997
2029,06/08/17 03:15:00 PM,288.10999999999996,288.08599999999996,285.587,286.71999999999997
2030,06/08/17 03:30:00 PM,288.13399999999996,288.08599999999996,285.587,286.74399999999997
2031,06/08/17 03:45:00 PM,288.15799999999996,288.10999999999996,285.587,286.71999999999997
2032,06/08/17 04:00:00 PM,288.181,288.10999999999996,285.587,286.74399999999997
2033,06/08/17 04:15:00 PM,288.205,288.10999999999996,285.563,286.74399999999997
2034,06/08/17 04:30:00 PM,288.229,288.13399999999996,285.563,286.74399999999997
2035,06/08/17 04:45:00 PM,288.229,288.15799999999996,285.563,286.74399999999997
2036,06/08/17 05:00:00 PM,288.277,288.15799999999996,285.563,286.74399999999997
2037,06/08/17 05:15:00 PM,288.301,288.15799999999996,285.563,286.74399999999997
2038,06/08/17 05:30:00 PM,288.325,288.181,285.563,286.74399999999997
2039,06/08/17 05:45:00 PM,288.349,288.205,285.563,286.74399999999997
2040,06/08/17 06:00:00 PM,288.397,288.205,285.563,286.74399999999997
2041,06/08/17 06:15:00 PM,288.41999999999996,288.229,285.587,286.74399999999997
2042,06/08/17 06:30:00 PM,288.44399999999996,288.253,285.587,286.74399999999997
2043,06/08/17 06:45:00 PM,288.46799999999996,288.253,285.587,286.768
2044,06/08/17 07:00:00 PM,288.49199999999996,288.277,285.587,286.768
2045,06/08/17 07:15:00 PM,288.53999999999996,288.301,285.587,286.768
2046,06/08/17 07:30:00 PM,288.56399999999996,288.301,285.611,286.768
2047,06/08/17 07:45:00 PM,288.58799999999997,288.325,285.611,286.768
2048,06/08/17 08:00:00 PM,288.635,288.349,285.611,286.768
2049,06/08/17 08:15:00 PM,288.635,288.349,285.611,286.768
2050,06/08/17 08:30:00 PM,288.683,288.373,285.635,286.792
2051,06/08/17 08:45:00 PM,288.707,288.397,285.635,286.792
2052,06/08/17 09:00:00 PM,288.707,288.41999999999996,285.635,286.792
2053,06/08/17 09:15:00 PM,288.731,288.44399999999996,285.659,286.792
2054,06/08/17 09:30:00 PM,288.755,288.44399999999996,285.659,286.816
2055,06/08/17 09:45:00 PM,288.80199999999996,288.46799999999996,285.68399999999997,286.816
2056,06/08/17 10:00:00 PM,288.82599999999996,288.46799999999996,285.68399999999997,286.816
2057,06/08/17 10:15:00 PM,288.82599999999996,288.49199999999996,285.68399999999997,286.84
2058,06/08/17 10:30:00 PM,288.84999999999997,288.51599999999996,285.70799999999997,286.84
2059,06/08/17 10:45:00 PM,288.87399999999997,288.51599999999996,285.70799999999997,286.84
2060,06/08/17 11:00:00 PM,288.89799999999997,288.53999999999996,285.73199999999997,286.912
2061,06/08/17 11:15:00 PM,288.92199999999997,288.56399999999996,285.73199999999997,286.912
2062,06/08/17 11:30:00 PM,288.94599999999997,288.56399999999996,285.756,286.912
2063,06/08/17 11:45:00 PM,288.969,288.58799999999997,285.756,286.912
2064,06/09/17 12:00:00 AM,288.969,288.58799999999997,285.78,286.936
2065,06/09/17 12:15:00 AM,288.993,288.611,285.78,286.936
2066,06/09/17 12:30:00 AM,288.993,288.635,285.804,286.936
2067,06/09/17 12:45:00 AM,289.017,288.635,285.828,286.936
2068,06/09/17 01:00:00 AM,289.017,288.659,285.828,286.936
2069,06/09/17 01:15:00 AM,289.017,288.659,285.85299999999995,286.936
2070,06/09/17 01:30:00 AM,289.041,288.683,285.85299999999995,286.936
2071,06/09/17 01:45:00 AM,289.041,288.683,285.87699999999995,286.96
2072,06/09/17 02:00:00 AM,289.065,288.707,285.87699999999995,286.96
2073,06/09/17 02:15:00 AM,289.065,288.707,285.90099999999995,286.96
2074,06/09/17 02:30:00 AM,289.065,288.731,285.90099999999995,286.984
2075,06/09/17 02:45:00 AM,289.065,288.731,285.92499999999995,286.984
2076,06/09/17 03:00:00 AM,289.065,288.731,285.94899999999996,286.984
2077,06/09/17 03:15:00 AM,289.089,288.755,285.94899999999996,286.984
2078,06/09/17 03:30:00 AM,289.089,288.755,285.94899999999996,286.984
2079,06/09/17 03:45:00 AM,289.089,288.755,285.97299999999996,286.984
2080,06/09/17 04:00:00 AM,289.089,288.779,285.97299999999996,287.008
2081,06/09/17 04:15:00 AM,289.089,288.779,285.99699999999996,287.008
2082,06/09/17 04:30:00 AM,289.089,288.779,285.99699999999996,287.032
2083,06/09/17 04:45:00 AM,289.089,288.779,286.02099999999996,287.032
2084,06/09/17 05:00:00 AM,289.089,288.779,286.02099999999996,287.032
2085,06/09/17 05:15:00 AM,289.089,288.779,286.046,287.032
2086,06/09/17 05:30:00 AM,289.089,288.80199999999996,286.046,287.032
2087,06/09/17 05:45:00 AM,289.065,288.80199999999996,286.07,287.032
2088,06/09/17 06:00:00 AM,289.041,288.80199999999996,286.07,287.056
2089,06/09/17 06:15:00 AM,289.065,288.80199999999996,286.094,287.056
2090,06/09/17 06:30:00 AM,289.041,288.80199999999996,286.094,287.056
2091,06/09/17 06:45:00 AM,289.041,288.80199999999996,286.094,287.08
2092,06/09/17 07:00:00 AM,289.041,288.80199999999996,286.118,287.08
2093,06/09/17 07:15:00 AM,289.017,288.80199999999996,286.142,287.056
2094,06/09/17 07:30:00 AM,289.017,288.80199999999996,286.166,287.08
2095,06/09/17 07:45:00 AM,289.017,288.80199999999996,286.166,287.08
2096,06/09/17 08:00:00 AM,288.993,288.80199999999996,286.166,287.104
