#,Date Heure(GMT+01:00),Tension(V),Températures(°C),Pression différentielle (m)
1112,05/30/17 01:45:00,1.2457799999999999,290.351,0.9343841268719356
1113,05/30/17 02:00:00,1.24075,290.296,0.9345874159582542
1114,05/30/17 02:15:00,1.23594,290.24199999999996,0.9347769572417752
1115,05/30/17 02:30:00,1.2322799999999998,290.18699999999995,0.9348731189034063
1116,05/30/17 02:45:00,1.22793,290.138,0.9350439661012607
1117,05/30/17 03:00:00,1.22446,290.08599999999996,0.9351356360987348
1118,05/30/17 03:15:00,1.2196200000000001,290.034,0.9353344335208967
1119,05/30/17 03:30:00,1.21397,289.98299999999995,0.9356000241967778
1120,05/30/17 03:45:00,1.2082899999999999,289.93399999999997,0.9358748710112997
1121,05/30/17 04:00:00,1.20691,289.885,0.9358134784636635
1122,05/30/17 04:15:00,1.2005,289.84099999999995,0.9361626834811159
1123,05/30/17 04:30:00,1.19818,289.793,0.9361782495632643
1124,05/30/17 04:45:00,1.1965,289.748,0.93615413614103
1125,05/30/17 05:00:00,1.19478,289.71,0.9361573365160055
1126,05/30/17 05:15:00,1.19116,289.671,0.9363056526306219
1127,05/30/17 05:30:00,1.18902,289.63199999999995,0.9363382398484953
1128,05/30/17 05:45:00,1.18639,289.596,0.9364195081385535
1129,05/30/17 06:00:00,1.18364,289.561,0.9365136149939842
1130,05/30/17 06:15:00,1.18166,289.532,0.9365682423929058
1131,05/30/17 06:30:00,1.18032,289.506,0.9365831902874446
1132,05/30/17 06:45:00,1.1791,289.48199999999997,0.9365956650405489
1133,05/30/17 07:00:00,1.1783,289.45799999999997,0.9365752978094424
1134,05/30/17 07:15:00,1.1767,289.431,0.936607121314799
1135,05/30/17 07:30:00,1.1750200000000002,289.409,0.9366624761427598
1136,05/30/17 07:45:00,1.1757799999999998,289.394,0.936551220670686
1137,05/30/17 08:00:00,1.17674,289.381,0.9364312364411371
1138,05/30/17 08:15:00,1.17521,289.36699999999996,0.9365025031195253
1139,05/30/17 08:30:00,1.1759,289.35999999999996,0.9364243624419891
1140,05/30/17 08:45:00,1.17708,289.34799999999996,0.9362906304096429
1141,05/30/17 09:00:00,1.17639,289.33299999999997,0.9362927579782968
1142,05/30/17 09:15:00,1.17662,289.31399999999996,0.9362091253972374
1143,05/30/17 09:30:00,1.1764700000000001,289.28799999999995,0.9361310210031789
1144,05/30/17 09:45:00,1.1743299999999999,289.26,0.9362016147754938
1145,05/30/17 10:00:00,1.17388,289.23499999999996,0.9361504240828986
1146,05/30/17 10:15:00,1.17334,289.215,0.936123546664913
1147,05/30/17 10:30:00,1.17422,289.19899999999996,0.9359994526274659
1148,05/30/17 10:45:00,1.17441,289.191,0.935956954408868
1149,05/30/17 11:00:00,1.17773,289.19399999999996,0.9357077117671402
1150,05/30/17 11:15:00,1.17967,289.176,0.9354938205345356
1151,05/30/17 11:30:00,1.1841,289.20799999999997,0.9352579803183227
1152,05/30/17 11:45:00,1.18898,289.215,0.9349005737290632
1153,05/30/17 12:00:00,1.1931399999999999,289.21799999999996,0.9345856471189139
1154,05/30/17 12:15:00,1.19436,289.214,0.9344764284090504
1155,05/30/17 12:30:00,1.20096,289.24199999999996,0.934057084042497
1156,05/30/17 12:45:00,1.2079799999999998,289.28799999999995,0.9336670902353641
1157,05/30/17 13:00:00,1.21122,289.29699999999997,0.9334448340575535
1158,05/30/17 13:15:00,1.21065,289.279,0.9334272127782086
1159,05/30/17 13:30:00,1.21508,289.28999999999996,0.9331188145944262
1160,05/30/17 13:45:00,1.2184700000000002,289.30499999999995,0.9329055599844173
1161,05/30/17 14:00:00,1.2199200000000001,289.316,0.9328301834981307
1162,05/30/17 14:15:00,1.22358,289.334,0.9326061816079249
1163,05/30/17 14:30:00,1.22671,289.351,0.9324201680326721
1164,05/30/17 14:45:00,1.23053,289.38399999999996,0.9322354820300782
1165,05/30/17 15:00:00,1.2350700000000001,289.4,0.9319357580808051
1166,05/30/17 15:15:00,1.24128,289.43899999999996,0.9315849163968889
1167,05/30/17 15:30:00,1.24296,289.462,0.9315330167102409
1168,05/30/17 15:45:00,1.24784,289.479,0.9312101615341098
1169,05/30/17 16:00:00,1.25166,289.519,0.9310496615207061
1170,05/30/17 16:15:00,1.26223,289.567,0.9303889850344169
1171,05/30/17 16:30:00,1.26265,289.58599999999996,0.9304217907351499
1172,05/30/17 16:45:00,1.26211,289.625,0.9305987666546216
1173,05/30/17 17:00:00,1.26928,289.67499999999995,0.9302108641326645
1174,05/30/17 17:15:00,1.27211,289.726,0.930165783922199
1175,05/30/17 17:30:00,1.2768,289.76599999999996,0.9299372540843582
1176,05/30/17 17:45:00,1.2784799999999998,289.793,0.9298991749629617
1177,05/30/17 18:00:00,1.2827899999999999,289.83799999999997,0.929717635007876
1178,05/30/17 18:15:00,1.28344,289.878,0.9298050137800632
1179,05/30/17 18:30:00,1.28347,289.894,0.9298579501850536
1180,05/30/17 18:45:00,1.28481,289.92699999999996,0.9298671882797044
1181,05/30/17 19:00:00,1.2886600000000001,289.952,0.929652515290593
1182,05/30/17 19:15:00,1.2904200000000001,289.97999999999996,0.9296116356944689
1183,05/30/17 19:30:00,1.29,289.99199999999996,0.9296859393744339
1184,05/30/17 19:45:00,1.2883200000000001,289.989,0.9298069418873385
1185,05/30/17 20:00:00,1.2855299999999998,289.98499999999996,0.9300112859314875
1186,05/30/17 20:15:00,1.28546,289.97999999999996,0.9299994838889584
1187,05/30/17 20:30:00,1.28077,289.96099999999996,0.9303005716943684
1188,05/30/17 20:45:00,1.27573,289.931,0.9305910212655132
1189,05/30/17 21:00:00,1.2705799999999998,289.9,0.9308866171674001
1190,05/30/17 21:15:00,1.2660799999999999,289.864,0.9311141104823965
1191,05/30/17 21:30:00,1.2593299999999998,289.818,0.9314829915853939
1192,05/30/17 21:45:00,1.25654,289.772,0.931542219694404
1193,05/30/17 22:00:00,1.25071,289.719,0.9318149752237498
1194,05/30/17 22:15:00,1.24254,289.65599999999995,0.9322361561091415
1195,05/30/17 22:30:00,1.23548,289.58799999999997,0.9325532646154122
1196,05/30/17 22:45:00,1.2293,289.518,0.9327946510626156
1197,05/30/17 23:00:00,1.22278,289.452,0.933076444443241
1198,05/30/17 23:15:00,1.21622,289.39099999999996,0.9333786413384504
1199,05/30/17 23:30:00,1.21004,289.33099999999996,0.933654579198782
1200,05/30/17 23:45:00,1.20481,289.263,0.9338285904881342
1201,05/31/17 00:00:00,1.19886,289.2,0.934076178028412
1202,05/31/17 00:15:00,1.19146,289.135,0.934430238326792
1203,05/31/17 00:30:00,1.1846700000000001,289.065,0.9347193238463013
1204,05/31/17 00:45:00,1.1767,288.993,0.9350937694197774
1205,05/31/17 01:00:00,1.1719700000000002,288.916,0.9351975868370631
1206,05/31/17 01:15:00,1.16327,288.83799999999997,0.9356083840590284
1207,05/31/17 01:30:00,1.15763,288.75899999999996,0.9357764488261453
1208,05/31/17 01:45:00,1.1529,288.674,0.9358526251129283
1209,05/31/17 02:00:00,1.1439700000000002,288.589,0.9362572212418194
1210,05/31/17 02:15:00,1.1356899999999999,288.50199999999995,0.9366040802077583
1211,05/31/17 02:30:00,1.12875,288.42199999999997,0.9368703435942148
1212,05/31/17 02:45:00,1.12352,288.335,0.9369787071986231
1213,05/31/17 03:00:00,1.117,288.256,0.9372155837421817
1214,05/31/17 03:15:00,1.11227,288.17699999999996,0.9373124908768417
1215,05/31/17 03:30:00,1.1073899999999999,288.10499999999996,0.9374453132807669
1216,05/31/17 03:45:00,1.1029200000000001,288.03,0.9375357102285478
1217,05/31/17 04:00:00,1.0968200000000001,287.953,0.937746655070521
1218,05/31/17 04:15:00,1.09266,287.87899999999996,0.9378162666474591
1219,05/31/17 04:30:00,1.08873,287.80899999999997,0.9378817138935333
1220,05/31/17 04:45:00,1.08389,287.73699999999997,0.9380114084894384
1221,05/31/17 05:00:00,1.07813,287.659,0.9381923118219283
1222,05/31/17 05:15:00,1.07435,287.58799999999997,0.9382425746466142
1223,05/31/17 05:30:00,1.07034,287.519,0.9383177326500414
1224,05/31/17 05:45:00,1.06825,287.45599999999996,0.9382634867163815
1225,05/31/17 06:00:00,1.06661,287.4,0.9381982389316857
1226,05/31/17 06:15:00,1.06439,287.34799999999996,0.9381921649285327
1227,05/31/17 06:30:00,1.06321,287.308,0.9381462296126116
1228,05/31/17 06:45:00,1.06298,287.27799999999996,0.938060560269342
1229,05/31/17 07:00:00,1.06493,287.263,0.9378562525086708
1230,05/31/17 07:15:00,1.06775,287.258,0.9376184663366912
1231,05/31/17 07:30:00,1.07267,287.263,0.9372510216567861
1232,05/31/17 07:45:00,1.07794,287.275,0.936880394645895
1233,05/31/17 08:00:00,1.0822100000000001,287.30199999999996,0.9366397899551985
1234,05/31/17 08:15:00,1.08869,287.29699999999997,0.936115809349382
1235,05/31/17 08:30:00,1.09598,287.31699999999995,0.9356148691639798
1236,05/31/17 08:45:00,1.10227,287.332,0.9351748484725153
1237,05/31/17 09:00:00,1.10632,287.34099999999995,0.9348892541822981
1238,05/31/17 09:15:00,1.1132600000000001,287.361,0.9344156823170716
1239,05/31/17 09:30:00,1.11681,287.378,0.9341968267576083
1240,05/31/17 09:45:00,1.11933,287.385,0.9340239608415332
1241,05/31/17 10:00:00,1.12287,287.394,0.933778246103572
1242,05/31/17 10:15:00,1.12619,287.41799999999995,0.9336015614294136
1243,05/31/17 10:30:00,1.1302,287.447,0.9333881977734733
1244,05/31/17 10:45:00,1.1371799999999999,287.481,0.9329598700786064
1245,05/31/17 11:00:00,1.1412200000000001,287.508,0.9327372502840253
1246,05/31/17 11:15:00,1.1466399999999999,287.532,0.9323963556888131
1247,05/31/17 11:30:00,1.15137,287.565,0.9321405120537626
1248,05/31/17 11:45:00,1.1557600000000001,287.597,0.9319077996455698
1249,05/31/17 12:00:00,1.1567100000000001,287.609,0.9318749759008471
1250,05/31/17 12:15:00,1.15782,287.625,0.9318434614892955
1251,05/31/17 12:30:00,1.16384,287.67999999999995,0.9315627591544796
1252,05/31/17 12:45:00,1.1722,287.736,0.9311025351918026
1253,05/31/17 13:00:00,1.1809,287.81399999999996,0.9306917379698373
1254,05/31/17 13:15:00,1.1883299999999999,287.887,0.930362972945945
1255,05/31/17 13:30:00,1.19593,287.947,0.9299759979009008
1256,05/31/17 13:45:00,1.19993,287.989,0.9298083330340321
1257,05/31/17 14:00:00,1.20333,288.03,0.9296841301461519
1258,05/31/17 14:15:00,1.2099600000000001,288.08299999999997,0.9293488184564045
1259,05/31/17 14:30:00,1.2182,288.154,0.9289498050374803
1260,05/31/17 14:45:00,1.22309,288.23499999999996,0.9288472969533653
1261,05/31/17 15:00:00,1.22908,288.28099999999995,0.9285378442027494
1262,05/31/17 15:15:00,1.23472,288.347,0.9283248625985658
1263,05/31/17 15:30:00,1.24033,288.416,0.9281245922743359
1264,05/31/17 15:45:00,1.248,288.48999999999995,0.9277805155436359
1265,05/31/17 16:00:00,1.25326,288.549,0.9275730621264532
1266,05/31/17 16:15:00,1.26013,288.62899999999996,0.9273122724040318
1267,05/31/17 16:30:00,1.2640200000000001,288.693,0.9272292221181009
1268,05/31/17 16:45:00,1.27325,288.78099999999995,0.9268115328529977
1269,05/31/17 17:00:00,1.2838200000000002,288.87199999999996,0.9262994274431606
1270,05/31/17 17:15:00,1.28779,288.931,0.9261928458346255
1271,05/31/17 17:30:00,1.2886600000000001,288.981,0.9262975730758306
1272,05/31/17 17:45:00,1.2940399999999999,289.05899999999997,0.9261463839195314
1273,05/31/17 18:00:00,1.3006799999999998,289.135,0.9258897585279743
1274,05/31/17 18:15:00,1.31018,289.22299999999996,0.9254509565587353
1275,05/31/17 18:30:00,1.31395,289.279,0.9253496485663621
1276,05/31/17 18:45:00,1.31674,289.31899999999996,0.9252696896094752
1277,05/31/17 19:00:00,1.32166,289.375,0.9250784571365248
1278,05/31/17 19:15:00,1.32704,289.431,0.9248512548713431
1279,05/31/17 19:30:00,1.32986,289.476,0.9247862257650055
1280,05/31/17 19:45:00,1.32994,289.50699999999995,0.924887079529663
1281,05/31/17 20:00:00,1.3296700000000001,289.534,0.9250014810492452
1282,05/31/17 20:15:00,1.32921,289.55499999999995,0.9251100088090455
1283,05/31/17 20:30:00,1.33051,289.573,0.9250705475920241
1284,05/31/17 20:45:00,1.32742,289.57599999999996,0.9253225361855134
1285,05/31/17 21:00:00,1.32643,289.568,0.9253723083035077
1286,05/31/17 21:15:00,1.32345,289.553,0.9255535028813109
1287,05/31/17 21:30:00,1.32074,289.52799999999996,0.92567903334185
1288,05/31/17 21:45:00,1.31876,289.5,0.9257371158820846
1289,05/31/17 22:00:00,1.31399,289.464,0.9259857219012165
1290,05/31/17 22:15:00,1.3078100000000001,289.421,0.9263203971638664
1291,05/31/17 22:30:00,1.30186,289.37,0.9266094463998982
1292,05/31/17 22:45:00,1.295,289.31399999999996,0.9269523775618224
1293,05/31/17 23:00:00,1.2887,289.25699999999995,0.9272480642701527
1294,05/31/17 23:15:00,1.2821799999999999,289.202,0.9275678642052193
1295,05/31/17 23:30:00,1.27604,289.14799999999997,0.9278614051054079
1296,05/31/17 23:45:00,1.2722200000000001,289.097,0.9279838985643706
1297,06/01/17 00:00:00,1.26604,289.04499999999996,0.9282874775552048
1298,06/01/17 00:15:00,1.2598200000000002,288.993,0.9285941843540594
1299,06/01/17 00:30:00,1.25357,288.941,0.9289032370089287
1300,06/01/17 00:45:00,1.24765,288.887,0.929179574965007
1301,06/01/17 01:00:00,1.23995,288.82,0.9295501835409118
1302,06/01/17 01:15:00,1.2338799999999999,288.75,0.9297829685160599
1303,06/01/17 01:30:00,1.22465,288.67499999999995,0.9302455746182297
1304,06/01/17 01:45:00,1.21645,288.59299999999996,0.9306034536746928
1305,06/01/17 02:00:00,1.2070299999999998,288.513,0.9310636411583941
1306,06/01/17 02:15:00,1.19783,288.429,0.9314928051327335
1307,06/01/17 02:30:00,1.18856,288.33799999999997,0.931903256781918
1308,06/01/17 02:45:00,1.17903,288.255,0.932361680313736
1309,06/01/17 03:00:00,1.16861,288.169,0.932879332150062
1310,06/01/17 03:15:00,1.1603,288.09,0.9332561781025187
1311,06/01/17 03:30:00,1.15145,288.01399999999995,0.933685614887185
1312,06/01/17 03:45:00,1.14405,287.948,0.9340362200442521
1313,06/01/17 04:00:00,1.13714,287.885,0.9343588749770118
1314,06/01/17 04:15:00,1.13031,287.827,0.9346925500002954
1315,06/01/17 04:30:00,1.1244,287.772,0.9349646508630557
1316,06/01/17 04:45:00,1.11677,287.71599999999995,0.9353677923293662
1317,06/01/17 05:00:00,1.11219,287.66799999999995,0.9355600795646489
1318,06/01/17 05:15:00,1.10697,287.62699999999995,0.9358265977174425
1319,06/01/17 05:30:00,1.10208,287.58,0.9360465806061938
1320,06/01/17 05:45:00,1.09915,287.546,0.936158217739028
1321,06/01/17 06:00:00,1.09541,287.508,0.9363193724190174
1322,06/01/17 06:15:00,1.0909799999999998,287.47799999999995,0.9365621229178557
1323,06/01/17 06:30:00,1.09026,287.45599999999996,0.9365424103533346
1324,06/01/17 06:45:00,1.09026,287.448,0.936514769222832
1325,06/01/17 07:00:00,1.09144,287.45599999999996,0.9364501400167424
1326,06/01/17 07:15:00,1.0953700000000002,287.472,0.9361981151397754
1327,06/01/17 07:30:00,1.1004399999999999,287.508,0.9359260505604929
1328,06/01/17 07:45:00,1.10365,287.537,0.9357752430649539
1329,06/01/17 08:00:00,1.1091,287.592,0.9355391119944244
1330,06/01/17 08:15:00,1.11463,287.606,0.9351550645140286
1331,06/01/17 08:30:00,1.12184,287.64,0.9347087519230463
1332,06/01/17 08:45:00,1.12829,287.676,0.934328777967071
1333,06/01/17 09:00:00,1.13481,287.709,0.9339329649231224
1334,06/01/17 09:15:00,1.14191,287.73999999999995,0.9334848883802566
1335,06/01/17 09:30:00,1.14893,287.782,0.9330810740078723
1336,06/01/17 09:45:00,1.15511,287.82,0.9327291230386583
1337,06/01/17 10:00:00,1.1624299999999999,287.861,0.9322983949648105
1338,06/01/17 10:15:00,1.16793,287.89599999999996,0.9319892513079993
1339,06/01/17 10:30:00,1.17288,287.924,0.9316989290222744
1340,06/01/17 10:45:00,1.1788399999999999,287.959,0.9313538155732323
1341,06/01/17 11:00:00,1.18261,287.981,0.9311350327762223
1342,06/01/17 11:15:00,1.18677,288.006,0.9308961192749553
1343,06/01/17 11:30:00,1.1909299999999998,288.039,0.9306848469041911
1344,06/01/17 11:45:00,1.1953200000000002,288.07099999999997,0.9304521344959983
1345,06/01/17 12:00:00,1.1986700000000001,288.09799999999996,0.9302834693897635
1346,06/01/17 12:15:00,1.20245,288.131,0.9301019111951898
1347,06/01/17 12:30:00,1.20684,288.174,0.9299072053414383
1348,06/01/17 12:45:00,1.21294,288.219,0.9295856959774544
1349,06/01/17 13:00:00,1.21912,288.28099999999995,0.9293166683997484
1350,06/01/17 13:15:00,1.2261,288.346,0.9289954500855795
1351,06/01/17 13:30:00,1.2317799999999999,288.393,0.9287136929884318
1352,06/01/17 13:45:00,1.23819,288.452,0.9284163150906719
1353,06/01/17 14:00:00,1.24437,288.51099999999997,0.9281369220890273
1354,06/01/17 14:15:00,1.25048,288.57099999999997,0.9278664578927308
1355,06/01/17 14:30:00,1.25799,288.637,0.9275072512636088
1356,06/01/17 14:45:00,1.2651299999999999,288.70799999999997,0.9271942525652364
1357,06/01/17 15:00:00,1.27253,288.775,0.9268471025494822
1358,06/01/17 15:15:00,1.27783,288.834,0.9266365213242794
1359,06/01/17 15:30:00,1.2857299999999998,288.905,0.9262640942735257
1360,06/01/17 15:45:00,1.2944200000000001,288.98999999999995,0.9258782649927549
1361,06/01/17 16:00:00,1.3027,289.077,0.925531406026816
1362,06/01/17 16:15:00,1.31136,289.16499999999996,0.9251582880259989
1363,06/01/17 16:30:00,1.31998,289.251,0.9247813875505764
1364,06/01/17 16:45:00,1.32826,289.346,0.92446216971514
1365,06/01/17 17:00:00,1.33768,289.443,0.9240607196337569
1366,06/01/17 17:15:00,1.34962,289.54999999999995,0.9234967690602375
1367,06/01/17 17:30:00,1.35733,289.649,0.9232359430543388
1368,06/01/17 17:45:00,1.3658700000000001,289.748,0.922910215032023
1369,06/01/17 18:00:00,1.37469,289.84499999999997,0.9225556820709411
1370,06/01/17 18:15:00,1.38239,289.94,0.922281817451796
1371,06/01/17 18:30:00,1.3903299999999998,290.027,0.9219615448540274
1372,06/01/17 18:45:00,1.39525,290.114,0.9218774217617745
1373,06/01/17 19:00:00,1.40059,290.192,0.9217293604134956
1374,06/01/17 19:15:00,1.40543,290.26,0.9215858452523392
1375,06/01/17 19:30:00,1.41012,290.32,0.9214264182407553
1376,06/01/17 19:45:00,1.41222,290.366,0.9214211448200917
1377,06/01/17 20:00:00,1.41249,290.407,0.9215416929097825
1378,06/01/17 20:15:00,1.41226,290.445,0.9216909731757855
1379,06/01/17 20:30:00,1.4111200000000002,290.46799999999996,0.9218595839545528
1380,06/01/17 20:45:00,1.4098600000000001,290.47999999999996,0.9219995716029392
1381,06/01/17 21:00:00,1.40696,290.48199999999997,0.9222332479670206
1382,06/01/17 21:15:00,1.40524,290.46999999999997,0.9223262820161298
1383,06/01/17 21:30:00,1.40238,290.44899999999996,0.9224773623219956
1384,06/01/17 21:45:00,1.4001700000000001,290.424,0.922563795182284
1385,06/01/17 22:00:00,1.39567,290.395,0.9228154744864704
1386,06/01/17 22:15:00,1.39151,290.35999999999996,0.923019836574609
1387,06/01/17 22:30:00,1.3856,290.318,0.9233368542744362
1388,06/01/17 22:45:00,1.38075,290.26599999999996,0.9235364336486028
1389,06/01/17 23:00:00,1.3748,290.20799999999997,0.9238012968954449
1390,06/01/17 23:15:00,1.36778,290.15,0.9241498290068239
1391,06/01/17 23:30:00,1.36114,290.092,0.9244686469420121
1392,06/01/17 23:45:00,1.35622,290.037,0.9246633345562755
1393,06/02/17 00:00:00,1.35016,289.97999999999996,0.9249402544164853
1394,06/02/17 00:15:00,1.34558,289.92699999999996,0.9251152659452039
1395,06/02/17 00:30:00,1.3396700000000001,289.87199999999996,0.9253873668079642
1396,06/02/17 00:45:00,1.33463,289.82,0.9256018032702265
1397,06/02/17 01:00:00,1.32738,289.76599999999996,0.925982140842972
1398,06/02/17 01:15:00,1.3212,289.70799999999997,0.9262649889859296
1399,06/02/17 01:30:00,1.31395,289.64599999999996,0.9266176854281725
1400,06/02/17 01:45:00,1.30579,289.57399999999996,0.9270069880897438
1401,06/02/17 02:00:00,1.2992700000000001,289.49699999999996,0.927250774915928
1402,06/02/17 02:15:00,1.2917100000000001,289.419,0.9275724296093213
1403,06/02/17 02:30:00,1.2831299999999999,289.342,0.9279772985485394
1404,06/02/17 02:45:00,1.27531,289.258,0.9282985531461861
1405,06/02/17 03:00:00,1.26902,289.18699999999995,0.9285450859241318
1406,06/02/17 03:15:00,1.25959,289.109,0.9290129656424636
1407,06/02/17 03:30:00,1.25132,289.03,0.9293866837869004
1408,06/02/17 03:45:00,1.24247,288.95599999999996,0.9298230308541925
1409,06/02/17 04:00:00,1.2372,288.883,0.9299828942450006
1410,06/02/17 04:15:00,1.22995,288.81399999999996,0.9303114046980536
1411,06/02/17 04:30:00,1.22251,288.75199999999995,0.930678958228392
1412,06/02/17 04:45:00,1.21691,288.69199999999995,0.9309095428724325
1413,06/02/17 05:00:00,1.2093200000000002,288.635,0.9313061013894105
1414,06/02/17 05:15:00,1.2047,288.58099999999996,0.9314807855848362
1415,06/02/17 05:30:00,1.19902,288.529,0.9317452669754198
1416,06/02/17 05:45:00,1.19387,288.486,0.9319994011815526
1417,06/02/17 06:00:00,1.19024,288.447,0.932148499248174
1418,06/02/17 06:15:00,1.18822,288.417,0.9322027993138027
1419,06/02/17 06:30:00,1.18555,288.393,0.9323286571076346
1420,06/02/17 06:45:00,1.1776200000000001,288.38399999999996,0.9329176487757991
1421,06/02/17 07:00:00,1.1791399999999999,288.381,0.9327884266470977
1422,06/02/17 07:15:00,1.18185,288.39799999999997,0.9326352550560558
1423,06/02/17 07:30:00,1.18299,288.399,0.9325495676687967
1424,06/02/17 07:45:00,1.18357,288.404,0.9325214901590697
1425,06/02/17 08:00:00,1.18536,288.40999999999997,0.9324022515980482
1426,06/02/17 08:15:00,1.18662,288.41999999999996,0.9323382770585442
1427,06/02/17 08:30:00,1.18921,288.43699999999995,0.9321944888915623
1428,06/02/17 08:45:00,1.1925700000000001,288.459,0.9320077661267585
1429,06/02/17 09:00:00,1.1983700000000002,288.48999999999995,0.9316613433445452
1430,06/02/17 09:15:00,1.20676,288.541,0.931181497819289
1431,06/02/17 09:30:00,1.21504,288.587,0.9306929780595236
1432,06/02/17 09:45:00,1.21901,288.604,0.9304412805158491
1433,06/02/17 10:00:00,1.22614,288.637,0.9299977683995944
1434,06/02/17 10:15:00,1.2277799999999999,288.649,0.9299109899665252
1435,06/02/17 10:30:00,1.2350299999999999,288.69,0.9294857355567127
1436,06/02/17 10:45:00,1.24102,288.73699999999997,0.9291797379474093
1437,06/02/17 11:00:00,1.2469700000000001,288.78,0.9288630475808749
1438,06/02/17 11:15:00,1.2527700000000002,288.82599999999996,0.9285684519183544
1439,06/02/17 11:30:00,1.25971,288.87399999999997,0.9281916240098872
1440,06/02/17 11:45:00,1.2614299999999998,288.89599999999996,0.9281331413739063
1441,06/02/17 12:00:00,1.26654,288.93899999999996,0.9278821349757934
1442,06/02/17 12:15:00,1.2712299999999999,288.977,0.9276466948553274
1443,06/02/17 12:30:00,1.27173,288.99199999999996,0.9276594243747688
1444,06/02/17 12:45:00,1.271,288.996,0.9277303274363866
1445,06/02/17 13:00:00,1.27691,289.03799999999995,0.9274133097365593
1446,06/02/17 13:15:00,1.2821,289.08599999999996,0.9271733234289706
1447,06/02/17 13:30:00,1.2834,289.11499999999995,0.9271718687663901
1448,06/02/17 13:45:00,1.28416,289.144,0.9272126395120812
1449,06/02/17 14:00:00,1.28752,289.173,0.9270501027364669
1450,06/02/17 14:15:00,1.29095,289.21099999999996,0.926913188568633
1451,06/02/17 14:30:00,1.2928600000000001,289.25699999999995,0.9269227722360647
1452,06/02/17 14:45:00,1.29725,289.311,0.9267660729367546
1453,06/02/17 15:00:00,1.3063200000000001,289.366,0.9262468752404084
1454,06/02/17 15:15:00,1.31418,289.42499999999995,0.9258361143019205
1455,06/02/17 15:30:00,1.31785,289.45799999999997,0.9256631575794021
1456,06/02/17 15:45:00,1.32025,289.51,0.9256551564464651
1457,06/02/17 16:00:00,1.3241399999999999,289.55899999999997,0.9255202790408414
1458,06/02/17 16:15:00,1.32574,289.604,0.9255506480791161
1459,06/02/17 16:30:00,1.32589,289.655,0.9257151310059955
1460,06/02/17 16:45:00,1.32765,289.693,0.9257088028229996
1461,06/02/17 17:00:00,1.32734,289.729,0.9258574284224174
1462,06/02/17 17:15:00,1.3275,289.756,0.9259382060057835
1463,06/02/17 17:30:00,1.3256700000000001,289.775,0.9261469509076459
1464,06/02/17 17:45:00,1.3250600000000001,289.80199999999996,0.9262879387953985
1465,06/02/17 18:00:00,1.32528,289.82899999999995,0.9263640246667347
1466,06/02/17 18:15:00,1.32731,289.854,0.9262916669425366
1467,06/02/17 18:30:00,1.33059,289.894,0.9261733923374038
1468,06/02/17 18:45:00,1.32986,289.928,0.9263479496384067
1469,06/02/17 19:00:00,1.33284,289.96999999999997,0.9262600438760501
1470,06/02/17 19:15:00,1.3331,290.006,0.9263640982111815
1471,06/02/17 19:30:00,1.33497,290.025,0.9262835208711869
1472,06/02/17 19:45:00,1.33722,290.043,0.9261697742136887
1473,06/02/17 20:00:00,1.33867,290.05899999999997,0.9261116734339662
1474,06/02/17 20:15:00,1.3380299999999998,290.07099999999997,0.9262031800580415
1475,06/02/17 20:30:00,1.33791,290.08,0.9262436597539173
1476,06/02/17 20:45:00,1.33616,290.08299999999997,0.926390866778734
1477,06/02/17 21:00:00,1.33444,290.08799999999997,0.9265426382301614
1478,06/02/17 21:15:00,1.33627,290.08799999999997,0.9263995410132428
1479,06/02/17 21:30:00,1.33494,290.08,0.9264758994994079
1480,06/02/17 21:45:00,1.3333,290.07,0.9265695882151028
1481,06/02/17 22:00:00,1.33017,290.05199999999996,0.9267521466490424
1482,06/02/17 22:15:00,1.3294,290.03,0.9267363438445467
1483,06/02/17 22:30:00,1.32364,290.0,0.9270830939600526
1484,06/02/17 22:45:00,1.32071,289.964,0.9271878208102612
1485,06/02/17 23:00:00,1.31739,289.92699999999996,0.9273195886473524
1486,06/02/17 23:15:00,1.31361,289.887,0.9274769608527365
1487,06/02/17 23:30:00,1.30797,289.839,0.9277521350005511
1488,06/02/17 23:45:00,1.30339,289.78999999999996,0.9279409670945207
1489,06/03/17 00:00:00,1.29862,289.741,0.928144656276586
1490,06/03/17 00:15:00,1.29393,289.692,0.9283420898426111
1491,06/03/17 00:30:00,1.28878,289.643,0.9285754932008669
1492,06/03/17 00:45:00,1.2841200000000002,289.596,0.9287774911935026
1493,06/03/17 01:00:00,1.27825,289.549,0.9290741053787455
1494,06/03/17 01:15:00,1.27394,289.49699999999996,0.9292314593446411
1495,06/03/17 01:30:00,1.26837,289.45099999999996,0.9295080701110464
1496,06/03/17 01:45:00,1.26432,289.4,0.9296485484661244
1497,06/03/17 02:00:00,1.25803,289.346,0.9299538186463885
1498,06/03/17 02:15:00,1.25219,289.293,0.9302273561277393
1499,06/03/17 02:30:00,1.24495,289.239,0.93060691174848
1500,06/03/17 02:45:00,1.23911,289.188,0.9308873595124566
1501,06/03/17 03:00:00,1.23442,289.138,0.9310813379371686
1502,06/03/17 03:15:00,1.2311,289.084,0.931154368371942
1503,06/03/17 03:30:00,1.22648,289.03,0.9313290525673675
1504,06/03/17 03:45:00,1.22038,288.981,0.9316367413661004
1505,06/03/17 04:00:00,1.21603,288.941,0.9318386848357701
