"Date Heure, GMT+01:00",Flux d'énergie total (W/m2) pour la profondeur 6.6500 m,Flux d'énergie total (W/m2) pour la profondeur 6.6678 m,Flux d'énergie total (W/m2) pour la profondeur 6.6855 m,Flux d'énergie total (W/m2) pour la profondeur 6.7033 m,Flux d'énergie total (W/m2) pour la profondeur 6.7210 m,Flux d'énergie total (W/m2) pour la profondeur 6.7388 m,Flux d'énergie total (W/m2) pour la profondeur 6.7565 m,Flux d'énergie total (W/m2) pour la profondeur 6.7743 m,Flux d'énergie total (W/m2) pour la profondeur 6.7920 m,Flux d'énergie total (W/m2) pour la profondeur 6.8098 m,Flux d'énergie total (W/m2) pour la profondeur 6.8276 m,Flux d'énergie total (W/m2) pour la profondeur 6.8453 m,Flux d'énergie total (W/m2) pour la profondeur 6.8631 m,Flux d'énergie total (W/m2) pour la profondeur 6.8808 m,Flux d'énergie total (W/m2) pour la profondeur 6.8986 m,Flux d'énergie total (W/m2) pour la profondeur 6.9163 m,Flux d'énergie total (W/m2) pour la profondeur 6.9341 m,Flux d'énergie total (W/m2) pour la profondeur 6.9518 m,Flux d'énergie total (W/m2) pour la profondeur 6.9696 m,Flux d'énergie total (W/m2) pour la profondeur 6.9873 m,Flux d'énergie total (W/m2) pour la profondeur 7.0051 m,Flux d'énergie total (W/m2) pour la profondeur 7.0229 m,Flux d'énergie total (W/m2) pour la profondeur 7.0406 m,Flux d'énergie total (W/m2) pour la profondeur 7.0584 m,Flux d'énergie total (W/m2) pour la profondeur 7.0761 m,Flux d'énergie total (W/m2) pour la profondeur 7.0939 m,Flux d'énergie total (W/m2) pour la profondeur 7.1116 m,Flux d'énergie total (W/m2) pour la profondeur 7.1294 m,Flux d'énergie total (W/m2) pour la profondeur 7.1471 m,Flux d'énergie total (W/m2) pour la profondeur 7.1649 m,Flux d'énergie total (W/m2) pour la profondeur 7.1827 m,Flux d'énergie total (W/m2) pour la profondeur 7.2004 m,Flux d'énergie total (W/m2) pour la profondeur 7.2182 m,Flux d'énergie total (W/m2) pour la profondeur 7.2359 m,Flux d'énergie total (W/m2) pour la profondeur 7.2537 m,Flux d'énergie total (W/m2) pour la profondeur 7.2714 m,Flux d'énergie total (W/m2) pour la profondeur 7.2892 m,Flux d'énergie total (W/m2) pour la profondeur 7.3069 m,Flux d'énergie total (W/m2) pour la profondeur 7.3247 m,Flux d'énergie total (W/m2) pour la profondeur 7.3424 m,Flux d'énergie total (W/m2) pour la profondeur 7.3602 m,Flux d'énergie total (W/m2) pour la profondeur 7.3780 m,Flux d'énergie total (W/m2) pour la profondeur 7.3957 m,Flux d'énergie total (W/m2) pour la profondeur 7.4135 m,Flux d'énergie total (W/m2) pour la profondeur 7.4312 m,Flux d'énergie total (W/m2) pour la profondeur 7.4490 m,Flux d'énergie total (W/m2) pour la profondeur 7.4667 m,Flux d'énergie total (W/m2) pour la profondeur 7.4845 m,Flux d'énergie total (W/m2) pour la profondeur 7.5022 m,Flux d'énergie total (W/m2) pour la profondeur 7.5200 m
17/05/25 01:15:00,-1207133921.8478065,-1207318983.5148945,-1207415283.0941775,-1207464582.517332,-1207477610.3226128,-1207464456.1151738,-1207432910.6439342,-1207387444.0354347,-1207330610.6485937,-1207263815.3820708,-1207187824.54166,-1207103276.7092524,-1207010810.4620333,-1206911319.8124547,-1206805443.34711,-1206693564.2141929,-1206576320.9908895,-1206454352.2590902,-1206328168.884621,-1206198281.733307,-1206065073.951774,-1205929184.121912,-1205790867.6774182,-1205650635.4809823,-1205508870.683933,-1205365828.721536,-1205221637.3051512,-1205076935.0135334,-1204931977.2850826,-1204786891.834296,-1204642061.8093665,-1204497614.9310627,-1204353551.1978164,-1204210126.0433242,-1204067211.7515223,-1203925063.754539,-1203783554.337878,-1203642811.2160356,-1203502834.3937159,-1203363368.4403577,-1203224285.635193,-1203085713.692718,-1202947652.6145008,-1202810102.3974056,-1202673318.4719937,-1202537428.5464897,-1202403326.6160975,-1202272545.2532082,-1202147638.7508883,-1202032438.7415905
17/05/25 01:30:00,-1206895347.781579,-1207099056.0317068,-1207210937.0178907,-1207275051.5249045,-1207302000.4000256,-1207302128.6852403,-1207282716.2605069,-1207248871.8326874,-1207202638.8980107,-1207145933.2131228,-1207079521.0900896,-1207004041.1108012,-1206920131.8508759,-1206828815.0388296,-1206730729.264392,-1206626129.954988,-1206516038.8391337,-1206400711.3520935,-1206280913.7886863,-1206157029.2986732,-1206029696.4655125,-1205899043.0037007,-1205765835.2080567,-1205630328.5185487,-1205492650.6465373,-1205353440.1707776,-1205212952.5265334,-1205071570.8635666,-1204929422.8963735,-1204787019.49078,-1204644360.6499217,-1204501701.8043597,-1204359170.671726,-1204216894.9680858,-1204075002.4110708,-1203933493.0006816,-1203792494.452982,-1203652006.7679725,-1203512157.6601493,-1203373074.8471448,-1203234758.3320954,-1203097080.3942318,-1202960424.1786127,-1202824917.4044375,-1202690687.7877715,-1202557863.0478141,-1202426315.473205,-1202295789.6427908,-1202165263.853142,-1202032439.174333
17/05/25 01:45:00,-1206631741.225607,-1206859843.3146014,-1206990370.9402697,-1207071216.2893567,-1207113746.5556993,-1207128051.349155,-1207122176.8523397,-1207100465.4741619,-1207065854.7170296,-1207020004.9148674,-1206963810.0942373,-1206897781.1162615,-1206823067.4223845,-1206740435.316832,-1206650395.6638625,-1206553714.76143,-1206450775.7577283,-1206342344.9460082,-1206229060.9112954,-1206111306.8033514,-1205989593.4864342,-1205864304.108737,-1205735949.5313814,-1205605168.3409622,-1205471960.539046,-1205336836.9883242,-1205199925.4032922,-1205061864.3642728,-1204922781.590466,-1204783060.2300656,-1204642828.0022714,-1204502212.6200123,-1204361597.2346172,-1204220854.13159,-1204080238.7414913,-1203939751.0627532,-1203799774.2435694,-1203660308.2886434,-1203521353.196407,-1203383036.6829255,-1203245358.748198,-1203108447.1098573,-1202972174.0534067,-1202836539.5772784,-1202701543.6814723,-1202567186.3706923,-1202433084.4983127,-1202299110.3419976,-1202165391.609972,-1202032439.177469
17/05/25 02:00:00,-1206380651.0822735,-1206623440.534359,-1206767378.3562024,-1206862144.7531788,-1206918340.6431217,-1206946183.3503847,-1206953080.4709904,-1206944012.9926007,-1206921407.562774,-1206886796.7930984,-1206841074.7022967,-1206785263.0220206,-1206720000.3341599,-1206646180.6495984,-1206564570.2678578,-1206475807.770829,-1206380531.7419698,-1206279125.3279057,-1206172354.8234553,-1206060731.0944448,-1205944892.7243319,-1205825095.1452456,-1205701976.937508,-1205575793.5348165,-1205447055.801428,-1205316019.1726081,-1205182939.0773492,-1205048326.3814776,-1204912308.7994893,-1204775524.916411,-1204637719.3016808,-1204499402.8148534,-1204360703.176697,-1204221748.1032755,-1204082665.309086,-1203943710.2278254,-1203804882.8610609,-1203666310.9232898,-1203528122.1321442,-1203390316.4891918,-1203252893.9928646,-1203115982.3607957,-1202979453.8784878,-1202843308.5428057,-1202707674.0745168,-1202572167.3238604,-1202437043.7198296,-1202302175.551063,-1202167435.1046329,-1202032439.227642
17/05/25 02:15:00,-1206137862.5019445,-1206394573.0395494,-1206549622.195062,-1206655372.1657417,-1206723317.9289105,-1206762527.367478,-1206781046.6530845,-1206783090.4801419,-1206771468.6365619,-1206747586.022572,-1206712336.658463,-1206666486.8421893,-1206610802.8701382,-1206546051.0386958,-1206472997.6458168,-1206392281.273392,-1206304540.5017428,-1206210413.9111922,-1206110540.085198,-1206005302.1703851,-1205895466.464709,-1205781288.401866,-1205663406.5590427,-1205542331.8083365,-1205418064.1481795,-1205291242.155758,-1205162121.266337,-1205031084.6281092,-1204898387.6732044,-1204764413.5498154,-1204629417.693207,-1204493527.819444,-1204356999.3606546,-1204219960.0329037,-1204082665.2698884,-1203945115.0731761,-1203807437.1556957,-1203669886.9511437,-1203532464.4642243,-1203395041.975737,-1203257874.9162426,-1203120963.2888772,-1202984307.0936408,-1202847906.332101,-1202711633.2866259,-1202575615.6732798,-1202439725.7791338,-1202303835.8849876,-1202168073.705338,-1202032439.243321
17/05/25 02:30:00,-1205932878.1620526,-1206191887.5715704,-1206350640.4506187,-1206462137.6065693,-1206536852.2913637,-1206584235.5345376,-1206611439.49528,-1206623062.0177639,-1206620891.1629534,-1206606587.2537975,-1206580788.8831618,-1206544134.6298003,-1206497390.7885325,-1206441323.6573124,-1206376571.8180308,-1206303773.8494413,-1206223696.0510669,-1206136721.5695329,-1206043744.4172907,-1205945147.747237,-1205841442.4236298,-1205733011.591527,-1205620621.5488825,-1205504527.7356653,-1205384857.861668,-1205262378.2248456,-1205137088.8251975,-1205009755.957543,-1204880507.34265,-1204749726.1287117,-1204617540.033361,-1204484204.4855905,-1204350102.6382973,-1204215106.7769854,-1204079472.3290794,-1203943454.7282763,-1203807181.6937764,-1203670653.22558,-1203533997.0397508,-1203397213.1362894,-1203260429.2296922,-1203123773.0391595,-1202987116.8470588,-1202850716.087087,-1202714315.3286831,-1202578042.2879117,-1202441641.5310757,-1202305368.4903042,-1202168967.7366042,-1202032439.2652717
17/05/25 02:45:00,-1205731980.6013832,-1205998780.7221909,-1206162769.9928076,-1206279375.783497,-1206359965.3915772,-1206413734.4238625,-1206447962.7587423,-1206466737.3698602,-1206472484.9016383,-1206466099.3853428,-1206448474.8396962,-1206419994.41446,-1206381424.401317,-1206333531.101358,-1206276697.6627758,-1206211690.3803897,-1206139020.121593,-1206059197.749076,-1205972861.8415926,-1205880650.9826012,-1205782948.3202949,-1205680392.4349964,-1205573366.4764664,-1205462381.312099,-1205347564.6579585,-1205229427.373599,-1205108480.327982,-1204984851.2356038,-1204859178.6767871,-1204731590.3723,-1204602341.752703,-1204471688.2501256,-1204339885.2982645,-1204207060.6147518,-1204073341.9140842,-1203938984.6283908,-1203804116.4768715,-1203668737.4579585,-1203533103.005349,-1203397085.402978,-1203260940.0814068,-1203124667.043771,-1202988266.288503,-1202851865.533235,-1202715337.0619025,-1202578808.5890021,-1202442280.1161017,-1202305751.6447694,-1202169095.4573724,-1202032439.2684076
17/05/25 03:00:00,-1205489191.8611274,-1205776426.6228037,-1205955103.3396106,-1206084097.6371567,-1206175415.4244413,-1206239146.3317046,-1206282314.8067753,-1206309774.1196837,-1206323695.4858584,-1206325483.8008235,-1206315777.6543088,-1206295215.6282046,-1206264308.5852003,-1206223822.8201153,-1206174396.9164073,-1206116541.7383342,-1206050895.8677864,-1205977842.451389,-1205898147.7839608,-1205812322.7328959,-1205720878.1671555,-1205623941.801236,-1205522152.2076204,-1205416275.6905348,-1205306312.2531152,-1205192772.756483,-1205075912.6312,-1204956370.4575884,-1204834401.6740482,-1204710133.9935086,-1204584078.2817945,-1204456234.5404747,-1204326985.9130385,-1204196715.5523827,-1204065423.4600756,-1203933365.066678,-1203800668.0866866,-1203667715.6682947,-1203534635.5291345,-1203401683.101335,-1203268986.096257,-1203137183.0910869,-1203006657.2324502,-1202878174.81203,-1202752502.1183732,-1202631044.0172136,-1202515460.8048458,-1202408179.0661116,-1202312519.3888967,-1202233335.2266755
17/05/25 03:15:00,-1205275778.2327595,-1205566461.2874103,-1205751906.8976204,-1205889074.9982052,-1205989205.1908014,-1206061365.3567505,-1206113473.953197,-1206149617.963192,-1206172096.3103888,-1206182186.175815,-1206180526.1476326,-1206167754.8061635,-1206144510.7301624,-1206111560.217584,-1206069414.1342535,-1206018711.0604935,-1205959961.8621297,-1205893677.4018521,-1205820496.2631185,-1205740673.87649,-1205654976.5367858,-1205563787.3953347,-1205467617.3163946,-1205366849.4512947,-1205261739.2305958,-1205152797.5185559,-1205040279.747304,-1204924696.7795298,-1204806431.7634265,-1204685995.5679562,-1204563388.1946862,-1204438992.7886746,-1204313064.7836175,-1204185859.6085088,-1204057888.1307416,-1203929150.3518841,-1203800029.4169936,-1203670780.7581992,-1203541787.523694,-1203413305.1424713,-1203285972.1932855,-1203160171.8274658,-1203036287.193205,-1202914701.4371295,-1202795925.4250646,-1202680214.5969782,-1202567441.24935,-1202456839.1046073,-1202346747.891543,-1202233336.067074
17/05/25 03:30:00,-1205095826.2728581,-1205387531.0685678,-1205572976.669371,-1205711932.7525246,-1205815511.2365272,-1205892907.7360325,-1205950508.1091397,-1205993037.9082458,-1206022157.4829547,-1206039271.7240863,-1206044891.508442,-1206039399.9826467,-1206023435.7238874,-1205997637.312486,-1205962643.3334687,-1205918709.2173963,-1205866601.25752,-1205806830.322801,-1205739779.559865,-1205666087.5474663,-1205586265.1529984,-1205500695.524655,-1205409889.5251255,-1205314358.0233717,-1205214228.7338903,-1205110140.2370033,-1205002220.2487755,-1204891107.3479607,-1204777056.9698243,-1204660452.2594233,-1204541804.085719,-1204421112.4487123,-1204298888.2095246,-1204175386.801853,-1204050991.3738904,-1203925957.3577664,-1203800667.9016736,-1203675378.4408772,-1203550216.6898735,-1203425565.795288,-1203301681.1908178,-1203178818.3101597,-1203057104.8709455,-1202936668.592376,-1202817381.7615223,-1202699116.665456,-1202581490.1528478,-1202464629.938194,-1202348280.5799587,-1202233336.1047037
17/05/25 03:45:00,-1204874110.7490892,-1205183568.1498818,-1205380891.4528646,-1205528787.7107031,-1205640156.898156,-1205724577.7921815,-1205789074.8406086,-1205837990.447641,-1205873623.5385013,-1205897379.0134165,-1205909640.0331237,-1205910789.7411122,-1205901594.432201,-1205882564.9753513,-1205854084.517189,-1205816791.6364684,-1205771197.2005827,-1205717684.3561578,-1205656891.683516,-1205589202.3308501,-1205515254.880051,-1205435304.7648149,-1205349862.8446963,-1205259567.706289,-1205164419.3495927,-1205065056.3502264,-1204961861.859519,-1204855219.0256639,-1204745510.9952865,-1204633248.6373484,-1204518431.9502819,-1204401699.5112731,-1204283306.757155,-1204163509.120056,-1204042562.0321054,-1203920720.9254322,-1203798241.2321646,-1203675378.3860004,-1203552260.1045713,-1203429014.1055098,-1203305640.3903837,-1203182138.9607615,-1203058382.1052816,-1202933986.6773193,-1202808697.249449,-1202681747.5331235,-1202552243.5205956,-1202419035.779828,-1202280208.5918052,-1202132824.3584762
17/05/25 04:00:00,-1204643838.358756,-1204966578.252202,-1205175396.0292077,-1205334275.8874042,-1205455606.9514031,-1205549095.7032516,-1205622149.7389724,-1205679239.1819696,-1205722790.6782331,-1205753953.6958623,-1205773239.103818,-1205781413.2000551,-1205778859.1311991,-1205766470.909701,-1205744631.6900263,-1205713724.6172318,-1205674388.2716403,-1205627005.801445,-1205572215.7854002,-1205510529.0924675,-1205442201.1563437,-1205367615.1189504,-1205287537.2782426,-1205202223.0710526,-1205112055.64087,-1205017673.5727212,-1204919076.8681736,-1204816776.3836458,-1204711410.7025955,-1204603235.260288,-1204492633.2080522,-1204379604.545888,-1204264532.4172847,-1204147799.9735723,-1204029534.9308147,-1203910120.4387736,-1203789556.5005841,-1203667970.8307433,-1203545491.1453156,-1203422245.1619334,-1203298232.8853002,-1203173198.883287,-1203047143.1527581,-1202920065.6999855,-1202791455.659143,-1202661440.7415917,-1202529893.228131,-1202397196.2544112,-1202264243.8156364,-1202132823.9664993
17/05/25 04:15:00,-1204430424.6363134,-1204760444.3548408,-1204975775.6542692,-1205141679.8818994,-1205270673.8987904,-1205372081.045067,-1205452925.7622871,-1205517805.888352,-1205568892.6371222,-1205607463.1864893,-1205634283.8453836,-1205649610.0459337,-1205654208.0813909,-1205648588.8191485,-1205633263.1234643,-1205608741.8570285,-1205575663.601731,-1205534411.5057652,-1205485624.1525893,-1205429429.253564,-1205366848.5387726,-1205297882.014487,-1205223040.5371256,-1205142962.6917138,-1205057776.1943166,-1204968119.6268241,-1204873992.987668,-1204776162.5700998,-1204674883.8093839,-1204570667.572914,-1204463513.8606896,-1204353933.5354016,-1204242054.3146815,-1204128259.3467233,-1204012676.3507266,-1203895433.0411885,-1203776784.8502376,-1203656859.4939382,-1203535912.40442,-1203414071.2993145,-1203291463.8915505,-1203168473.3293216,-1203045227.3302603,-1202921981.3186555,-1202799501.5861905,-1202678426.7100518,-1202559778.4109151,-1202444833.840018,-1202335381.0144231,-1202233335.7879865
17/05/25 04:30:00,-1204237956.4707375,-1204570275.069018,-1204788671.532043,-1204958662.6517844,-1205092509.8618777,-1205199408.783247,-1205286383.8590178,-1205357777.4980977,-1205415505.4775157,-1205460972.6943634,-1205494434.590177,-1205516529.7421434,-1205527769.0160878,-1205528663.2747004,-1205519851.0998714,-1205501715.6397939,-1205474895.4763584,-1205439646.0416934,-1205396605.911418,-1205346413.6705577,-1205289324.7528095,-1205225850.0208635,-1205156372.6229124,-1205081403.4263506,-1205001070.147242,-1204915883.6451414,-1204826354.7858737,-1204732866.7207685,-1204635674.8803866,-1204535290.130554,-1204431840.1889026,-1204325708.2020583,-1204217149.6052856,-1204106292.1130815,-1203993518.8720706,-1203879085.319086,-1203762991.4494245,-1203645875.8434076,-1203527738.5041711,-1203408962.576773,-1203289803.4964778,-1203170388.977782,-1203051102.165743,-1202932326.2101228,-1202814316.5461853,-1202697200.8915632,-1202581106.9670246,-1202465779.352984,-1202350324.051101,-1202233336.154877
17/05/25 04:45:00,-1204078950.061432,-1204407564.8750281,-1204623790.1257596,-1204793270.3404782,-1204928266.9575214,-1205037720.1703897,-1205128271.2771502,-1205203751.8146138,-1205266332.9903698,-1205317036.5548847,-1205356245.6673272,-1205384088.039058,-1205401329.9617603,-1205408482.305963,-1205405800.5053635,-1205393667.7034512,-1205372722.4805484,-1205343347.9848485,-1205306182.7966735,-1205261610.0673528,-1205210012.9450798,-1205151774.574912,-1205087533.5403075,-1205017417.5588987,-1204941937.4902394,-1204861604.2048593,-1204776417.6996226,-1204687144.2677803,-1204594039.3461645,-1204497486.0829692,-1204397739.9134588,-1204294928.548994,-1204189690.5698972,-1204082153.7000723,-1203972317.9348156,-1203860694.1352494,-1203747537.7397735,-1203632848.7452526,-1203517138.0175128,-1203400277.8451924,-1203282395.9412208,-1203163620.0247982,-1203043822.3829954,-1202922875.3028843,-1202800395.642543,-1202675744.8279212,-1202548028.8528388,-1202416098.282123,-1202278292.8147764,-1202132824.3114388
17/05/25 05:00:00,-1203928245.1147842,-1204256476.786459,-1204471808.0263076,-1204640777.3610892,-1204776157.1043751,-1204886887.4590728,-1204979354.2879853,-1205057644.560052,-1205123674.055437,-1205178336.8069746,-1205221888.253065,-1205254711.5434701,-1205276934.3895502,-1205289323.087692,-1205292005.3570957,-1205285492.0588837,-1205270166.3428168,-1205246411.3570886,-1205214610.2483244,-1205175273.8792143,-1205128913.1171517,-1205075783.3926978,-1205016523.2861748,-1204951388.2344155,-1204880633.6664126,-1204804770.446424,-1204724054.0065792,-1204638995.2095673,-1204549977.2051501,-1204457383.1462245,-1204361213.0296545,-1204262105.4357626,-1204160060.3661168,-1204055588.6834066,-1203948818.1084006,-1203839876.3555949,-1203729018.8539832,-1203616628.7548943,-1203502706.061464,-1203387378.4866207,-1203270901.464062,-1203153274.993787,-1203034754.5063574,-1202915467.7162693,-1202795797.7638767,-1202676510.9392948,-1202558501.243999,-1202443428.969581,-1202333592.9722738,-1202233335.7440853
17/05/25 05:15:00,-1203748292.9322414,-1204086614.2075014,-1204309225.3210363,-1204483558.7681541,-1204623153.16195,-1204737587.2903564,-1204833630.1722093,-1204915368.7764482,-1204985102.0329988,-1205043596.2617664,-1205091234.6187835,-1205128144.8169794,-1205154965.4351082,-1205171951.9084344,-1205179487.3851516,-1205177827.2958207,-1205167482.5046997,-1205148708.4423492,-1205122143.689092,-1205088043.6801922,-1205046791.562276,-1204998770.4835358,-1204944363.592166,-1204883954.036359,-1204817924.964309,-1204746659.5273445,-1204670285.4383945,-1204589441.2730777,-1204504637.903491,-1204415875.329635,-1204323664.411063,-1204228388.2975366,-1204130430.1419532,-1204029789.9443126,-1203926850.8465364,-1203822123.7097466,-1203716247.1174016,-1203609476.5031977,-1203502322.7219858,-1203395807.5022812,-1203290441.703638,-1203187630.1886542,-1203089033.2567601,-1202996822.0638046,-1202914061.7749515,-1202844583.842344,-1202793880.0191245,-1202768846.9257357,-1202778807.7705986,-1202835896.2728515
17/05/25 05:30:00,-1203522234.9838858,-1203881501.7736793,-1204118544.9153867,-1204304628.295311,-1204454184.584468,-1204576920.2899897,-1204680243.0078993,-1204768622.8694406,-1204843847.9340096,-1204907578.5276911,-1204960197.814358,-1205002088.9437714,-1205033507.3433561,-1205055219.3079312,-1205067607.9935298,-1205070801.114648,-1205065309.5324082,-1205051516.3965716,-1205029804.8553314,-1205000558.056881,-1204964159.1509817,-1204920863.5681944,-1204871182.169641,-1204815625.8258514,-1204754194.5352573,-1204687526.8750455,-1204615878.2804804,-1204539631.8966193,-1204459298.586153,-1204375389.2164743,-1204288159.22128,-1204197991.7456284,-1204105397.6522088,-1204010887.8021433,-1203915228.4933865,-1203818802.874132,-1203722377.2344942,-1203626845.5837893,-1203533229.6442611,-1203442934.2879145,-1203357364.3867552,-1203278307.9578457,-1203207808.4519455,-1203148164.7535114,-1203101803.464632,-1203071278.9113002,-1203058634.5615227,-1203065530.755495,-1203091456.6901083,-1203133091.9342675
17/05/25 05:45:00,-1203308821.2551718,-1203675623.2708168,-1203921989.6632786,-1204117396.319044,-1204276020.4566166,-1204407440.8670645,-1204518809.7142816,-1204614469.402472,-1204696846.576058,-1204767090.70157,-1204825840.368738,-1204873478.7257552,-1204910644.3529441,-1204937720.400066,-1204955217.7313786,-1204963519.4966428,-1204963008.8440526,-1204954068.9202328,-1204937210.5894418,-1204912817.0014405,-1204881271.3044226,-1204842956.6465812,-1204798256.1776774,-1204747425.3282726,-1204690974.9594884,-1204629415.9402866,-1204562875.983596,-1204492121.382667,-1204417535.2888293,-1204339628.5663404,-1204258784.3618257,-1204175641.250904,-1204090965.5315297,-1204005268.0695288,-1203919187.4373834,-1203833873.0796745,-1203749963.5751555,-1203668736.0782003,-1203591340.0318203,-1203519180.309589,-1203453661.786647,-1203396317.0526328,-1203348806.4163837,-1203312662.4675372,-1203289800.9486284,-1203281626.739502,-1203289800.1442919,-1203316109.1784935,-1203362980.4206765,-1203434373.3996675
17/05/25 06:00:00,-1203095407.4700127,-1203472043.6445723,-1203726456.1741805,-1203929653.5161495,-1204095812.9030924,-1204234896.2789752,-1204353672.6626344,-1204456612.1727703,-1204545886.021676,-1204622771.3888113,-1204687906.863906,-1204741803.314353,-1204784843.8852105,-1204817794.8744328,-1204840911.717285,-1204854705.2748888,-1204859686.4162056,-1204855982.8557324,-1204844233.1690874,-1204824948.2220964,-1204798638.8837209,-1204765432.8684576,-1204725968.7534928,-1204680629.6901555,-1204629798.8266397,-1204573859.30957,-1204513322.0000691,-1204448825.478459,-1204380880.6089973,-1204310125.9704385,-1204237200.144673,-1204162613.9959588,-1204087006.1014814,-1204011142.7529247,-1203936045.6772358,-1203862608.8900023,-1203791598.6844747,-1203724164.5005295,-1203661455.7858825,-1203604366.551417,-1203554173.9562097,-1203511899.7303443,-1203478693.3199682,-1203455448.7453725,-1203442676.8723829,-1203441144.0052257,-1203450722.4403796,-1203471156.7692344,-1203500403.5755243,-1203534886.8486426
17/05/25 06:15:00,-1202902939.3169794,-1203281363.4929233,-1203539479.7539072,-1203747274.8538136,-1203918798.3013525,-1204063628.8907285,-1204188535.6392095,-1204297733.233368,-1204393392.8839283,-1204476664.054286,-1204548185.3341713,-1204608339.8749123,-1204657510.8231354,-1204696209.038394,-1204725200.820211,-1204744741.6054187,-1204755214.5390751,-1204757130.482302,-1204751128.0185573,-1204737462.5799701,-1204716772.7484307,-1204689186.2384353,-1204655469.3416672,-1204616132.9302235,-1204571304.715465,-1204521878.7098432,-1204467982.6294222,-1204410510.4803815,-1204350100.8477473,-1204287264.5973454,-1204222512.5887294,-1204156738.832783,-1204090581.9098282,-1204024935.8338845,-1203960311.4676414,-1203897730.536479,-1203837959.3383517,-1203781891.8872786,-1203730166.7588782,-1203684061.1153631,-1203644085.8288307,-1203610879.4780352,-1203585080.644867,-1203567200.198287,-1203557493.5751286,-1203556088.4930239,-1203563112.6711729,-1203578438.3935113,-1203602193.3635607,-1203635271.7097967
17/05/25 06:30:00,-1202756449.1792011,-1203127210.3520794,-1203380856.4849558,-1203586352.639257,-1203758003.7573907,-1203904239.1905499,-1204031955.662659,-1204144984.7199357,-1204244986.7025766,-1204333238.788473,-1204409996.4222965,-1204475515.033041,-1204530305.4818282,-1204574878.636052,-1204609489.9262726,-1204634777.931245,-1204651125.8022983,-1204658916.686058,-1204658661.4452138,-1204650870.9440236,-1204636056.0483131,-1204614599.9047077,-1204587141.0935297,-1204554062.7645407,-1204515875.7804303,-1204473091.0038881,-1204426347.013669,-1204376282.390095,-1204323535.7150564,-1204268617.851243,-1204212295.0934734,-1204155206.0236382,-1204097989.2220597,-1204041283.2674918,-1203985854.4578893,-1203932213.6543741,-1203881382.5854626,-1203833872.1216831,-1203790193.1257262,-1203750984.177914,-1203716756.144072,-1203688019.89473,-1203664775.4345918,-1203647150.4781535,-1203635272.7493193,-1203628631.391671,-1203626715.5487902,-1203628375.7870722,-1203632207.2517588,-1203635272.4467132
17/05/25 06:45:00,-1202676882.4630241,-1203031679.1215734,-1203269871.5510702,-1203464256.3136902,-1203628116.6703613,-1203769881.973844,-1203895299.508188,-1204007817.6604416,-1204108841.3402398,-1204199136.8596487,-1204278831.942572,-1204348054.3035066,-1204407059.3714454,-1204456230.291446,-1204496077.9324698,-1204526602.292949,-1204548441.9500701,-1204561852.334394,-1204567599.7438753,-1204565811.8961465,-1204557127.368394,-1204541929.310379,-1204520728.5800877,-1204494419.1962428,-1204463001.1604125,-1204427240.7627118,-1204387648.868966,-1204344864.0579302,-1204299524.909926,-1204252270.0052762,-1204203737.9258704,-1204154439.5359669,-1204105013.41432,-1204056098.1412516,-1204008332.2986522,-1203962226.7507794,-1203918420.0779557,-1203877423.1475744,-1203839619.1078296,-1203805518.822978,-1203775505.4443498,-1203749834.405641,-1203728761.1389813,-1203712541.0796347,-1203701174.2244658,-1203695171.4361644,-1203694660.4276593,-1203700407.4859293,-1203713306.603043,-1203735784.512794
17/05/25 07:00:00,-1202664366.9879942,-1202990682.8606887,-1203208823.7238193,-1203386477.5973282,-1203537183.1209655,-1203668603.3558078,-1203786357.8620002,-1203893767.3152308,-1203991725.762445,-1204080744.0804439,-1204160694.564138,-1204231194.0606308,-1204292497.994211,-1204344861.8001437,-1204388285.4768612,-1204423152.1694207,-1204449717.309951,-1204468364.045078,-1204479475.5245626,-1204483307.1758301,-1204480625.2968354,-1204471557.6052103,-1204456742.675006,-1204436819.091248,-1204412042.2860656,-1204383050.835077,-1204350483.3201725,-1204314850.6071782,-1204276663.5572155,-1204236688.4682393,-1204195308.490011,-1204153162.201285,-1204110760.4678864,-1204068614.1509376,-1204027489.5515294,-1203987514.3857257,-1203949454.9467778,-1203913694.3891504,-1203880488.1434047,-1203850347.0722303,-1203823654.3300927,-1203800409.9185596,-1203780869.2666237,-1203765287.8095503,-1203753665.5551784,-1203745619.358451,-1203740893.7919424,-1203738722.5702415,-1203737956.2738547,-1203735785.1180062
