"Date Heure, GMT+01:00","Temp., °C (SEN S/N: 21049722, LBL: T1)","Temp., °C (SEN S/N: 21049722, LBL: T2)","Temp., °C (SEN S/N: 21049722, LBL: T3)","Temp., °C (SEN S/N: 21049722, LBL: T4)"
17/05/23 09:00:00,286.479,286.335,286.094,285.87699999999995
17/05/23 09:15:00,286.479,286.335,286.094,285.92499999999995
17/05/23 09:30:00,286.455,286.311,286.094,286.07
17/05/23 09:45:00,286.455,286.311,286.094,286.118
17/05/23 10:00:00,286.455,286.311,286.094,286.166
17/05/23 10:15:00,286.431,286.311,286.094,286.19
17/05/23 10:30:00,286.431,286.311,286.094,286.214
17/05/23 10:45:00,286.431,286.311,286.094,286.166
17/05/23 11:00:00,286.431,286.287,286.094,286.214
17/05/23 11:15:00,286.431,286.311,286.094,286.214
17/05/23 11:30:00,286.431,286.287,286.118,286.214
17/05/23 11:45:00,286.431,286.287,286.094,286.238
17/05/23 12:00:00,286.431,286.287,286.094,286.238
17/05/23 12:15:00,286.407,286.287,286.094,286.094
17/05/23 12:30:00,286.431,286.287,286.094,286.094
17/05/23 12:45:00,286.431,286.287,286.094,286.094
17/05/23 13:00:00,286.431,286.287,286.094,286.094
17/05/23 13:15:00,286.431,286.287,286.094,286.094
17/05/23 13:30:00,286.431,286.287,286.094,286.118
17/05/23 13:45:00,286.431,286.287,286.094,286.118
17/05/23 14:00:00,286.455,286.287,286.094,286.118
17/05/23 14:15:00,286.455,286.287,286.094,286.142
17/05/23 14:30:00,286.455,286.287,286.094,286.142
17/05/23 14:45:00,286.455,286.287,286.094,286.166
17/05/23 15:00:00,286.479,286.287,286.094,286.166
17/05/23 15:15:00,286.503,286.287,286.094,286.19
17/05/23 15:30:00,286.503,286.287,286.094,286.19
17/05/23 15:45:00,286.527,286.287,286.094,286.19
17/05/23 16:00:00,286.527,286.311,286.094,286.214
17/05/23 16:15:00,286.551,286.311,286.094,286.238
17/05/23 16:30:00,286.575,286.311,286.094,286.238
17/05/23 16:45:00,286.599,286.335,286.118,286.262
17/05/23 17:00:00,286.599,286.335,286.118,286.262
17/05/23 17:15:00,286.623,286.335,286.118,286.262
17/05/23 17:30:00,286.672,286.359,286.118,286.287
17/05/23 17:45:00,286.672,286.359,286.118,286.311
17/05/23 18:00:00,286.72,286.359,286.118,286.311
17/05/23 18:15:00,286.744,286.383,286.118,286.262
17/05/23 18:30:00,286.768,286.407,286.142,286.287
17/05/23 18:45:00,286.792,286.407,286.142,286.287
17/05/23 19:00:00,286.816,286.431,286.142,286.311
17/05/23 19:15:00,286.84,286.431,286.142,286.311
17/05/23 19:30:00,286.864,286.455,286.142,286.311
17/05/23 19:45:00,286.888,286.455,286.166,286.311
17/05/23 20:00:00,286.912,286.479,286.166,286.335
17/05/23 20:15:00,286.96,286.503,286.166,286.335
17/05/23 20:30:00,286.984,286.503,286.19,286.359
17/05/23 20:45:00,287.008,286.527,286.19,286.359
17/05/23 21:00:00,287.032,286.551,286.19,286.359
17/05/23 21:15:00,287.056,286.575,286.19,286.383
17/05/23 21:30:00,287.08,286.575,286.214,286.383
17/05/23 21:45:00,287.104,286.599,286.238,286.696
17/05/23 22:00:00,287.104,286.599,286.238,286.888
17/05/23 22:15:00,287.128,286.623,286.238,286.912
17/05/23 22:30:00,287.152,286.647,286.262,286.936
17/05/23 22:45:00,287.152,286.672,286.262,287.056
17/05/23 23:00:00,287.176,286.672,286.287,287.032
17/05/23 23:15:00,287.2,286.696,286.287,287.056
17/05/23 23:30:00,287.2,286.696,286.287,287.056
17/05/23 23:45:00,287.2,286.72,286.311,287.056
17/05/24 00:00:00,287.224,286.72,286.311,287.08
17/05/24 00:15:00,287.224,286.744,286.311,287.104
17/05/24 00:30:00,287.248,286.744,286.335,287.104
17/05/24 00:45:00,287.248,286.768,286.335,287.128
17/05/24 01:00:00,287.248,286.768,286.335,287.104
17/05/24 01:15:00,287.248,286.768,286.359,287.104
17/05/24 01:30:00,287.248,286.792,286.359,287.104
17/05/24 01:45:00,287.248,286.792,286.383,287.128
17/05/24 02:00:00,287.248,286.816,286.383,287.128
17/05/24 02:15:00,287.248,286.816,286.383,287.128
17/05/24 02:30:00,287.248,286.816,286.407,287.128
17/05/24 02:45:00,287.248,286.816,286.407,287.128
17/05/24 03:00:00,287.248,286.84,286.431,287.152
17/05/24 03:15:00,287.248,286.84,286.431,287.128
17/05/24 03:30:00,287.224,286.84,286.431,287.128
17/05/24 03:45:00,287.224,286.84,286.431,287.128
17/05/24 04:00:00,287.2,286.84,286.455,287.104
17/05/24 04:15:00,287.2,286.84,286.455,287.128
17/05/24 04:30:00,287.2,286.84,286.455,287.128
17/05/24 04:45:00,287.176,286.84,286.455,287.152
17/05/24 05:00:00,287.176,286.864,286.479,287.104
17/05/24 05:15:00,287.152,286.84,286.479,287.128
17/05/24 05:30:00,287.152,286.84,286.479,287.128
17/05/24 05:45:00,287.128,286.84,286.479,287.128
17/05/24 06:00:00,287.128,286.84,286.479,287.152
17/05/24 06:15:00,287.104,286.84,286.479,287.152
17/05/24 06:30:00,287.104,286.84,286.479,287.176
17/05/24 06:45:00,287.08,286.84,286.503,287.176
17/05/24 07:00:00,287.08,286.84,286.503,287.2
17/05/24 07:15:00,287.056,286.84,286.503,287.224
17/05/24 07:30:00,287.056,286.816,286.503,287.224
17/05/24 07:45:00,287.032,286.816,286.503,287.248
17/05/24 08:00:00,287.032,286.816,286.503,287.248
17/05/24 08:15:00,287.008,286.816,286.503,287.248
17/05/24 08:30:00,287.008,286.816,286.503,287.248
17/05/24 08:45:00,287.008,286.792,286.503,287.248
17/05/24 09:00:00,286.984,286.792,286.503,287.248
17/05/24 09:15:00,286.984,286.792,286.503,287.272
17/05/24 09:30:00,286.96,286.792,286.503,287.272
17/05/24 09:45:00,286.96,286.768,286.503,287.296
17/05/24 10:00:00,286.936,286.768,286.503,287.272
17/05/24 10:15:00,286.936,286.768,286.503,287.296
17/05/24 10:30:00,286.936,286.768,286.503,287.296
17/05/24 10:45:00,286.912,286.744,286.503,287.296
17/05/24 11:00:00,286.912,286.768,286.503,287.296
17/05/24 11:15:00,286.912,286.744,286.503,287.296
17/05/24 11:30:00,286.888,286.744,286.503,287.296
17/05/24 11:45:00,286.888,286.744,286.479,287.296
17/05/24 12:00:00,286.888,286.744,286.503,287.296
17/05/24 12:15:00,286.888,286.744,286.479,287.296
17/05/24 12:30:00,286.888,286.72,286.479,287.272
17/05/24 12:45:00,286.864,286.72,286.479,287.296
17/05/24 13:00:00,286.864,286.72,286.479,287.272
17/05/24 13:15:00,286.864,286.72,286.479,287.296
17/05/24 13:30:00,286.864,286.72,286.479,287.296
17/05/24 13:45:00,286.864,286.72,286.479,287.296
17/05/24 14:00:00,286.864,286.72,286.479,287.296
17/05/24 14:15:00,286.864,286.696,286.479,287.272
17/05/24 14:30:00,286.888,286.696,286.479,287.272
17/05/24 14:45:00,286.888,286.72,286.479,287.248
17/05/24 15:00:00,286.888,286.696,286.479,287.248
17/05/24 15:15:00,286.888,286.696,286.479,287.272
17/05/24 15:30:00,286.912,286.696,286.479,287.272
17/05/24 15:45:00,286.912,286.696,286.479,287.272
17/05/24 16:00:00,286.912,286.696,286.479,287.272
17/05/24 16:15:00,286.912,286.72,286.479,287.272
17/05/24 16:30:00,286.936,286.72,286.479,287.272
17/05/24 16:45:00,286.936,286.72,286.479,287.248
17/05/24 17:00:00,286.96,286.72,286.479,287.224
17/05/24 17:15:00,286.96,286.72,286.479,287.224
17/05/24 17:30:00,286.984,286.72,286.479,287.104
17/05/24 17:45:00,286.984,286.72,286.479,287.128
17/05/24 18:00:00,287.008,286.72,286.479,287.128
17/05/24 18:15:00,287.032,286.744,286.479,287.128
17/05/24 18:30:00,287.056,286.744,286.479,287.104
17/05/24 18:45:00,287.056,286.744,286.479,287.128
17/05/24 19:00:00,287.08,286.768,286.479,287.128
17/05/24 19:15:00,287.104,286.768,286.479,287.152
17/05/24 19:30:00,287.104,286.768,286.503,287.152
17/05/24 19:45:00,287.128,286.792,286.503,287.152
17/05/24 20:00:00,287.152,286.792,286.503,287.152
17/05/24 20:15:00,287.152,286.816,286.503,287.152
17/05/24 20:30:00,287.176,286.816,286.503,287.152
17/05/24 20:45:00,287.2,286.816,286.503,287.176
17/05/24 21:00:00,287.224,286.84,286.527,287.2
17/05/24 21:15:00,287.224,286.84,286.527,287.2
17/05/24 21:30:00,287.248,286.864,286.527,287.176
17/05/24 21:45:00,287.272,286.864,286.527,287.176
17/05/24 22:00:00,287.272,286.888,286.527,287.2
17/05/24 22:15:00,287.296,286.888,286.551,287.2
17/05/24 22:30:00,287.296,286.888,286.551,287.2
17/05/24 22:45:00,287.32,286.912,286.551,287.2
17/05/24 23:00:00,287.32,286.912,286.575,287.224
17/05/24 23:15:00,287.32,286.912,286.575,287.2
17/05/24 23:30:00,287.344,286.936,286.575,287.2
17/05/24 23:45:00,287.344,286.936,286.575,287.224
17/05/25 00:00:00,287.344,286.96,286.575,287.224
17/05/25 00:15:00,287.344,286.96,286.599,287.224
17/05/25 00:30:00,287.344,286.96,286.599,287.224
17/05/25 00:45:00,287.344,286.984,286.599,287.224
17/05/25 01:00:00,287.344,286.984,286.623,287.2
17/05/25 01:15:00,287.344,286.984,286.623,287.224
17/05/25 01:30:00,287.344,286.984,286.623,287.224
17/05/25 01:45:00,287.344,286.984,286.623,287.224
17/05/25 02:00:00,287.344,287.008,286.623,287.224
17/05/25 02:15:00,287.344,287.008,286.647,287.224
17/05/25 02:30:00,287.344,287.008,286.647,287.224
17/05/25 02:45:00,287.32,287.008,286.647,287.224
17/05/25 03:00:00,287.32,287.008,286.647,287.272
17/05/25 03:15:00,287.296,287.008,286.672,287.272
17/05/25 03:30:00,287.296,287.008,286.672,287.272
17/05/25 03:45:00,287.296,287.008,286.672,287.248
17/05/25 04:00:00,287.296,287.008,286.672,287.248
17/05/25 04:15:00,287.272,287.008,286.672,287.272
17/05/25 04:30:00,287.248,287.008,286.672,287.272
17/05/25 04:45:00,287.248,287.008,286.672,287.248
17/05/25 05:00:00,287.224,287.008,286.672,287.272
17/05/25 05:15:00,287.224,286.984,286.672,287.416
17/05/25 05:30:00,287.2,286.984,286.672,287.487
17/05/25 05:45:00,287.2,286.984,286.696,287.559
17/05/25 06:00:00,287.2,286.984,286.696,287.583
17/05/25 06:15:00,287.176,286.984,286.696,287.607
17/05/25 06:30:00,287.152,286.984,286.696,287.607
17/05/25 06:45:00,287.152,286.96,286.696,287.631
17/05/25 07:00:00,287.128,286.96,286.696,287.631
17/05/25 07:15:00,287.104,286.96,286.696,287.631
17/05/25 07:30:00,287.104,286.96,286.696,287.631
17/05/25 07:45:00,287.08,286.936,286.696,287.655
17/05/25 08:00:00,287.08,286.936,286.696,287.655
17/05/25 08:15:00,287.056,286.936,286.672,287.703
17/05/25 08:30:00,287.056,286.936,286.696,287.727
17/05/25 08:45:00,287.032,286.912,286.672,287.775
17/05/25 09:00:00,287.008,286.912,286.672,287.799
17/05/25 09:15:00,287.008,286.888,286.672,287.823
17/05/25 09:30:00,287.008,286.888,286.672,287.823
17/05/25 09:45:00,286.984,286.888,286.672,287.847
17/05/25 10:00:00,286.984,286.888,286.672,287.847
17/05/25 10:15:00,286.96,286.864,286.672,287.847
17/05/25 10:30:00,286.984,286.864,286.672,287.847
17/05/25 10:45:00,286.96,286.864,286.672,287.98999999999995
17/05/25 11:00:00,286.96,286.864,286.672,288.01399999999995
17/05/25 11:15:00,286.96,286.84,286.647,288.01399999999995
17/05/25 11:30:00,286.96,286.84,286.647,288.01399999999995
17/05/25 11:45:00,286.96,286.84,286.647,288.03799999999995
17/05/25 12:00:00,286.96,286.84,286.647,288.03799999999995
17/05/25 12:15:00,286.96,286.84,286.647,288.03799999999995
17/05/25 12:30:00,286.96,286.816,286.647,288.06199999999995
17/05/25 12:45:00,286.936,286.816,286.647,288.06199999999995
17/05/25 13:00:00,286.96,286.816,286.623,288.06199999999995
17/05/25 13:15:00,286.96,286.816,286.623,288.086
17/05/25 13:30:00,286.96,286.816,286.623,288.03799999999995
17/05/25 13:45:00,286.96,286.816,286.623,288.03799999999995
17/05/25 14:00:00,286.96,286.816,286.623,288.03799999999995
17/05/25 14:15:00,286.984,286.816,286.623,288.06199999999995
17/05/25 14:30:00,286.984,286.816,286.623,288.06199999999995
17/05/25 14:45:00,286.984,286.816,286.623,288.06199999999995
17/05/25 15:00:00,287.008,286.816,286.623,288.06199999999995
17/05/25 15:15:00,287.008,286.816,286.623,288.06199999999995
17/05/25 15:30:00,287.032,286.816,286.623,288.086
17/05/25 15:45:00,287.056,286.816,286.623,288.086
17/05/25 16:00:00,287.056,286.84,286.623,288.086
17/05/25 16:15:00,287.08,286.84,286.623,288.11
17/05/25 16:30:00,287.104,286.84,286.623,288.11
17/05/25 16:45:00,287.128,286.84,286.623,288.11
17/05/25 17:00:00,287.152,286.864,286.623,288.11
17/05/25 17:15:00,287.152,286.864,286.623,288.11
17/05/25 17:30:00,287.2,286.864,286.623,288.11
17/05/25 17:45:00,287.224,286.888,286.623,288.134
17/05/25 18:00:00,287.248,286.888,286.623,288.158
17/05/25 18:15:00,287.272,286.912,286.623,288.134
17/05/25 18:30:00,287.32,286.912,286.623,288.158
17/05/25 18:45:00,287.344,286.936,286.647,288.158
17/05/25 19:00:00,287.368,286.936,286.647,288.134
17/05/25 19:15:00,287.392,286.96,286.647,287.727
17/05/25 19:30:00,287.44,286.96,286.672,287.799
17/05/25 19:45:00,287.464,286.984,286.672,287.847
17/05/25 20:00:00,287.511,287.008,286.672,287.94199999999995
17/05/25 20:15:00,287.535,287.008,286.672,287.847
17/05/25 20:30:00,287.559,287.032,286.672,287.847
17/05/25 20:45:00,287.583,287.056,286.696,287.847
17/05/25 21:00:00,287.607,287.056,286.696,287.871
17/05/25 21:15:00,287.631,287.08,286.72,287.895
17/05/25 21:30:00,287.655,287.104,286.72,287.918
17/05/25 21:45:00,287.679,287.128,286.72,287.918
17/05/25 22:00:00,287.703,287.152,286.744,287.918
17/05/25 22:15:00,287.727,287.152,286.744,287.918
17/05/25 22:30:00,287.751,287.176,286.744,287.94199999999995
17/05/25 22:45:00,287.751,287.176,286.768,287.94199999999995
17/05/25 23:00:00,287.775,287.2,286.768,287.96599999999995
17/05/25 23:15:00,287.775,287.224,286.792,287.96599999999995
17/05/25 23:30:00,287.799,287.224,286.792,287.98999999999995
17/05/25 23:45:00,287.799,287.248,286.816,287.94199999999995
17/05/26 00:00:00,287.823,287.248,286.816,287.98999999999995
17/05/26 00:15:00,287.823,287.272,286.816,287.96599999999995
17/05/26 00:30:00,287.823,287.296,286.84,287.98999999999995
17/05/26 00:45:00,287.823,287.296,286.84,288.01399999999995
17/05/26 01:00:00,287.823,287.296,286.864,288.01399999999995
17/05/26 01:15:00,287.823,287.32,286.864,288.01399999999995
17/05/26 01:30:00,287.799,287.32,286.864,288.03799999999995
17/05/26 01:45:00,287.799,287.32,286.888,288.06199999999995
17/05/26 02:00:00,287.799,287.344,286.888,288.01399999999995
17/05/26 02:15:00,287.799,287.344,286.888,288.03799999999995
17/05/26 02:30:00,287.775,287.344,286.912,288.01399999999995
17/05/26 02:45:00,287.775,287.344,286.912,288.06199999999995
17/05/26 03:00:00,287.775,287.344,286.912,287.96599999999995
17/05/26 03:15:00,287.751,287.344,286.936,287.96599999999995
17/05/26 03:30:00,287.751,287.344,286.936,287.96599999999995
17/05/26 03:45:00,287.727,287.344,286.936,287.96599999999995
17/05/26 04:00:00,287.703,287.344,286.936,287.98999999999995
17/05/26 04:15:00,287.703,287.344,286.936,288.06199999999995
17/05/26 04:30:00,287.679,287.344,286.96,288.01399999999995
17/05/26 04:45:00,287.679,287.344,286.96,288.06199999999995
17/05/26 05:00:00,287.655,287.344,286.96,288.03799999999995
17/05/26 05:15:00,287.631,287.344,286.96,288.03799999999995
17/05/26 05:30:00,287.607,287.344,286.96,288.06199999999995
17/05/26 05:45:00,287.583,287.32,286.96,288.11
17/05/26 06:00:00,287.583,287.32,286.96,288.06199999999995
17/05/26 06:15:00,287.559,287.32,286.96,288.06199999999995
17/05/26 06:30:00,287.535,287.296,286.96,288.06199999999995
17/05/26 06:45:00,287.511,287.296,286.96,288.06199999999995
17/05/26 07:00:00,287.511,287.296,286.96,288.06199999999995
17/05/26 07:15:00,287.487,287.296,286.96,288.086
17/05/26 07:30:00,287.464,287.272,286.96,288.134
17/05/26 07:45:00,287.44,287.272,286.96,288.134
17/05/26 08:00:00,287.44,287.248,286.96,288.086
17/05/26 08:15:00,287.416,287.248,286.96,288.11
17/05/26 08:30:00,287.392,287.248,286.96,288.06199999999995
17/05/26 08:45:00,287.392,287.224,286.96,288.03799999999995
17/05/26 09:00:00,287.368,287.224,286.96,288.06199999999995
17/05/26 09:15:00,287.344,287.224,286.96,288.06199999999995
17/05/26 09:30:00,287.344,287.2,286.96,288.06199999999995
17/05/26 09:45:00,287.344,287.2,286.96,288.03799999999995
17/05/26 10:00:00,287.32,287.2,286.936,288.11
17/05/26 10:15:00,287.32,287.176,286.96,288.03799999999995
17/05/26 10:30:00,287.32,287.176,286.936,288.03799999999995
17/05/26 10:45:00,287.32,287.176,286.936,288.03799999999995
17/05/26 11:00:00,287.296,287.176,286.936,288.03799999999995
17/05/26 11:15:00,287.296,287.152,286.936,288.03799999999995
17/05/26 11:30:00,287.296,287.152,286.936,288.01399999999995
17/05/26 11:45:00,287.296,287.152,286.912,288.06199999999995
17/05/26 12:00:00,287.296,287.152,286.912,288.06199999999995
17/05/26 12:15:00,287.296,287.152,286.912,288.06199999999995
17/05/26 12:30:00,287.296,287.128,286.912,288.03799999999995
17/05/26 12:45:00,287.296,287.128,286.912,288.01399999999995
17/05/26 13:00:00,287.32,287.128,286.912,288.06199999999995
17/05/26 13:15:00,287.32,287.128,286.912,288.06199999999995
17/05/26 13:30:00,287.32,287.128,286.912,288.03799999999995
17/05/26 13:45:00,287.32,287.128,286.912,288.06199999999995
17/05/26 14:00:00,287.344,287.128,286.912,288.03799999999995
17/05/26 14:15:00,287.368,287.128,286.912,288.06199999999995
17/05/26 14:30:00,287.368,287.128,286.912,288.03799999999995
17/05/26 14:45:00,287.392,287.128,286.912,288.03799999999995
17/05/26 15:00:00,287.392,287.128,286.888,288.03799999999995
17/05/26 15:15:00,287.416,287.128,286.888,288.01399999999995
17/05/26 15:30:00,287.44,287.152,286.912,288.03799999999995
17/05/26 15:45:00,287.464,287.152,286.912,288.03799999999995
17/05/26 16:00:00,287.487,287.152,286.912,288.03799999999995
17/05/26 16:15:00,287.511,287.152,286.888,288.03799999999995
17/05/26 16:30:00,287.535,287.152,286.912,288.03799999999995
17/05/26 16:45:00,287.559,287.176,286.912,288.06199999999995
17/05/26 17:00:00,287.583,287.176,286.912,288.03799999999995
17/05/26 17:15:00,287.607,287.2,286.912,288.06199999999995
17/05/26 17:30:00,287.631,287.2,286.912,288.06199999999995
17/05/26 17:45:00,287.679,287.224,286.912,288.086
17/05/26 18:00:00,287.703,287.224,286.936,288.06199999999995
17/05/26 18:15:00,287.727,287.248,286.936,288.086
17/05/26 18:30:00,287.775,287.272,286.936,288.086
17/05/26 18:45:00,287.823,287.272,286.936,288.086
17/05/26 19:00:00,287.847,287.296,286.936,288.086
17/05/26 19:15:00,287.871,287.296,286.936,288.086
17/05/26 19:30:00,287.918,287.32,286.96,288.086
17/05/26 19:45:00,287.94199999999995,287.344,286.96,288.11
17/05/26 20:00:00,287.98999999999995,287.368,286.96,288.11
17/05/26 20:15:00,288.01399999999995,287.368,286.984,288.158
17/05/26 20:30:00,288.03799999999995,287.392,286.984,288.086
17/05/26 20:45:00,288.086,287.416,286.984,288.086
17/05/26 21:00:00,288.11,287.44,287.008,288.086
17/05/26 21:15:00,288.134,287.464,287.008,288.086
17/05/26 21:30:00,288.158,287.487,287.032,288.086
17/05/26 21:45:00,288.181,287.511,287.032,288.11
17/05/26 22:00:00,288.205,287.511,287.032,288.086
17/05/26 22:15:00,288.229,287.535,287.056,288.11
17/05/26 22:30:00,288.253,287.559,287.08,288.11
17/05/26 22:45:00,288.253,287.583,287.08,288.11
17/05/26 23:00:00,288.277,287.583,287.08,288.134
17/05/26 23:15:00,288.277,287.607,287.104,288.11
17/05/26 23:30:00,288.301,287.631,287.104,288.11
17/05/26 23:45:00,288.325,287.631,287.128,288.11
17/05/27 00:00:00,288.325,287.655,287.128,288.134
17/05/27 00:15:00,288.325,287.679,287.152,288.134
17/05/27 00:30:00,288.325,287.679,287.152,288.134
17/05/27 00:45:00,288.325,287.703,287.152,288.158
17/05/27 01:00:00,288.325,287.703,287.176,288.158
17/05/27 01:15:00,288.325,287.727,287.176,288.181
17/05/27 01:30:00,288.325,287.727,287.2,288.181
17/05/27 01:45:00,288.325,287.727,287.2,288.181
17/05/27 02:00:00,288.325,287.751,287.224,288.181
17/05/27 02:15:00,288.325,287.751,287.224,288.205
17/05/27 02:30:00,288.325,287.751,287.248,288.205
17/05/27 02:45:00,288.301,287.775,287.248,288.229
17/05/27 03:00:00,288.301,287.775,287.248,288.205
17/05/27 03:15:00,288.301,287.775,287.248,288.205
17/05/27 03:30:00,288.301,287.775,287.272,288.253
17/05/27 03:45:00,288.277,287.775,287.272,288.253
17/05/27 04:00:00,288.253,287.775,287.296,288.277
17/05/27 04:15:00,288.253,287.775,287.296,288.253
17/05/27 04:30:00,288.229,287.775,287.296,288.277
17/05/27 04:45:00,288.229,287.775,287.296,288.253
17/05/27 05:00:00,288.229,287.775,287.296,288.253
17/05/27 05:15:00,288.205,287.775,287.32,288.253
17/05/27 05:30:00,288.181,287.775,287.32,288.253
17/05/27 05:45:00,288.158,287.775,287.32,288.253
17/05/27 06:00:00,288.158,287.775,287.32,288.277
17/05/27 06:15:00,288.134,287.775,287.32,288.277
17/05/27 06:30:00,288.11,287.751,287.32,288.277
17/05/27 06:45:00,288.11,287.751,287.344,288.301
17/05/27 07:00:00,288.086,287.751,287.344,288.277
17/05/27 07:15:00,288.06199999999995,287.751,287.344,288.277
17/05/27 07:30:00,288.06199999999995,287.727,287.344,288.277
17/05/27 07:45:00,288.03799999999995,287.727,287.344,288.277
17/05/27 08:00:00,288.03799999999995,287.727,287.344,288.301
17/05/27 08:15:00,288.01399999999995,287.727,287.344,288.277
17/05/27 08:30:00,287.98999999999995,287.703,287.344,288.277
17/05/27 08:45:00,287.98999999999995,287.703,287.344,288.277
17/05/27 09:00:00,287.96599999999995,287.703,287.344,288.277
17/05/27 09:15:00,287.96599999999995,287.703,287.344,288.277
17/05/27 09:30:00,287.96599999999995,287.679,287.344,288.277
17/05/27 09:45:00,287.94199999999995,287.679,287.344,288.779
17/05/27 10:00:00,287.94199999999995,287.679,287.344,288.85
17/05/27 10:15:00,287.94199999999995,287.679,287.344,288.826
17/05/27 10:30:00,287.918,287.679,287.32,288.898
17/05/27 10:45:00,287.94199999999995,287.655,287.32,288.85
17/05/27 11:00:00,287.918,287.655,287.344,288.802
17/05/27 11:15:00,287.918,287.655,287.32,288.802
17/05/27 11:30:00,287.918,287.631,287.32,288.707
17/05/27 11:45:00,287.918,287.655,287.32,288.564
17/05/27 12:00:00,287.918,287.631,287.32,288.611
17/05/27 12:15:00,287.94199999999995,287.631,287.32,288.325
17/05/27 12:30:00,287.94199999999995,287.631,287.32,288.325
17/05/27 12:45:00,287.94199999999995,287.631,287.32,288.325
17/05/27 13:00:00,287.94199999999995,287.631,287.32,288.325
17/05/27 13:15:00,287.96599999999995,287.631,287.32,288.325
17/05/27 13:30:00,287.96599999999995,287.631,287.32,288.373
17/05/27 13:45:00,287.98999999999995,287.631,287.32,288.349
17/05/27 14:00:00,287.98999999999995,287.631,287.32,288.349
17/05/27 14:15:00,288.01399999999995,287.655,287.32,288.373
17/05/27 14:30:00,288.01399999999995,287.655,287.32,288.373
17/05/27 14:45:00,288.03799999999995,287.655,287.32,288.373
17/05/27 15:00:00,288.06199999999995,287.655,287.32,288.373
17/05/27 15:15:00,288.086,287.655,287.32,288.397
17/05/27 15:30:00,288.11,287.679,287.32,288.397
17/05/27 15:45:00,288.134,287.679,287.32,288.397
17/05/27 16:00:00,288.158,287.679,287.344,288.42
17/05/27 16:15:00,288.181,287.703,287.344,288.611
17/05/27 16:30:00,288.229,287.703,287.344,288.492
17/05/27 16:45:00,288.253,287.727,287.344,288.444
17/05/27 17:00:00,288.277,287.727,287.344,288.468
17/05/27 17:15:00,288.301,287.751,287.344,288.444
17/05/27 17:30:00,288.349,287.751,287.368,288.492
17/05/27 17:45:00,288.373,287.775,287.368,288.492
17/05/27 18:00:00,288.42,287.799,287.368,288.492
17/05/27 18:15:00,288.444,287.799,287.368,288.492
17/05/27 18:30:00,288.492,287.823,287.368,288.492
17/05/27 18:45:00,288.516,287.847,287.392,288.492
17/05/27 19:00:00,288.54,287.847,287.392,288.54
17/05/27 19:15:00,288.588,287.871,287.416,288.54
17/05/27 19:30:00,288.611,287.895,287.416,288.54
17/05/27 19:45:00,288.635,287.918,287.416,288.54
17/05/27 20:00:00,288.659,287.918,287.44,288.54
17/05/27 20:15:00,288.683,287.94199999999995,287.44,288.516
17/05/27 20:30:00,288.731,287.96599999999995,287.464,288.516
17/05/27 20:45:00,288.755,287.98999999999995,287.464,288.516
17/05/27 21:00:00,288.779,288.01399999999995,287.464,288.54
17/05/27 21:15:00,288.802,288.03799999999995,287.487,288.54
17/05/27 21:30:00,288.826,288.03799999999995,287.487,288.54
17/05/27 21:45:00,288.85,288.06199999999995,287.511,288.564
17/05/27 22:00:00,288.874,288.086,287.511,288.564
17/05/27 22:15:00,288.898,288.11,287.535,288.564
17/05/27 22:30:00,288.922,288.134,287.559,288.564
17/05/27 22:45:00,288.922,288.134,287.559,288.588
17/05/27 23:00:00,288.946,288.158,287.559,288.564
17/05/27 23:15:00,288.969,288.181,287.583,288.588
17/05/27 23:30:00,288.993,288.181,287.607,288.588
17/05/27 23:45:00,288.993,288.205,287.607,288.588
17/05/28 00:00:00,288.993,288.229,287.607,288.588
17/05/28 00:15:00,289.017,288.229,287.631,288.611
17/05/28 00:30:00,289.017,288.253,287.655,288.611
17/05/28 00:45:00,289.041,288.277,287.655,288.611
17/05/28 01:00:00,289.041,288.277,287.655,288.611
17/05/28 01:15:00,289.041,288.301,287.679,288.635
17/05/28 01:30:00,289.041,288.301,287.703,288.635
17/05/28 01:45:00,289.041,288.301,287.703,288.659
17/05/28 02:00:00,289.041,288.325,287.703,288.659
17/05/28 02:15:00,289.041,288.325,287.727,288.683
17/05/28 02:30:00,289.041,288.349,287.727,288.659
17/05/28 02:45:00,289.041,288.349,287.751,288.659
17/05/28 03:00:00,289.041,288.349,287.751,288.683
17/05/28 03:15:00,289.041,288.373,287.751,288.683
17/05/28 03:30:00,289.041,288.373,287.775,288.707
17/05/28 03:45:00,289.041,288.373,287.775,288.707
17/05/28 04:00:00,289.017,288.373,287.799,288.707
17/05/28 04:15:00,289.017,288.397,287.799,288.707
17/05/28 04:30:00,289.017,288.397,287.799,288.731
17/05/28 04:45:00,289.017,288.397,287.799,288.731
17/05/28 05:00:00,288.993,288.397,287.823,288.755
17/05/28 05:15:00,288.993,288.397,287.823,288.755
17/05/28 05:30:00,288.993,288.397,287.823,288.755
17/05/28 05:45:00,288.969,288.397,287.823,288.755
17/05/28 06:00:00,288.969,288.397,287.847,288.755
17/05/28 06:15:00,288.946,288.397,287.847,288.755
17/05/28 06:30:00,288.946,288.397,287.847,288.779
17/05/28 06:45:00,288.922,288.397,287.871,288.779
17/05/28 07:00:00,288.922,288.397,287.847,288.779
17/05/28 07:15:00,288.898,288.397,287.871,288.779
17/05/28 07:30:00,288.898,288.397,287.871,288.779
17/05/28 07:45:00,288.898,288.397,287.871,288.779
17/05/28 08:00:00,288.874,288.397,287.871,288.802
