"Date Heure, GMT+01:00",Débit d'eau échangé (m/s) - pour les meilleurs paramètres,Débit d'eau échangé (m/s) - quantile 5%,Débit d'eau échangé (m/s) - quantile 50%,Débit d'eau échangé (m/s) - quantile 95%
17/05/24 10:30:00,-0.003917995374649763,-0.003990759141743183,-0.0039841486141085625,-0.003864437807351351
17/05/24 10:45:00,-0.003917384892702103,-0.003990217112004757,-0.003983496222645044,-0.0038638205733150244
17/05/24 11:00:00,-0.003916993737220764,-0.003989786840975285,-0.003983162343502045,-0.003863450139760971
17/05/24 11:15:00,-0.003915679175406694,-0.003988448064774275,-0.00398176210001111,-0.003862137906253338
17/05/24 11:30:00,-0.003914505708962679,-0.0039872364141047,-0.003980584442615509,-0.0038609495386481285
17/05/24 11:45:00,-0.003912987653166056,-0.003985770512372255,-0.00397905707359314,-0.003859499003738165
17/05/24 12:00:00,-0.003911767154932022,-0.003984383773058653,-0.0039777676574885845,-0.0038582796696573496
17/05/24 12:15:00,-0.003911187872290611,-0.003983889240771532,-0.003977194894105196,-0.003857693402096629
17/05/24 12:30:00,-0.003909466788172722,-0.003982088528573513,-0.003975428640842438,-0.003855995601043105
17/05/24 12:45:00,-0.003909701481461525,-0.003982375375926495,-0.003975715022534132,-0.003856273368000984
17/05/24 13:00:00,-0.003908997401595116,-0.0039816261269152164,-0.00397499930113554,-0.00385556323453784
17/05/24 13:15:00,-0.003907995764166117,-0.003980669658631086,-0.003973980899900198,-0.0038545599672943354
17/05/24 13:30:00,-0.0039070723578333855,-0.003979697357863188,-0.003973042126744986,-0.003853680333122611
17/05/24 13:45:00,-0.003904881654307246,-0.003977450076490641,-0.003970830235630274,-0.003851488698273897
17/05/24 14:00:00,-0.0039033798966556787,-0.003975887782871723,-0.00396927073597908,-0.0038500535301864147
17/05/24 14:15:00,-0.0039025188889354467,-0.0039751227013766766,-0.003968395292758942,-0.003849204396829009
17/05/24 14:30:00,-0.003901313990354538,-0.003973863553255796,-0.003967250231653452,-0.003848000895231962
17/05/24 14:45:00,-0.0038989512249827385,-0.003971393220126629,-0.003964767325669527,-0.0038456241600215435
17/05/24 15:00:00,-0.0038972923066467047,-0.003969751298427582,-0.003963160328567028,-0.003844065126031637
17/05/24 15:15:00,-0.0038965570274740458,-0.003968954551964998,-0.003962317015975714,-0.0038432623259723186
17/05/24 15:30:00,-0.0038953835610300303,-0.003967838361859322,-0.0039611398242414,-0.0038421666249632835
17/05/24 15:45:00,-0.0038947572465986013,-0.00396716920658946,-0.003960534930229187,-0.00384150305762887
17/05/24 16:00:00,-0.0038933332543820143,-0.003965734504163265,-0.003959103021770716,-0.003840129589661956
17/05/24 16:15:00,-0.0038915493059903383,-0.0039638858288526535,-0.003957272972911596,-0.003838370321318507
17/05/24 16:30:00,-0.003890422871336341,-0.003962706308811903,-0.0039560794830322266,-0.003837228287011385
17/05/24 16:45:00,-0.0038895306643098593,-0.003961813636124134,-0.003955172374844551,-0.0038363635540008545
17/05/24 17:00:00,-0.00388632295653224,-0.003958513960242271,-0.003951958380639553,-0.003833184251561761
17/05/24 17:15:00,-0.0038856815081089735,-0.00395792443305254,-0.003951305989176035,-0.0038326135836541653
17/05/24 17:30:00,-0.0038848365657031536,-0.003957015927881002,-0.0039503988809883595,-0.00383168738335371
17/05/24 17:45:00,-0.003883709665387869,-0.003955916501581669,-0.003949284553527832,-0.0038306221831589937
17/05/24 18:00:00,-0.003881722455844283,-0.003953828010708094,-0.0039472319185733795,-0.0038286158815026283
17/05/24 18:15:00,-0.003882395336404443,-0.003954641055315733,-0.00394801190122962,-0.003829356748610735
17/05/24 18:30:00,-0.0038815343286842108,-0.003953700419515371,-0.0039471047930419445,-0.003828507848083973
17/05/24 18:45:00,-0.0038816281594336033,-0.003953795880079269,-0.003947136458009481,-0.0038285539485514164
17/05/24 19:00:00,-0.0038815971929579973,-0.00395376468077302,-0.003947168588638306,-0.003828585147857666
17/05/24 19:15:00,-0.00388288008980453,-0.003955071326345205,-0.003948409575968981,-0.0038298042491078377
17/05/24 19:30:00,-0.0038826768286526203,-0.0039548324421048164,-0.00394823495298624,-0.0038295420818030834
17/05/24 19:45:00,-0.003883913392201066,-0.003956139087677002,-0.003949475474655628,-0.0038308845832943916
17/05/24 20:00:00,-0.003884726669639349,-0.003956952132284641,-0.003950287587940693,-0.0038316103164106607
17/05/24 20:15:00,-0.0038858065381646156,-0.003958036191761494,-0.003951401449739933,-0.00383267505094409
17/05/24 20:30:00,-0.0038874964229762554,-0.003959773574024439,-0.003953167237341404,-0.0038344033528119326
17/05/24 20:45:00,-0.0038887173868715763,-0.003960984759032726,-0.003954344894737005,-0.003835530485957861
17/05/24 21:00:00,-0.0038904540706425905,-0.003962785936892033,-0.003956207074224949,-0.0038373207207769156
17/05/24 21:15:00,-0.0038926603738218546,-0.003965033683925867,-0.003958370536565781,-0.0038394504226744175
17/05/24 21:30:00,-0.003894068766385317,-0.003966467920690775,-0.003959850873798132,-0.0038408548571169376
17/05/24 21:45:00,-0.0038952112663537264,-0.003967583645135164,-0.003960948437452316,-0.0038419661577790976
17/05/24 22:00:00,-0.0038977775257080793,-0.003970277030020952,-0.0039636059664189816,-0.00384451262652874
17/05/24 22:15:00,-0.003899045055732131,-0.003971488680690527,-0.003964879084378481,-0.003845716593787074
17/05/24 22:30:00,-0.0039009542670100927,-0.003973497077822685,-0.003966836258769035,-0.003847676794975996
17/05/24 22:45:00,-0.003902737982571125,-0.003975281957536936,-0.003968586213886738,-0.0038493897300213575
17/05/24 23:00:00,-0.0039045533630996943,-0.003977163229137659,-0.003970495890825987,-0.003851179964840412
17/05/24 23:15:00,-0.003906305879354477,-0.003978932276368141,-0.003972278442233801,-0.0038529548328369856
17/05/24 23:30:00,-0.003908042795956135,-0.003980717621743679,-0.003973980899900198,-0.0038546219002455473
17/05/24 23:45:00,-0.003908935002982616,-0.003981562331318855,-0.003974967170506716,-0.0038555325008928776
17/05/25 00:00:00,-0.003910640720278025,-0.003983427304774523,-0.0039766700938344,-0.003857214702293277
17/05/25 00:15:00,-0.00391184538602829,-0.003984543029218912,-0.00397786358371377,-0.003858403069898486
17/05/25 00:30:00,-0.003912001848220825,-0.00398471811786294,-0.003978022839874029,-0.003858511336147785
17/05/25 00:45:00,-0.003912095911800861,-0.003984829876571894,-0.003978149965405464,-0.0038586347363889217
17/05/25 01:00:00,-0.003914975095540285,-0.003987794276326895,-0.003981077577918768,-0.003861490171402693
17/05/25 01:15:00,-0.003915741574019194,-0.003988543525338173,-0.0039818258956074715,-0.0038622154388576746
17/05/25 01:30:00,-0.003917259629815817,-0.003990073688328266,-0.003983400762081146,-0.003863712539896369
17/05/25 01:45:00,-0.003918840084224939,-0.003991683945059776,-0.003984976094216108,-0.003865255741402507
17/05/25 02:00:00,-0.003919935319572687,-0.003992831334471703,-0.003986122086644173,-0.0038663821760565042
17/05/25 02:15:00,-0.0039216880686581135,-0.003994568716734648,-0.003987904172390699,-0.003868095576763153
17/05/25 02:30:00,-0.003922267351299524,-0.003995174542069435,-0.003988476935774088,-0.0038686664775013924
17/05/25 02:45:00,-0.003923691343516111,-0.003996608778834343,-0.003989893477410078,-0.003870009444653988
17/05/25 03:00:00,-0.00392472418025136,-0.003997692372649908,-0.003991023171693087,-0.003871120745316148
17/05/25 03:15:00,-0.003924974240362644,-0.0039978837594389915,-0.003991214092820883,-0.0038712748792022467
17/05/25 03:30:00,-0.003926570527255535,-0.0039995894767344,-0.003992852754890919,-0.0038729263469576836
17/05/25 03:45:00,-0.003927587531507015,-0.004000577609986067,-0.003993871156126261,-0.00387386791408062
17/05/25 04:00:00,-0.003928776830434799,-0.004001804627478123,-0.003995096310973167,-0.003875117748975754
17/05/25 04:15:00,-0.00392973143607378,-0.004002729430794716,-0.003996035549789667,-0.0038759668823331594
17/05/25 04:30:00,-0.0039303419180214405,-0.004003414884209633,-0.003996703773736954,-0.0038766616489738226
17/05/25 04:45:00,-0.003931155428290367,-0.004004211630672216,-0.0039975312538445,-0.0038774332497268915
17/05/25 05:00:00,-0.003931640647351742,-0.004004721995443106,-0.00399800855666399,-0.0038779114838689566
17/05/25 05:15:00,-0.003932266496121883,-0.004005422815680504,-0.003998724743723869,-0.003878559684380889
17/05/25 05:30:00,-0.003933972213417292,-0.004007065203040838,-0.0040003159083426,-0.0038801648188382387
17/05/25 05:45:00,-0.003934003412723541,-0.004007112700492144,-0.004000443033874035,-0.0038802262861281633
17/05/25 06:00:00,-0.00393503624945879,-0.004008196294307709,-0.004001446068286896,-0.003881230019032955
17/05/25 06:15:00,-0.003935192711651325,-0.004008323885500431,-0.004001620691269636,-0.0038814302533864975
17/05/25 06:30:00,-0.0039356779307127,-0.004008802119642496,-0.00400206632912159,-0.003881847020238638
17/05/25 06:45:00,-0.00393808726221323,-0.004011336714029312,-0.004004580434411764,-0.0038842703215777874
17/05/25 07:00:00,-0.003936460241675377,-0.004009567201137543,-0.0040028938092291355,-0.0038826032541692257
17/05/25 07:15:00,-0.003934817388653755,-0.004007941577583551,-0.004001238849014044,-0.003881029086187482
17/05/25 07:30:00,-0.003934645093977451,-0.004007782321423292,-0.004001080058515072,-0.003880859585478902
17/05/25 07:45:00,-0.003932266496121883,-0.004005311522632837,-0.003998629283159971,-0.0038784826174378395
17/05/25 08:00:00,-0.003930138424038887,-0.004003239329904318,-0.0039965445175766945,-0.0038764451164752245
17/05/25 08:15:00,-0.003929246682673693,-0.004002234898507595,-0.00399552658200264,-0.003875519149005413
17/05/25 08:30:00,-0.003927243407815695,-0.004000226967036724,-0.003993585240095854,-0.003873558947816491
17/05/25 08:45:00,-0.003926210571080446,-0.003999190870672464,-0.003992503043264151,-0.0038725868798792362
17/05/25 09:00:00,-0.003924410790205002,-0.003997310064733028,-0.003990657161921263,-0.0038706883788108826
17/05/25 09:15:00,-0.003922376781702042,-0.0039952537044882774,-0.003988540731370449,-0.0038687591440975666
17/05/25 09:30:00,-0.003921343944966793,-0.003994218073785305,-0.003987522330135107,-0.003867709543555975
17/05/25 09:45:00,-0.003918981179594994,-0.0039918432012200356,-0.0039851670153439045,-0.0038654564414173365
17/05/25 10:00:00,-0.003917666617780924,-0.003990456461906433,-0.00398376677185297,-0.00386409810744226
17/05/25 10:15:00,-0.0039171501994132996,-0.0039899940602481365,-0.003983305301517248,-0.0038635891396552324
17/05/25 10:30:00,-0.003915616776794195,-0.003988367971032858,-0.003981698304414749,-0.0038621227722615004
17/05/25 10:45:00,-0.0039141615852713585,-0.003986901603639126,-0.003980218432843685,-0.003860656637698412
17/05/25 11:00:00,-0.003913488704711199,-0.0039862641133368015,-0.0039795818738639355,-0.0038600238040089607
17/05/25 11:15:00,-0.003912768792361021,-0.0039854831993579865,-0.003978818189352751,-0.003859236603602767
17/05/25 11:30:00,-0.003910703118890524,-0.003983363043516874,-0.00397674972191453,-0.003857261035591364
17/05/25 11:45:00,-0.003910984843969345,-0.003983618691563606,-0.0039769564755260944,-0.003857476869598031
17/05/25 12:00:00,-0.0039093573577702045,-0.003982072230428457,-0.003975397441536188,-0.003855933668091893
17/05/25 12:15:00,-0.0039079333655536175,-0.003980494104325771,-0.003973853308707476,-0.0038544675335288048
17/05/25 12:30:00,-0.0039062900468707085,-0.003978932276368141,-0.003972262144088745,-0.003852893365547061
17/05/25 12:45:00,-0.003903739620000124,-0.003976286388933659,-0.0039696525782346725,-0.003850362030789256
17/05/25 13:00:00,-0.0039023312274366617,-0.0039748516865074635,-0.00396823650225997,-0.003848972963169217
17/05/25 13:15:00,-0.003900516079738736,-0.00397301884368062,-0.003966390620917082,-0.0038472292944788933
17/05/25 13:30:00,-0.0038995302747935057,-0.003972014877945185,-0.003965388517826796,-0.003846210427582264
17/05/25 13:45:00,-0.0038971516769379377,-0.003969576209783554,-0.003962953574955463,-0.0038438800256699324
17/05/25 14:00:00,-0.003896040841937065,-0.003968444187194109,-0.003961792215704918,-0.0038427687250077724
17/05/25 14:15:00,-0.0038944913540035486,-0.00396686652675271,-0.003960264381021261,-0.003841225290670991
17/05/25 14:30:00,-0.0038916904013603926,-0.0039640129543840885,-0.003957384265959263,-0.003838509088382125
17/05/25 14:45:00,-0.003890156978741288,-0.003962451592087746,-0.003955840598791838,-0.0038369810208678246
17/05/25 15:00:00,-0.003889546263962984,-0.0039618611335754395,-0.003955236170440912,-0.0038364098872989416
17/05/25 15:15:00,-0.003887793980538845,-0.0039600287564098835,-0.003953374456614256,-0.0038345579523593187
17/05/25 15:30:00,-0.0038865264505147934,-0.003958753310143948,-0.0039521330036222935,-0.0038334315177053213
17/05/25 15:45:00,-0.003883897326886654,-0.003956043627113104,-0.003949427977204323,-0.003830761183053255
17/05/25 16:00:00,-0.003882254473865032,-0.003954465501010418,-0.003947804681956768,-0.0038292023818939924
17/05/25 16:15:00,-0.003881550393998623,-0.003953684587031603,-0.003947121091187,-0.003828538814559579
17/05/25 16:30:00,-0.0038802202325314283,-0.003952297847718,-0.00394570454955101,-0.00382714974693954
17/05/25 16:45:00,-0.0038787489756941795,-0.003950831480324268,-0.003944240510463715,-0.003825729712843895
17/05/25 17:00:00,-0.003877825802192092,-0.00394985917955637,-0.003943285439163446,-0.0038247883785516024
17/05/25 17:15:00,-0.003876980859786272,-0.0039490144699811935,-0.0039424109272658825,-0.0038239548448473215
17/05/25 17:30:00,-0.0038753533735871315,-0.0039473408833146095,-0.003940740134567022,-0.0038223345763981342
17/05/25 17:45:00,-0.003873600857332349,-0.003945619333535433,-0.003939053509384394,-0.0038206831086426973
17/05/25 18:00:00,-0.003873209934681654,-0.003945173230022192,-0.003938592039048672,-0.003820266341790557
17/05/25 18:15:00,-0.003873819950968027,-0.003945794887840748,-0.003939180169254541,-0.003820837242528796
17/05/25 18:30:00,-0.003874414600431919,-0.003946464508771896,-0.003939848858863115,-0.0038214547093957663
17/05/25 18:45:00,-0.003873992245644331,-0.003945986274629831,-0.003939387388527393,-0.0038210998754948378
17/05/25 19:00:00,-0.0038741331081837416,-0.0039461771957576275,-0.0039395783096551895,-0.003821176942437887
17/05/25 19:15:00,-0.003873788518831134,-0.003945762757211924,-0.0039391168393194675,-0.0038208221085369587
17/05/25 19:30:00,-0.0038745556958019733,-0.00394652783870697,-0.003939992282539606,-0.003821608843281865
17/05/25 19:45:00,-0.003873772919178009,-0.003945810720324516,-0.003939148969948292,-0.003820837242528796
17/05/25 20:00:00,-0.003875791560858488,-0.00394783541560173,-0.00394124910235405,-0.0038227972108870745
17/05/25 20:15:00,-0.003878029529005289,-0.00395013066008687,-0.003943524789065123,-0.0038250507786870003
17/05/25 20:30:00,-0.003880486125126481,-0.003952584695070982,-0.0039459592662751675,-0.0038273967802524567
17/05/25 20:45:00,-0.003882739692926407,-0.003954879939556122,-0.0039482503198087215,-0.003829649882391095
17/05/25 21:00:00,-0.003884711069986224,-0.003956968430429697,-0.0039503187872469425,-0.0038316561840474606
17/05/25 21:15:00,-0.00388733996078372,-0.003959613852202892,-0.003952960483729839,-0.0038342182524502277
17/05/25 21:30:00,-0.0038886701222509146,-0.003960952628403902,-0.003954313229769468,-0.003835468553006649
17/05/25 21:45:00,-0.003890782594680786,-0.0039631687104702,-0.003956477157771587,-0.003837660187855363
17/05/25 22:00:00,-0.003893364919349551,-0.003965718671679497,-0.0039590708911418915,-0.003840113990008831
17/05/25 22:15:00,-0.0038963535334914923,-0.003968842793256044,-0.003962141927331686,-0.0038431084249168634
17/05/25 22:30:00,-0.003898841794580221,-0.003971281461417675,-0.003964703995734453,-0.0038455778267234564
17/05/25 22:45:00,-0.0039006099104881287,-0.0039731780998408794,-0.003966454416513443,-0.0038472756277769804
17/05/25 23:00:00,-0.0039031917694956064,-0.003975776489824057,-0.003969111945480108,-0.0038499452639371157
17/05/25 23:15:00,-0.003904365235939622,-0.003976939711719751,-0.003970225807279348,-0.003850964130833745
17/05/25 23:30:00,-0.003906305879354477,-0.003978932276368141,-0.003972278442233801,-0.0038529240991920233
17/05/25 23:45:00,-0.003908058628439903,-0.0039807334542274475,-0.003973980899900198,-0.0038546682335436344
17/05/26 00:00:00,-0.00391015550121665,-0.003982805646955967,-0.003976224455982447,-0.003856705268844962
17/05/26 00:15:00,-0.003911798819899559,-0.003984510898590088,-0.003977799788117409,-0.0038583260029554367
17/05/26 00:30:00,-0.003913660533726215,-0.003986423369497061,-0.003979741130024195,-0.003860209137201309
17/05/26 00:45:00,-0.003915663342922926,-0.003988479729741812,-0.00398176210001111,-0.0038620915729552507
17/05/26 01:00:00,-0.003917087335139513,-0.00398988276720047,-0.003983226139098406,-0.003863557940348983
17/05/26 01:15:00,-0.0039182924665510654,-0.003991173580288887,-0.003984403796494007,-0.0038647311739623547
17/05/26 01:30:00,-0.003919966518878937,-0.003992895130068064,-0.003986249212175608,-0.003866413375362754
17/05/26 01:45:00,-0.003921860363334417,-0.003994744271039963,-0.00398804759606719,-0.0038682501763105392
17/05/26 02:00:00,-0.003922611474990845,-0.0039955247193574905,-0.00398885877802968,-0.0038690369110554457
17/05/26 02:15:00,-0.003924504853785038,-0.003997500985860825,-0.003990720491856337,-0.0038708429783582687
17/05/26 02:30:00,-0.003925553523004055,-0.003998521715402603,-0.0039918506518006325,-0.003871969413012266
17/05/26 02:45:00,-0.0039266799576580524,-0.003999669104814529,-0.003992964513599873,-0.003872988047078252
17/05/26 03:00:00,-0.003927962854504585,-0.004000992048531771,-0.003994252998381853,-0.0038742998149245977
17/05/26 03:15:00,-0.003928949125111103,-0.004001980181783438,-0.003995287232100964,-0.0038752416148781776
17/05/26 03:30:00,-0.003930279053747654,-0.00400336692109704,-0.003996608313173056,-0.0038765377830713987
17/05/26 03:45:00,-0.003931327257305384,-0.004004370886832476,-0.003997690510004759,-0.003877556649968028
17/05/26 04:00:00,-0.0039323605597019196,-0.00400543911382556,-0.003998756408691406,-0.0038786367513239384
17/05/26 04:15:00,-0.003933252301067114,-0.004006443545222282,-0.00399967934936285,-0.0038795473519712687
17/05/26 04:30:00,-0.0039341445080935955,-0.004007271956652403,-0.004000554326921701,-0.0038803038187325
17/05/26 04:45:00,-0.003934425767511129,-0.004007574636489153,-0.00400087283924222,-0.0038807049859315157
17/05/26 05:00:00,-0.00393466092646122,-0.004007813986390829,-0.0040011112578213215,-0.0038808747194707394
17/05/26 05:15:00,-0.003935818560421467,-0.004008961375802755,-0.004002225119620562,-0.0038820167537778616
17/05/26 05:30:00,-0.003935771528631449,-0.004008961375802755,-0.004002273082733154,-0.003882001619786024
17/05/26 05:45:00,-0.003935771528631449,-0.004008945543318987,-0.004002177622169256,-0.0038819860201328993
17/05/26 06:00:00,-0.003936241380870342,-0.004009423777461052,-0.004002671223133802,-0.0038824183866381645
17/05/26 06:15:00,-0.003936084918677807,-0.0040092323906719685,-0.00400254363194108,-0.003882279386743903
17/05/26 06:30:00,-0.003935990855097771,-0.004009152762591839,-0.004002416040748358,-0.00388220208697021
17/05/26 06:45:00,-0.003934989217668772,-0.004008132964372635,-0.00400142977014184,-0.0038812451530247927
17/05/26 07:00:00,-0.003934754524379969,-0.004007893614470959,-0.004001127555966377,-0.0038809520192444324
17/05/26 07:15:00,-0.003933345898985863,-0.004006411414593458,-0.003999774809926748,-0.0038796092849224806
17/05/26 07:30:00,-0.003931296057999134,-0.004004355054348707,-0.00399767467752099,-0.003877510316669941
17/05/26 07:45:00,-0.003928933292627335,-0.004001916386187077,-0.003995208069682121,-0.003875226015225053
17/05/26 08:00:00,-0.003927118144929409,-0.0040001473389565945,-0.003993441816419363,-0.0038734511472284794
17/05/26 08:15:00,-0.003925991710275412,-0.003998904023319483,-0.003992232494056225,-0.0038722315803170204
17/05/26 08:30:00,-0.00392442662268877,-0.003997389692813158,-0.003990720491856337,-0.0038707966450601816
17/05/26 08:45:00,-0.003922517877072096,-0.003995413426309824,-0.003988747484982014,-0.0038688979111611843
17/05/26 09:00:00,-0.003921156283468008,-0.0039940266869962215,-0.003987347241491079,-0.00386752444319427
17/05/26 09:15:00,-0.003919575829058886,-0.003992449026554823,-0.003985771909356117,-0.0038660273421555758
17/05/26 09:30:00,-0.003918574191629887,-0.003991428297013044,-0.003984721843153238,-0.003865039674565196
17/05/26 09:45:00,-0.003916806075721979,-0.003989627584815025,-0.003982939291745424,-0.0038632650393992662
17/05/26 10:00:00,-0.003915366251021624,-0.003988081123679876,-0.003981443587690592,-0.0038617830723524094
17/05/26 10:15:00,-0.00391455227509141,-0.003987348172813654,-0.003980664070695639,-0.0038611041381955147
17/05/26 10:30:00,-0.003913222346454859,-0.003985945135354996,-0.003979279659688473,-0.0038596533704549074
17/05/26 10:45:00,-0.00391184538602829,-0.003984543029218912,-0.003977911546826363,-0.0038584338035434484
17/05/26 11:00:00,-0.0039107343181967735,-0.0039834752678871155,-0.00397674972191453,-0.0038572766352444887
17/05/26 11:15:00,-0.003909748513251543,-0.0039824070408940315,-0.0039757792837917805,-0.0038563041016459465
17/05/26 11:30:00,-0.003908449783921242,-0.003981004469096661,-0.00397436274215579,-0.0038549923337996006
17/05/26 11:45:00,-0.003907635807991028,-0.003980302717536688,-0.003973646555095911,-0.003854235867038369
17/05/26 12:00:00,-0.003906149184331298,-0.003978741355240345,-0.003972087521106005,-0.0038527233991771936
17/05/26 12:15:00,-0.0039039584808051586,-0.003976477775722742,-0.0039698597975075245,-0.0038505936972796917
17/05/26 12:30:00,-0.0039022217970341444,-0.00397478835657239,-0.003968125209212303,-0.0038489270955324173
17/05/26 12:45:00,-0.0039011575281620026,-0.0039736246690154076,-0.003966963849961758,-0.0038477692287415266
17/05/26 13:00:00,-0.003899092087522149,-0.003971568308770657,-0.0039649587124586105,-0.0038458092603832483
17/05/26 13:15:00,-0.003896666457876563,-0.003969065845012665,-0.003962444607168436,-0.00384340132586658
17/05/26 13:30:00,-0.0038953518960624933,-0.003967775031924248,-0.0039611398242414,-0.0038421358913183212
17/05/26 13:45:00,-0.0038941469974815845,-0.003966499585658312,-0.003959898371249437,-0.0038409011904150248
17/05/26 14:00:00,-0.003892629174515605,-0.003965033683925867,-0.003958386834710836,-0.0038394504226744175
17/05/26 14:15:00,-0.003890360239893198,-0.003962610848248005,-0.003956047352403402,-0.0038371507544070482
17/05/26 14:30:00,-0.003887997241690755,-0.003960267640650272,-0.003953645005822182,-0.00383486645296216
17/05/26 14:45:00,-0.003887324361130595,-0.003959534224122763,-0.003952912986278534,-0.0038341255858540535
17/05/26 15:00:00,-0.0038856815081089735,-0.003957940265536308,-0.003951369319111109,-0.0038325823843479156
17/05/26 15:15:00,-0.003883756697177887,-0.003955884370952845,-0.003949237056076527,-0.0038306221831589937
17/05/26 15:30:00,-0.00388270802795887,-0.003954864107072353,-0.0039482503198087215,-0.0038295884151011705
17/05/26 15:45:00,-0.0038807832170277834,-0.003952903673052788,-0.003946308977901936,-0.0038277360145002604
17/05/26 16:00:00,-0.0038801103364676237,-0.003952218219637871,-0.003945577424019575,-0.003827041480690241
17/05/26 16:15:00,-0.0038777946028858423,-0.00394985917955637,-0.003943254239857197,-0.0038247420452535152
17/05/26 16:30:00,-0.0038770122919231653,-0.003949046600610018,-0.003942458424717188,-0.0038240011781454086
17/05/26 16:45:00,-0.003875619499012828,-0.003947659861296415,-0.0039410581812262535,-0.003822627477347851
17/05/26 17:00:00,-0.003874164307489991,-0.0039461455307900906,-0.003939530812203884,-0.003821176942437887
17/05/26 17:15:00,-0.003873600857332349,-0.003945587668567896,-0.003938973415642977,-0.0038206519093364477
17/05/26 17:30:00,-0.0038731626700609922,-0.003945173230022192,-0.003938575740903616,-0.0038202351424843073
17/05/26 17:45:00,-0.003872520988807082,-0.00394444027915597,-0.003937875386327505,-0.0038195718079805374
17/05/26 18:00:00,-0.0038715822156518698,-0.003943531308323145,-0.0039369529113173485,-0.0038185841403901577
17/05/26 18:15:00,-0.003871770342811942,-0.003943754360079765,-0.003937127534300089,-0.0038188770413398743
17/05/26 18:30:00,-0.0038713007234036922,-0.003943260759115219,-0.0039366502314805984,-0.0038183527067303658
17/05/26 18:45:00,-0.003870846936479211,-0.003942845854908228,-0.003936220891773701,-0.003817951073870063
17/05/26 19:00:00,-0.003871363354846835,-0.003943356219679117,-0.003936761524528265,-0.0038184914737939835
17/05/26 19:15:00,-0.003871409920975566,-0.003943387884646654,-0.003936793655157089,-0.0038184758741408587
17/05/26 19:30:00,-0.0038725370541214943,-0.003944535739719868,-0.003937875386327505,-0.0038196335081011057
17/05/26 19:45:00,-0.0038733503315597773,-0.003945348784327507,-0.003938750829547644,-0.0038204204756766558
17/05/26 20:00:00,-0.003874837188050151,-0.003946926910430193,-0.003940310329198837,-0.003821917809545994
17/05/26 20:15:00,-0.0038764176424592733,-0.003948472440242767,-0.0039418539963662624,-0.0038234302774071693
17/05/26 20:30:00,-0.0038779040332883596,-0.003949986770749092,-0.003943333402276039,-0.003824865445494652
17/05/26 20:45:00,-0.003879109164699912,-0.003951213788241148,-0.003944622352719307,-0.0038261001463979483
17/05/26 21:00:00,-0.0038814095314592123,-0.003953573293983936,-0.003946930170059204,-0.0038283688481897116
17/05/26 21:15:00,-0.0038830838166177273,-0.003955278545618057,-0.003948632162064314,-0.0038300359155982733
17/05/26 21:30:00,-0.003885196289047599,-0.003957414533942938,-0.0039507802575826645,-0.003832072950899601
17/05/26 21:45:00,-0.0038874964229762554,-0.003959741443395615,-0.003953119739890099,-0.003834357252344489
17/05/26 22:00:00,-0.0038898910861462355,-0.0039622122421860695,-0.0039555225521326065,-0.0038367495872080326
17/05/26 22:15:00,-0.0038929579313844442,-0.003965336363762617,-0.003958704881370068,-0.0038397747557610273
17/05/26 22:30:00,-0.0038948198780417442,-0.00396724883466959,-0.0039605507627129555,-0.0038415801245719194
17/05/26 22:45:00,-0.0038967758882790804,-0.003969225101172924,-0.003962603397667408,-0.003843509592115879
17/05/26 23:00:00,-0.0038983565755188465,-0.003970850724726915,-0.003964147064834833,-0.0038450839929282665
17/05/26 23:15:00,-0.003900077659636736,-0.003972604405134916,-0.003965945448726416,-0.003846812527626753
17/05/26 23:30:00,-0.0039013295900076628,-0.003973815590143204,-0.003967202268540859,-0.003848000895231962
17/05/26 23:45:00,-0.0039030041079968214,-0.0039755054749548435,-0.003968888893723488,-0.003849590430036187
17/05/27 00:00:00,-0.0039050071500241756,-0.003977625165134668,-0.003970973659306765,-0.003851689398288727
17/05/27 00:15:00,-0.003906133584678173,-0.003978693392127752,-0.0039720237255096436,-0.0038526926655322313
17/05/27 00:30:00,-0.0039079017005860806,-0.003980605863034725,-0.003973949234932661,-0.003854529233649373
17/05/27 00:45:00,-0.003909185528755188,-0.003981832880526781,-0.003975158091634512,-0.0038557022344321012
17/05/27 01:00:00,-0.003910264931619167,-0.003983028698712587,-0.003976319916546345,-0.0038569062016904354
17/05/27 01:15:00,-0.003912283573299646,-0.003984957467764616,-0.003978277090936899,-0.0038587735034525394
17/05/27 01:30:00,-0.0039131129160523415,-0.003985818009823561,-0.003979184199124575,-0.0038596533704549074
17/05/27 01:45:00,-0.003914098720997572,-0.003986837808042765,-0.003980122972279787,-0.003860548371449113
17/05/27 02:00:00,-0.0039161331951618195,-0.003988957963883877,-0.003982255235314369,-0.003862632205709815
17/05/27 02:15:00,-0.003917228430509567,-0.003990026190876961,-0.003983353264629841,-0.003863712539896369
17/05/27 02:30:00,-0.003918245434761047,-0.003991125617176294,-0.003984403796494007,-0.003864699974656105
17/05/27 02:45:00,-0.003919371869415045,-0.003992209676653147,-0.003985533025115728,-0.0038657651748508215
17/05/27 03:00:00,-0.003919904585927725,-0.003992767538875341,-0.0039860582910478115,-0.0038663821760565042
17/05/27 03:15:00,-0.003921531606465578,-0.003994472790509462,-0.003987777046859264,-0.003867987310513854
17/05/27 03:30:00,-0.0039221420884132385,-0.003994983155280352,-0.003988318145275116,-0.0038684504106640816
