Date/heure,Temperature,Tension
2017/05/31 18:59:54,16.262999999999998,0.00023
2017/05/31 19:14:54,16.274,0.00023
2017/05/31 19:29:54,16.296,0.00027
2017/05/31 19:44:54,16.305999999999994,0.00027
2017/05/31 19:59:54,16.315,0.00023
2017/05/31 20:14:54,16.314,0.00027
2017/05/31 20:29:54,16.304000000000002,0.00023
2017/05/31 20:44:54,16.289,0.00023
2017/05/31 20:59:54,16.274,0.00027
2017/05/31 21:14:54,16.262,0.00027
2017/05/31 21:29:54,16.247,0.00027
2017/05/31 21:44:54,16.234,0.00023
2017/05/31 21:59:54,16.213,0.00027
2017/05/31 22:14:54,16.19,0.00023
2017/05/31 22:29:54,16.165,0.00027
2017/05/31 22:44:54,16.132,0.00027
2017/05/31 22:59:54,16.095,0.00023
2017/05/31 23:14:54,16.055,0.00023
2017/05/31 23:29:54,16.015,0.00023
2017/05/31 23:44:54,15.976,0.00023
2017/05/31 23:59:54,15.927,0.00023
2017/06/01 00:14:54,15.88,0.00023
2017/06/01 00:29:54,15.831,0.00023
2017/06/01 00:44:54,15.779000000000002,0.00023
2017/06/01 00:59:54,15.727,0.00023
2017/06/01 01:14:54,15.672,0.00023
2017/06/01 01:29:54,15.618,0.00023
2017/06/01 01:44:54,15.563,0.00023
2017/06/01 01:59:54,15.509,0.00023
2017/06/01 02:14:54,15.451,0.00023
2017/06/01 02:29:54,15.390999999999998,0.00023
2017/06/01 02:44:54,15.327,0.00023
2017/06/01 02:59:54,15.26,0.00023
2017/06/01 03:14:54,15.191,0.00023
2017/06/01 03:29:54,15.121,0.00023
2017/06/01 03:44:54,15.050999999999998,0.00023
2017/06/01 03:59:53,14.982,0.00023
2017/06/01 04:14:53,14.913,0.00023
2017/06/01 04:29:53,14.845,0.00023
2017/06/01 04:44:53,14.777,0.00023
2017/06/01 04:59:53,14.719,0.00023
2017/06/01 05:14:53,14.668,0.00023
2017/06/01 05:29:53,14.638,0.00023
2017/06/01 05:44:53,14.583,0.00023
2017/06/01 05:59:53,14.536,0.00023
2017/06/01 06:14:53,14.499,0.00023
2017/06/01 06:29:53,14.477,0.00023
2017/06/01 06:44:53,14.466,0.00023
2017/06/01 06:59:53,14.465,0.00023
2017/06/01 07:14:53,14.470999999999998,0.00023
2017/06/01 07:29:53,14.49,0.00023
2017/06/01 07:44:53,14.515,0.00023
2017/06/01 07:59:53,14.55,0.00023
2017/06/01 08:14:53,14.589,0.00023
2017/06/01 08:29:53,14.644,0.00023
2017/06/01 08:44:53,14.702,0.00023
2017/06/01 08:59:53,14.759,0.00023
2017/06/01 09:14:53,14.825,0.00023
2017/06/01 09:29:53,14.890999999999998,0.00023
2017/06/01 09:44:53,14.955,0.00023
2017/06/01 09:59:53,15.019,0.00023
2017/06/01 10:14:53,15.084,0.00023
2017/06/01 10:29:53,15.143,0.00023
2017/06/01 10:44:53,15.202,0.00023
2017/06/01 10:59:53,15.261,0.00023
2017/06/01 11:14:53,15.312,0.00023
2017/06/01 11:29:53,15.372,0.00023
2017/06/01 11:44:53,15.43,0.00023
2017/06/01 11:59:53,15.479,0.00023
2017/06/01 12:14:53,15.527,0.00023
2017/06/01 12:29:53,15.57,0.00023
2017/06/01 12:44:53,15.613,0.00023
2017/06/01 12:59:53,15.652,0.00023
2017/06/01 13:14:53,15.697,0.00023
2017/06/01 13:29:53,15.742,0.00023
2017/06/01 13:44:53,15.786,0.00023
2017/06/01 13:59:53,15.825,0.00023
2017/06/01 14:14:53,15.864,0.00023
2017/06/01 14:29:53,15.904000000000002,0.00023
2017/06/01 14:44:53,15.953,0.00023
2017/06/01 14:59:53,16.01,0.00023
2017/06/01 15:14:53,16.074,0.00023
2017/06/01 15:29:53,16.137999999999998,0.00023
2017/06/01 15:44:53,16.215999999999998,0.00023
2017/06/01 15:59:53,16.272000000000002,0.00023
2017/06/01 16:14:53,16.354,0.00023
2017/06/01 16:29:53,16.448,0.00023
2017/06/01 16:44:53,16.545,0.00023
2017/06/01 16:59:53,16.607,0.00023
2017/06/01 17:14:53,16.676,0.00023
2017/06/01 17:29:53,16.735,0.00023
2017/06/01 17:44:53,16.795,0.00023
2017/06/01 17:59:53,16.848,0.00023
2017/06/01 18:14:53,16.896,0.00023
2017/06/01 18:29:53,16.912,0.00023
2017/06/01 18:44:53,16.951,0.00023
2017/06/01 18:59:53,17.002,0.00023
2017/06/01 19:14:53,17.034000000000002,0.00023
2017/06/01 19:29:53,17.064,0.00023
2017/06/01 19:44:53,17.086,0.00023
2017/06/01 19:59:53,17.101,0.00023
2017/06/01 20:14:53,17.109,0.00023
2017/06/01 20:29:53,17.107,0.00023
2017/06/01 20:44:53,17.076,0.00023
2017/06/01 20:59:53,17.101,0.00023
2017/06/01 21:14:53,17.098,0.00023
2017/06/01 21:29:53,17.090999999999998,0.00023
2017/06/01 21:44:53,17.079,0.00023
2017/06/01 21:59:53,17.07,0.00023
2017/06/01 22:14:53,17.058,0.00023
2017/06/01 22:29:53,17.046,0.00023
2017/06/01 22:44:53,17.031,0.00023
2017/06/01 22:59:53,17.016,0.00023
2017/06/01 23:14:53,16.99,0.00023
2017/06/01 23:29:53,16.958,0.00023
2017/06/01 23:44:53,16.923,0.00023
2017/06/01 23:59:53,16.886,0.00023
2017/06/02 00:14:53,16.842,0.00023
2017/06/02 00:29:53,16.796,0.00023
2017/06/02 00:44:53,16.747,0.00023
2017/06/02 00:59:53,16.701,0.00023
2017/06/02 01:14:53,16.652,0.00023
2017/06/02 01:29:53,16.602999999999998,0.00023
2017/06/02 01:44:53,16.552,0.00023
2017/06/02 01:59:53,16.5,0.00023
2017/06/02 02:14:53,16.449,0.00023
2017/06/02 02:29:53,16.399,0.00023
2017/06/02 02:44:53,16.348,0.00023
2017/06/02 02:59:53,16.296,0.00023
2017/06/02 03:14:53,16.237000000000002,0.00023
2017/06/02 03:29:53,16.172,0.00023
2017/06/02 03:44:53,16.104,0.00023
2017/06/02 03:59:53,16.031,0.00023
2017/06/02 04:14:53,15.964,0.00023
2017/06/02 04:29:53,15.9,0.00023
2017/06/02 04:44:53,15.834,0.00023
2017/06/02 04:59:53,15.764,0.00023
2017/06/02 05:14:53,15.697,0.00023
2017/06/02 05:29:53,15.646,0.00023
2017/06/02 05:44:53,15.608,0.00023
2017/06/02 05:59:53,15.555,0.00023
2017/06/02 06:14:53,15.515,0.00023
2017/06/02 06:29:53,15.485,0.00023
2017/06/02 06:44:53,15.469,0.00023
2017/06/02 06:59:53,15.461,0.00023
2017/06/02 07:14:53,15.466,0.00023
2017/06/02 07:29:53,15.484000000000002,0.00023
2017/06/02 07:44:53,15.5,0.00023
2017/06/02 07:59:53,15.521,0.00023
2017/06/02 08:14:53,15.537,0.00023
2017/06/02 08:29:53,15.56,0.00023
2017/06/02 08:44:53,15.579,0.00023
2017/06/02 08:59:53,15.6,0.00023
2017/06/02 09:14:53,15.63,0.00023
2017/06/02 09:29:53,15.679,0.00023
2017/06/02 09:44:53,15.749,0.00023
2017/06/02 09:59:53,15.804,0.00023
2017/06/02 10:14:53,15.852,0.00023
2017/06/02 10:29:53,15.903,0.00023
2017/06/02 10:44:53,15.955,0.00023
2017/06/02 10:59:53,16.029,0.00023
2017/06/02 11:14:53,16.101,0.00023
2017/06/02 11:29:53,16.169,0.00023
2017/06/02 11:44:53,16.230999999999998,0.00023
2017/06/02 11:59:53,16.296,0.00023
2017/06/02 12:14:53,16.36,0.00023
2017/06/02 12:29:53,16.414,0.00023
2017/06/02 12:44:53,16.442,0.00023
2017/06/02 12:59:53,16.472,0.00023
2017/06/02 13:14:53,16.473,0.00023
2017/06/02 13:29:53,16.499000000000002,0.00023
2017/06/02 13:44:53,16.531,0.00023
2017/06/02 13:59:53,16.531,0.00023
2017/06/02 14:14:53,16.53,0.00023
2017/06/02 14:29:53,16.543,0.00023
2017/06/02 14:44:53,16.554000000000002,0.00023
2017/06/02 14:59:53,16.574,0.00023
2017/06/02 15:14:53,16.602999999999998,0.00023
2017/06/02 15:29:53,16.634,0.00023
2017/06/02 15:44:53,16.694000000000006,0.00023
2017/06/02 15:59:53,16.715999999999998,0.00023
2017/06/02 16:14:53,16.691,0.00023
2017/06/02 16:29:53,16.68,0.00023
2017/06/02 16:44:53,16.67,0.00023
2017/06/02 16:59:53,16.660999999999998,0.00023
2017/06/02 17:14:53,16.660999999999998,0.00023
2017/06/02 17:29:53,16.67,0.00023
2017/06/02 17:44:53,16.68,0.00023
2017/06/02 17:59:53,16.694000000000006,0.00023
2017/06/02 18:14:53,16.707,0.00023
2017/06/02 18:29:53,16.759,0.00023
2017/06/02 18:44:53,16.807000000000002,0.00023
2017/06/02 18:59:53,16.836,0.00023
2017/06/02 19:14:53,16.857,0.00023
2017/06/02 19:29:53,16.863,0.00023
2017/06/02 19:44:53,16.869,0.00023
2017/06/02 19:59:53,16.871,0.00027
2017/06/02 20:14:53,16.872,0.00027
2017/06/02 20:29:53,16.874000000000002,0.00027
2017/06/02 20:44:53,16.878,0.00027
2017/06/02 20:59:53,16.886,0.00027
2017/06/02 21:14:53,16.894000000000002,0.00027
2017/06/02 21:29:53,16.903,0.00027
2017/06/02 21:44:53,16.906,0.00027
2017/06/02 21:59:53,16.905,0.00027
2017/06/02 22:14:53,16.906,0.00027
2017/06/02 22:29:53,16.908,0.00027
2017/06/02 22:44:53,16.906,0.00027
2017/06/02 22:59:53,16.899,0.00027
2017/06/02 23:14:53,16.886,0.00027
2017/06/02 23:29:53,16.868,0.00027
2017/06/02 23:44:53,16.845,0.00027
2017/06/02 23:59:53,16.813,0.00027
2017/06/03 00:14:53,16.778,0.00027
2017/06/03 00:29:53,16.734,0.00027
2017/06/03 00:44:53,16.688,0.00027
2017/06/03 00:59:53,16.637999999999998,0.00027
2017/06/03 01:14:53,16.586,0.00027
2017/06/03 01:29:53,16.539,0.00027
2017/06/03 01:44:53,16.496,0.00027
2017/06/03 01:59:53,16.457,0.00027
2017/06/03 02:14:53,16.418,0.00027
2017/06/03 02:29:53,16.375999999999998,0.00027
2017/06/03 02:44:53,16.333,0.00027
2017/06/03 02:59:53,16.285999999999998,0.00027
2017/06/03 03:14:53,16.235,0.00027
2017/06/03 03:29:53,16.183,0.00027
2017/06/03 03:44:53,16.134,0.00027
2017/06/03 03:59:53,16.093,0.00023
2017/06/03 04:14:53,16.055,0.00023
2017/06/03 04:29:53,16.016,0.00023
2017/06/03 04:44:53,15.982,0.00023
2017/06/03 04:59:53,15.956,0.00023
2017/06/03 05:14:53,15.937,0.00023
2017/06/03 05:29:53,15.919,0.00023
2017/06/03 05:44:53,15.903,0.00023
2017/06/03 05:59:52,15.889,0.00023
2017/06/03 06:14:52,15.882,0.00023
2017/06/03 06:29:52,15.868,0.00023
2017/06/03 06:44:52,15.854,0.00023
2017/06/03 06:59:52,15.837,0.00023
2017/06/03 07:14:52,15.821,0.00023
2017/06/03 07:29:52,15.809,0.00023
2017/06/03 07:44:52,15.803,0.00023
2017/06/03 07:59:52,15.797,0.00023
2017/06/03 08:14:52,15.797,0.00023
2017/06/03 08:29:52,15.789,0.00023
2017/06/03 08:44:52,15.781,0.00023
2017/06/03 08:59:52,15.761,0.00023
2017/06/03 09:14:52,15.751,0.00023
2017/06/03 09:29:52,15.742,0.00023
2017/06/03 09:44:52,15.734000000000002,0.00023
2017/06/03 09:59:52,15.727,0.00023
2017/06/03 10:14:52,15.720999999999998,0.00023
2017/06/03 10:29:52,15.719,0.00023
2017/06/03 10:44:52,15.727,0.00023
2017/06/03 10:59:52,15.718,0.00023
2017/06/03 11:14:52,15.712,0.00023
2017/06/03 11:29:52,15.704,0.00023
2017/06/03 11:44:52,15.716,0.00023
2017/06/03 11:59:52,15.736,0.00023
2017/06/03 12:14:52,15.758,0.00023
2017/06/03 12:29:52,15.781,0.00023
2017/06/03 12:44:52,15.795,0.00023
2017/06/03 12:59:52,15.813,0.00023
2017/06/03 13:14:52,15.822,0.00023
2017/06/03 13:29:52,15.833,0.00023
2017/06/03 13:44:52,15.836,0.00023
2017/06/03 13:59:52,15.831,0.00023
2017/06/03 14:14:52,15.831,0.00023
2017/06/03 14:29:52,15.831,0.00023
2017/06/03 14:44:52,15.825,0.00023
2017/06/03 14:59:52,15.822,0.00023
2017/06/03 15:14:52,15.818,0.00023
2017/06/03 15:29:52,15.813,0.00023
2017/06/03 15:44:52,15.806,0.00023
2017/06/03 15:59:52,15.792,0.00027
2017/06/03 16:14:52,15.778,0.00027
2017/06/03 16:29:52,15.763,0.00027
2017/06/03 16:44:52,15.751,0.00027
2017/06/03 16:59:52,15.748,0.00027
2017/06/03 17:14:52,15.745,0.00027
2017/06/03 17:29:52,15.745,0.00027
2017/06/03 17:44:52,15.742,0.00023
2017/06/03 17:59:52,15.739,0.00027
2017/06/03 18:14:52,15.731,0.00027
2017/06/03 18:29:52,15.715,0.00027
2017/06/03 18:44:52,15.697,0.00027
2017/06/03 18:59:52,15.691,0.00027
2017/06/03 19:14:52,15.666,0.00027
2017/06/03 19:29:52,15.675,0.00023
2017/06/03 19:44:52,15.661,0.00023
2017/06/03 19:59:52,15.633,0.00023
2017/06/03 20:14:52,15.63,0.00023
2017/06/03 20:29:52,15.64,0.00023
2017/06/03 20:44:52,15.594,0.00027
2017/06/03 20:59:52,15.536,0.00027
2017/06/03 21:14:52,15.485,0.00027
2017/06/03 21:29:52,15.457,0.00023
2017/06/03 21:44:52,15.433,0.00027
2017/06/03 21:59:52,15.394,0.00027
2017/06/03 22:14:52,15.345999999999998,0.00027
2017/06/03 22:29:52,15.3,0.00027
2017/06/03 22:44:52,15.257,0.00027
2017/06/03 22:59:52,15.208,0.00027
2017/06/03 23:14:52,15.146,0.00027
2017/06/03 23:29:52,15.079,0.00023
2017/06/03 23:44:52,14.992,0.00023
2017/06/03 23:59:52,14.922,0.00023
2017/06/04 00:14:52,14.845999999999998,0.00023
2017/06/04 00:29:52,14.776,0.00023
2017/06/04 00:44:52,14.698,0.00023
2017/06/04 00:59:52,14.632,0.00023
2017/06/04 01:14:52,14.565,0.00023
2017/06/04 01:29:52,14.487,0.00023
2017/06/04 01:44:52,14.409,0.00023
2017/06/04 01:59:52,14.328,0.00023
2017/06/04 02:14:52,14.249,0.00023
2017/06/04 02:29:52,14.173,0.00023
2017/06/04 02:44:52,14.09,0.00023
2017/06/04 02:59:52,14.012,0.00023
2017/06/04 03:14:52,13.934,0.00023
2017/06/04 03:29:52,13.862,0.00023
2017/06/04 03:44:52,13.79,0.00023
2017/06/04 03:59:52,13.73,0.00023
2017/06/04 04:14:52,13.655,0.00023
2017/06/04 04:29:52,13.584,0.00023
2017/06/04 04:44:52,13.52,0.00023
2017/06/04 04:59:52,13.457,0.00023
2017/06/04 05:14:52,13.398,0.00023
2017/06/04 05:29:52,13.339,0.00023
2017/06/04 05:44:52,13.29,0.00023
2017/06/04 05:59:52,13.246,0.00023
2017/06/04 06:14:52,13.207,0.00023
2017/06/04 06:29:52,13.172,0.00023
2017/06/04 06:44:52,13.142,0.00023
2017/06/04 06:59:52,13.12,0.00023
2017/06/04 07:14:52,13.112,0.00023
2017/06/04 07:29:52,13.105,0.00023
2017/06/04 07:44:52,13.114,0.00023
2017/06/04 07:59:52,13.124,0.00023
2017/06/04 08:14:52,13.144,0.00023
2017/06/04 08:29:52,13.153,0.00023
2017/06/04 08:44:52,13.18,0.00023
2017/06/04 08:59:52,13.234000000000002,0.00023
2017/06/04 09:14:52,13.263,0.00023
2017/06/04 09:29:52,13.281,0.00023
2017/06/04 09:44:52,13.299,0.00023
2017/06/04 09:59:52,13.33,0.00023
2017/06/04 10:14:52,13.37,0.00023
2017/06/04 10:29:52,13.419,0.00023
2017/06/04 10:44:52,13.44,0.00023
2017/06/04 10:59:52,13.454,0.00023
2017/06/04 11:14:52,13.448,0.00023
2017/06/04 11:29:52,13.461,0.00023
2017/06/04 11:44:52,13.475,0.00023
2017/06/04 11:59:52,13.505999999999998,0.00023
2017/06/04 12:14:52,13.539,0.00023
2017/06/04 12:29:52,13.592,0.00023
2017/06/04 12:44:52,13.628,0.00023
2017/06/04 12:59:52,13.658,0.00023
2017/06/04 13:14:52,13.637,0.00023
2017/06/04 13:29:52,13.630999999999998,0.00023
2017/06/04 13:44:52,13.663,0.00023
2017/06/04 13:59:52,13.697,0.00023
2017/06/04 14:14:52,13.715,0.00023
2017/06/04 14:29:52,13.777,0.00023
2017/06/04 14:44:52,13.811,0.00023
2017/06/04 14:59:52,13.856,0.00023
2017/06/04 15:14:52,13.9,0.00023
2017/06/04 15:29:52,13.94,0.00023
2017/06/04 15:44:52,13.988,0.00023
2017/06/04 15:59:52,14.023,0.00023
2017/06/04 16:14:52,14.078,0.00023
2017/06/04 16:29:52,14.126,0.00023
2017/06/04 16:44:52,14.238,0.00023
2017/06/04 16:59:52,14.319,0.00023
2017/06/04 17:14:52,14.336,0.00023
2017/06/04 17:29:52,14.477,0.00023
2017/06/04 17:44:52,14.526,0.00023
2017/06/04 17:59:52,14.562,0.00023
2017/06/04 18:14:52,14.598,0.00023
2017/06/04 18:29:52,14.592,0.00023
2017/06/04 18:44:52,14.628,0.00023
2017/06/04 18:59:52,14.668,0.00023
2017/06/04 19:14:52,14.708,0.00023
2017/06/04 19:29:52,14.755,0.00023
2017/06/04 19:44:52,14.741,0.00023
2017/06/04 19:59:52,14.744000000000002,0.00023
2017/06/04 20:14:52,14.741,0.00023
2017/06/04 20:29:52,14.734000000000002,0.00027
2017/06/04 20:44:52,14.717,0.00023
2017/06/04 20:59:52,14.696,0.00023
2017/06/04 21:14:52,14.677,0.00027
2017/06/04 21:29:52,14.653,0.00023
2017/06/04 21:44:52,14.622,0.00027
2017/06/04 21:59:52,14.587,0.00023
2017/06/04 22:14:52,14.559,0.00023
2017/06/04 22:29:52,14.512,0.00023
2017/06/04 22:44:52,14.463,0.00023
2017/06/04 22:59:52,14.414,0.00023
2017/06/04 23:14:52,14.364,0.00023
2017/06/04 23:29:52,14.312,0.00023
2017/06/04 23:44:52,14.259,0.00023
2017/06/04 23:59:52,14.201,0.00023
2017/06/05 00:14:52,14.146,0.00023
2017/06/05 00:29:52,14.09,0.00023
2017/06/05 00:44:52,14.03,0.00023
2017/06/05 00:59:52,13.976,0.00023
2017/06/05 01:14:52,13.93,0.00023
2017/06/05 01:29:52,13.874,0.00023
2017/06/05 01:44:52,13.823,0.00023
2017/06/05 01:59:52,13.774,0.00023
2017/06/05 02:14:52,13.729,0.00023
2017/06/05 02:29:52,13.687,0.00023
2017/06/05 02:44:52,13.642,0.00023
2017/06/05 02:59:52,13.595,0.00023
2017/06/05 03:14:52,13.550999999999998,0.00023
2017/06/05 03:29:52,13.503,0.00023
2017/06/05 03:44:52,13.457,0.00023
2017/06/05 03:59:52,13.41,0.00023
2017/06/05 04:14:52,13.365,0.00023
2017/06/05 04:29:52,13.317,0.00023
2017/06/05 04:44:52,13.269,0.00023
2017/06/05 04:59:52,13.219,0.00023
2017/06/05 05:14:52,13.171,0.00023
2017/06/05 05:29:52,13.126,0.00023
2017/06/05 05:44:52,13.082,0.00023
2017/06/05 05:59:52,13.041,0.00023
2017/06/05 06:14:52,13.005,0.00023
2017/06/05 06:29:52,12.974,0.00023
2017/06/05 06:44:52,12.951,0.00023
2017/06/05 06:59:52,12.936,0.00023
2017/06/05 07:14:52,12.933,0.00023
2017/06/05 07:29:52,12.947,0.00023
2017/06/05 07:44:52,12.972,0.00023
2017/06/05 07:59:51,13.007,0.00023
2017/06/05 08:14:51,13.055,0.00023
2017/06/05 08:29:51,13.114,0.00023
2017/06/05 08:44:51,13.171,0.00023
2017/06/05 08:59:51,13.242,0.00023
2017/06/05 09:14:51,13.309,0.00023
2017/06/05 09:29:51,13.37,0.00023
2017/06/05 09:44:51,13.439,0.00023
2017/06/05 09:59:51,13.491,0.00023
2017/06/05 10:14:51,13.545,0.00023
2017/06/05 10:29:51,13.599,0.00023
2017/06/05 10:44:51,13.652,0.00023
2017/06/05 10:59:51,13.714,0.00023
2017/06/05 11:14:51,13.763,0.00023
2017/06/05 11:29:51,13.81,0.00023
2017/06/05 11:44:51,13.874,0.00023
2017/06/05 11:59:51,13.927,0.00023
2017/06/05 12:14:51,13.987,0.00023
2017/06/05 12:29:51,14.053,0.00023
2017/06/05 12:44:51,14.086,0.00023
2017/06/05 12:59:51,14.128,0.00023
2017/06/05 13:14:51,14.159,0.00023
2017/06/05 13:29:51,14.179,0.00023
2017/06/05 13:44:51,14.167,0.00023
2017/06/05 13:59:51,14.182,0.00027
2017/06/05 14:14:51,14.207,0.00027
2017/06/05 14:29:51,14.24,0.00027
2017/06/05 14:44:51,14.261,0.00027
2017/06/05 14:59:51,14.313,0.00027
2017/06/05 15:14:51,14.402,0.00027
2017/06/05 15:29:51,14.45,0.00027
2017/06/05 15:44:51,14.526,0.00027
2017/06/05 15:59:51,14.583,0.00027
2017/06/05 16:14:51,14.617,0.00027
2017/06/05 16:29:51,14.674,0.00027
2017/06/05 16:44:51,14.731,0.00027
2017/06/05 16:59:51,14.803,0.00027
2017/06/05 17:14:51,14.918,0.00027
2017/06/05 17:29:51,14.892,0.00027
2017/06/05 17:44:51,14.978,0.00027
2017/06/05 17:59:51,14.994000000000002,0.00027
2017/06/05 18:14:51,15.07,0.00027
2017/06/05 18:29:51,15.09,0.00027
2017/06/05 18:44:51,15.122,0.00027
2017/06/05 18:59:51,15.157,0.00027
2017/06/05 19:14:51,15.185,0.00027
2017/06/05 19:29:51,15.220999999999998,0.00027
2017/06/05 19:44:51,15.243,0.00027
2017/06/05 19:59:51,15.263,0.00027
2017/06/05 20:14:51,15.267,0.00027
2017/06/05 20:29:51,15.276,0.00027
2017/06/05 20:44:51,15.29,0.00027
2017/06/05 20:59:51,15.306,0.00027
2017/06/05 21:14:51,15.323,0.00027
2017/06/05 21:29:51,15.323,0.00027
2017/06/05 21:44:51,15.321,0.00027
2017/06/05 21:59:51,15.32,0.00027
2017/06/05 22:14:51,15.312,0.00027
2017/06/05 22:29:51,15.303,0.00027
2017/06/05 22:44:51,15.281,0.00027
2017/06/05 22:59:51,15.261,0.00027
2017/06/05 23:14:51,15.237,0.00027
2017/06/05 23:29:51,15.217,0.00027
2017/06/05 23:44:51,15.194,0.00027
2017/06/05 23:59:51,15.169,0.00027
2017/06/06 00:14:51,15.142,0.00027
2017/06/06 00:29:51,15.113,0.00027
2017/06/06 00:44:51,15.085,0.00027
2017/06/06 00:59:51,15.049,0.00027
2017/06/06 01:14:51,14.998,0.00027
2017/06/06 01:29:51,15.001,0.00027
2017/06/06 01:44:51,14.994000000000002,0.00027
2017/06/06 01:59:51,14.961,0.00027
2017/06/06 02:14:51,14.978,0.00027
2017/06/06 02:29:51,14.93,0.00027
2017/06/06 02:44:51,14.867,0.00027
2017/06/06 02:59:51,14.812,0.00027
2017/06/06 03:14:51,14.77,0.00027
2017/06/06 03:29:51,14.74,0.00027
2017/06/06 03:44:51,14.699000000000002,0.00027
2017/06/06 03:59:51,14.65,0.00027
2017/06/06 04:14:51,14.59,0.00027
2017/06/06 04:29:51,14.538,0.00027
2017/06/06 04:44:51,14.49,0.00027
2017/06/06 04:59:51,14.453,0.00027
2017/06/06 05:14:51,14.415,0.00027
2017/06/06 05:29:51,14.378,0.00027
2017/06/06 05:44:51,14.352,0.00027
2017/06/06 05:59:51,14.393,0.00027
2017/06/06 06:14:51,14.393,0.00027
2017/06/06 06:29:51,14.33,0.00027
2017/06/06 06:44:51,14.235,0.00027
2017/06/06 06:59:51,14.146,0.00027
2017/06/06 07:14:51,14.08,0.00027
2017/06/06 07:29:51,14.026,0.00027
2017/06/06 07:44:51,13.988,0.00027
2017/06/06 07:59:51,13.939,0.00027
2017/06/06 08:14:51,13.901,0.00027
2017/06/06 08:29:51,13.874,0.00027
2017/06/06 08:44:51,13.844,0.00027
2017/06/06 08:59:51,13.813,0.00027
2017/06/06 09:14:51,13.792,0.00027
2017/06/06 09:29:51,13.778,0.00027
2017/06/06 09:44:51,13.757,0.00027
2017/06/06 09:59:51,13.742,0.00027
2017/06/06 10:14:51,13.726,0.00027
2017/06/06 10:29:51,13.718,0.00027
2017/06/06 10:44:51,13.72,0.00027
2017/06/06 10:59:51,13.717,0.00027
2017/06/06 11:14:51,13.691,0.00023
2017/06/06 11:29:51,13.654000000000002,0.00027
2017/06/06 11:44:51,13.654000000000002,0.00027
2017/06/06 11:59:51,13.663,0.00027
2017/06/06 12:14:51,13.672,0.00027
2017/06/06 12:29:51,13.649,0.00027
2017/06/06 12:44:51,13.617,0.00027
2017/06/06 12:59:51,13.584,0.00027
2017/06/06 13:14:51,13.554,0.00027
2017/06/06 13:29:51,13.518,0.00023
2017/06/06 13:44:51,13.494000000000002,0.00023
2017/06/06 13:59:51,13.505,0.00027
2017/06/06 14:14:51,13.535,0.00027
2017/06/06 14:29:51,13.592,0.00027
2017/06/06 14:44:51,13.571,0.00027
2017/06/06 14:59:51,13.518,0.00027
2017/06/06 15:14:51,13.53,0.00027
2017/06/06 15:29:51,13.577,0.00027
2017/06/06 15:44:51,13.532,0.00027
2017/06/06 15:59:51,13.509,0.00023
2017/06/06 16:14:51,13.502,0.00027
2017/06/06 16:29:51,13.487,0.00023
2017/06/06 16:44:51,13.472,0.00023
2017/06/06 16:59:51,13.437,0.00027
2017/06/06 17:14:51,13.434,0.00023
2017/06/06 17:29:51,13.407,0.00027
2017/06/06 17:44:51,13.445,0.00023
2017/06/06 17:59:51,13.592,0.00023
2017/06/06 18:14:51,13.828,0.00023
2017/06/06 18:29:51,13.658,0.00027
2017/06/06 18:44:51,13.655,0.00027
2017/06/06 18:59:51,13.663,0.00027
2017/06/06 19:14:51,13.587,0.00027
2017/06/06 19:29:51,13.741,0.00027
2017/06/06 19:44:51,13.745,0.00027
2017/06/06 19:59:51,13.554,0.00027
2017/06/06 20:14:51,13.46,0.00027
2017/06/06 20:29:51,13.443,0.00027
2017/06/06 20:44:51,13.451,0.00027
2017/06/06 20:59:51,13.413,0.00023
2017/06/06 21:14:51,13.353,0.00023
2017/06/06 21:29:51,13.303,0.00027
2017/06/06 21:44:51,13.273,0.00023
2017/06/06 21:59:51,13.222,0.00023
2017/06/06 22:14:51,13.174,0.00023
2017/06/06 22:29:51,13.135,0.00023
2017/06/06 22:44:51,13.102,0.00023
2017/06/06 22:59:51,13.072,0.00023
2017/06/06 23:14:51,13.038,0.00023
2017/06/06 23:29:51,13.004,0.00023
2017/06/06 23:44:51,12.970999999999998,0.00023
2017/06/06 23:59:51,12.935,0.00023
2017/06/07 00:14:51,12.901,0.00023
2017/06/07 00:29:51,12.87,0.00023
2017/06/07 00:44:51,12.838,0.00023
2017/06/07 00:59:51,12.799,0.00023
2017/06/07 01:14:51,12.758,0.00023
2017/06/07 01:29:51,12.716,0.00023
2017/06/07 01:44:51,12.677,0.00023
2017/06/07 01:59:51,12.64,0.00023
2017/06/07 02:14:51,12.604,0.00023
2017/06/07 02:29:51,12.57,0.00023
2017/06/07 02:44:51,12.538,0.00023
2017/06/07 02:59:51,12.505,0.00023
2017/06/07 03:14:51,12.465,0.00023
2017/06/07 03:29:51,12.431,0.00023
2017/06/07 03:44:51,12.406,0.00023
2017/06/07 03:59:51,12.379,0.00023
2017/06/07 04:14:51,12.363,0.00023
2017/06/07 04:29:51,12.329,0.00023
2017/06/07 04:44:51,12.302,0.00023
2017/06/07 04:59:51,12.281,0.00023
2017/06/07 05:14:51,12.257,0.00023
2017/06/07 05:29:51,12.245,0.00023
2017/06/07 05:44:51,12.222,0.00023
2017/06/07 05:59:51,12.205,0.00023
2017/06/07 06:14:51,12.193,0.00023
2017/06/07 06:29:51,12.186,0.00023
2017/06/07 06:44:51,12.178,0.00023
2017/06/07 06:59:51,12.168,0.00023
2017/06/07 07:14:51,12.163,0.00023
