"Date Heure, GMT+01:00","Temp., °C (SEN S/N: 21065779, LBL: Triv)","Tension, V (SEN S/N: 21065779, LBL: U)"
06/11/17 02:00:00,1.38453,15.958
06/11/17 02:15:00,1.37766,15.876
06/11/17 02:30:00,1.36896,15.803
06/11/17 02:45:00,1.35996,15.724
06/11/17 03:00:00,1.35260,15.649
06/11/17 03:15:00,1.34272,15.575
06/11/17 03:30:00,1.33494,15.506
06/11/17 03:45:00,1.32769,15.439
06/11/17 04:00:00,1.31876,15.376
06/11/17 04:15:00,1.31090,15.315
06/11/17 04:30:00,1.30331,15.257
06/11/17 04:45:00,1.29580,15.200
06/11/17 05:00:00,1.28897,15.146
06/11/17 05:15:00,1.28321,15.097
06/11/17 05:30:00,1.27642,15.051
06/11/17 05:45:00,1.26974,15.010
06/11/17 06:00:00,1.26612,14.973
06/11/17 06:15:00,1.26150,14.945
06/11/17 06:30:00,1.25856,14.924
06/11/17 06:45:00,1.25544,14.909
06/11/17 07:00:00,1.25357,14.907
06/11/17 07:15:00,1.25525,14.924
06/11/17 07:30:00,1.25883,14.948
06/11/17 07:45:00,1.26459,14.975
06/11/17 08:00:00,1.26894,14.997
06/11/17 08:15:00,1.27474,15.031
06/11/17 08:30:00,1.28134,15.088
06/11/17 08:45:00,1.28584,15.090
06/11/17 09:00:00,1.29213,15.118
06/11/17 09:15:00,1.29866,15.154
06/11/17 09:30:00,1.30610,15.196
06/11/17 09:45:00,1.31403,15.243
06/11/17 10:00:00,1.31930,15.285
06/11/17 10:15:00,1.32544,15.333
06/11/17 10:30:00,1.32990,15.358
06/11/17 10:45:00,1.33154,15.382
06/11/17 11:00:00,1.33719,15.411
06/11/17 11:15:00,1.34215,15.455
06/11/17 11:30:00,1.34863,15.493
06/11/17 11:45:00,1.35206,15.520
06/11/17 12:00:00,1.35843,15.563
06/11/17 12:15:00,1.36358,15.611
06/11/17 12:30:00,1.37060,15.660
06/11/17 12:45:00,1.37907,15.722
06/11/17 13:00:00,1.38773,15.801
06/11/17 13:15:00,1.39429,15.870
06/11/17 13:30:00,1.40097,15.921
06/11/17 13:45:00,1.40707,15.976
06/11/17 14:00:00,1.41463,16.041
06/11/17 14:15:00,1.42088,16.110
06/11/17 14:30:00,1.42844,16.187
06/11/17 14:45:00,1.43809,16.306
06/11/17 15:00:00,1.44549,16.354
06/11/17 15:15:00,1.45518,16.441
06/11/17 15:30:00,1.46101,16.534
06/11/17 15:45:00,1.47360,16.641
06/11/17 16:00:00,1.48253,16.726
06/11/17 16:15:00,1.49115,16.814
06/11/17 16:30:00,1.49718,16.899
06/11/17 16:45:00,1.50561,16.981
06/11/17 17:00:00,1.51278,17.058
06/11/17 17:15:00,1.52037,17.158
06/11/17 17:30:00,1.52556,17.226
06/11/17 17:45:00,1.53346,17.309
06/11/17 18:00:00,1.53517,17.369
06/11/17 18:15:00,1.53521,17.422
06/11/17 18:30:00,1.53403,17.471
06/11/17 18:45:00,1.53483,17.518
06/11/17 19:00:00,1.53815,17.573
06/11/17 19:15:00,1.54314,17.617
06/11/17 19:30:00,1.54788,17.674
06/11/17 19:45:00,1.55180,17.708
06/11/17 20:00:00,1.55161,17.732
06/11/17 20:15:00,1.54902,17.749
06/11/17 20:30:00,1.54658,17.749
06/11/17 20:45:00,1.54341,17.741
06/11/17 21:00:00,1.54074,17.732
06/11/17 21:15:00,1.54002,17.723
06/11/17 21:30:00,1.53716,17.717
06/11/17 21:45:00,1.53559,17.709
06/11/17 22:00:00,1.53590,17.689
06/11/17 22:15:00,1.53124,17.654
06/11/17 22:30:00,1.52495,17.611
06/11/17 22:45:00,1.52235,17.567
06/11/17 23:00:00,1.51385,17.513
06/11/17 23:15:00,1.51053,17.439
06/11/17 23:30:00,1.49962,17.366
06/11/17 23:45:00,1.49454,17.295
06/12/17 00:00:00,1.48718,17.232
06/12/17 00:15:00,1.47948,17.164
06/12/17 00:30:00,1.47269,17.095
06/12/17 00:45:00,1.46536,17.028
06/12/17 01:00:00,1.45644,16.958
06/12/17 01:15:00,1.45247,16.888
06/12/17 01:30:00,1.44469,16.822
06/12/17 01:45:00,1.43572,16.747
06/12/17 02:00:00,1.42706,16.673
06/12/17 02:15:00,1.41981,16.598
06/12/17 02:30:00,1.41447,16.528
06/12/17 02:45:00,1.40471,16.458
06/12/17 03:00:00,1.40005,16.388
06/12/17 03:15:00,1.38777,16.301
06/12/17 03:30:00,1.38121,16.223
06/12/17 03:45:00,1.37354,16.156
06/12/17 04:00:00,1.36595,16.093
06/12/17 04:15:00,1.35870,16.023
06/12/17 04:30:00,1.35050,15.952
06/12/17 04:45:00,1.34352,15.877
06/12/17 05:00:00,1.33505,15.807
06/12/17 05:15:00,1.32815,15.740
06/12/17 05:30:00,1.31975,15.669
06/12/17 05:45:00,1.31235,15.606
06/12/17 06:00:00,1.30423,15.546
06/12/17 06:15:00,1.29843,15.491
06/12/17 06:30:00,1.29427,15.443
06/12/17 06:45:00,1.28885,15.397
06/12/17 07:00:00,1.28618,15.360
06/12/17 07:15:00,1.28553,15.326
06/12/17 07:30:00,1.28569,15.305
06/12/17 07:45:00,1.28416,15.291
06/12/17 08:00:00,1.27874,15.243
06/12/17 08:15:00,1.27020,15.230
06/12/17 08:30:00,1.26669,15.211
06/12/17 08:45:00,1.26757,15.173
06/12/17 09:00:00,1.26604,15.148
06/12/17 09:15:00,1.26608,15.131
06/12/17 09:30:00,1.26635,15.116
06/12/17 09:45:00,1.26196,15.100
06/12/17 10:00:00,1.26127,15.069
06/12/17 10:15:00,1.26005,15.054
06/12/17 10:30:00,1.25891,15.037
06/12/17 10:45:00,1.25891,15.022
06/12/17 11:00:00,1.25364,15.012
06/12/17 11:15:00,1.25475,15.015
06/12/17 11:30:00,1.25673,15.012
06/12/17 11:45:00,1.25761,15.012
06/12/17 12:00:00,1.25769,14.995
06/12/17 12:15:00,1.25757,14.992
06/12/17 12:30:00,1.25933,15.006
06/12/17 12:45:00,1.26017,15.025
06/12/17 13:00:00,1.26543,15.057
06/12/17 13:15:00,1.26665,15.084
06/12/17 13:30:00,1.26894,15.094
06/12/17 13:45:00,1.26822,15.111
06/12/17 14:00:00,1.27085,15.128
06/12/17 14:15:00,1.27321,15.146
06/12/17 14:30:00,1.27516,15.173
06/12/17 14:45:00,1.27657,15.248
06/12/17 15:00:00,1.28286,15.239
06/12/17 15:15:00,1.28553,15.278
06/12/17 15:30:00,1.28943,15.314
06/12/17 15:45:00,1.29541,15.367
06/12/17 16:00:00,1.30014,15.424
06/12/17 16:15:00,1.30594,15.487
06/12/17 16:30:00,1.30972,15.545
06/12/17 16:45:00,1.31632,15.606
06/12/17 17:00:00,1.32258,15.672
06/12/17 17:15:00,1.32666,15.728
06/12/17 17:30:00,1.33345,15.792
06/12/17 17:45:00,1.33532,15.852
06/12/17 18:00:00,1.34024,15.901
06/12/17 18:15:00,1.34508,15.953
06/12/17 18:30:00,1.34676,16.006
06/12/17 18:45:00,1.35134,16.043
06/12/17 19:00:00,1.35473,16.080
06/12/17 19:15:00,1.35351,16.108
06/12/17 19:30:00,1.35519,16.128
06/12/17 19:45:00,1.35485,16.153
06/12/17 20:00:00,1.35328,16.171
06/12/17 20:15:00,1.35145,16.177
06/12/17 20:30:00,1.34855,16.174
06/12/17 20:45:00,1.34314,16.158
06/12/17 21:00:00,1.33825,16.132
06/12/17 21:15:00,1.33310,16.098
06/12/17 21:30:00,1.32776,16.053
06/12/17 21:45:00,1.31960,16.010
06/12/17 22:00:00,1.31567,15.967
06/12/17 22:15:00,1.30846,15.924
06/12/17 22:30:00,1.30102,15.871
06/12/17 22:45:00,1.29416,15.816
06/12/17 23:00:00,1.28798,15.764
06/12/17 23:15:00,1.28065,15.704
06/12/17 23:30:00,1.27371,15.640
06/12/17 23:45:00,1.26501,15.578
06/13/17 00:00:00,1.25727,15.508
06/13/17 00:15:00,1.24823,15.439
06/13/17 00:30:00,1.23888,15.369
06/13/17 00:45:00,1.23148,15.294
06/13/17 01:00:00,1.22068,15.214
06/13/17 01:15:00,1.21061,15.136
06/13/17 01:30:00,1.20253,15.057
06/13/17 01:45:00,1.19184,14.975
06/13/17 02:00:00,1.18112,14.892
06/13/17 02:15:00,1.17044,14.809
06/13/17 02:30:00,1.15877,14.785
06/13/17 02:45:00,1.14878,14.714
06/13/17 03:00:00,1.13474,14.637
06/13/17 03:15:00,1.12436,14.557
06/13/17 03:30:00,1.11460,14.478
06/13/17 03:45:00,1.10563,14.406
06/13/17 04:00:00,1.08564,14.328
06/13/17 04:15:00,1.07572,14.258
06/13/17 04:30:00,1.06649,14.188
06/13/17 04:45:00,1.05829,14.114
06/13/17 05:00:00,1.04944,14.048
06/13/17 05:15:00,1.04150,13.976
06/13/17 05:30:00,1.03361,13.912
06/13/17 05:45:00,1.02640,13.856
06/13/17 06:00:00,1.01793,13.805
06/13/17 06:15:00,1.01278,13.774
06/13/17 06:30:00,1.00637,13.745
06/13/17 06:45:00,1.00259,13.726
06/13/17 07:00:00,1.00038,13.717
06/13/17 07:15:00,1.00145,13.729
06/13/17 07:30:00,1.00580,13.751
06/13/17 07:45:00,1.01144,13.805
06/13/17 08:00:00,1.01740,13.819
06/13/17 08:15:00,1.02201,13.844
06/13/17 08:30:00,1.02804,13.874
06/13/17 08:45:00,1.03056,13.871
06/13/17 09:00:00,1.03487,13.880
06/13/17 09:15:00,1.03906,13.888
06/13/17 09:30:00,1.04509,13.907
06/13/17 09:45:00,1.04929,13.913
06/13/17 10:00:00,1.05081,13.903
06/13/17 10:15:00,1.05192,13.909
06/13/17 10:30:00,1.05329,13.915
06/13/17 10:45:00,1.05234,13.915
06/13/17 11:00:00,1.05818,13.943
06/13/17 11:15:00,1.06252,13.972
06/13/17 11:30:00,1.06725,14.002
06/13/17 11:45:00,1.06920,14.029
06/13/17 12:00:00,1.07404,14.060
06/13/17 12:15:00,1.07843,14.102
06/13/17 12:30:00,1.08934,14.153
06/13/17 12:45:00,1.09319,14.204
06/13/17 13:00:00,1.09972,14.252
06/13/17 13:15:00,1.09972,14.282
06/13/17 13:30:00,1.10883,14.330
06/13/17 13:45:00,1.11429,14.387
06/13/17 14:00:00,1.12551,14.442
06/13/17 14:15:00,1.13230,14.499
06/13/17 14:30:00,1.13840,14.548
06/13/17 14:45:00,1.14431,14.622
06/13/17 15:00:00,1.15129,14.659
06/13/17 15:15:00,1.15953,14.720
06/13/17 15:30:00,1.16751,14.785
06/13/17 15:45:00,1.17479,14.851
06/13/17 16:00:00,1.18288,14.921
06/13/17 16:15:00,1.19383,14.998
06/13/17 16:30:00,1.20123,15.076
06/13/17 16:45:00,1.21168,15.155
06/13/17 17:00:00,1.21431,15.208
06/13/17 17:15:00,1.21904,15.284
06/13/17 17:30:00,1.22496,15.354
06/13/17 17:45:00,1.22824,15.411
06/13/17 18:00:00,1.23144,15.463
06/13/17 18:15:00,1.23423,15.512
06/13/17 18:30:00,1.23972,15.551
06/13/17 18:45:00,1.24426,15.597
06/13/17 19:00:00,1.24529,15.640
06/13/17 19:15:00,1.25154,15.687
06/13/17 19:30:00,1.25349,15.721
06/13/17 19:45:00,1.25399,15.754
06/13/17 20:00:00,1.25555,15.783
06/13/17 20:15:00,1.25502,15.804
06/13/17 20:30:00,1.25540,15.818
06/13/17 20:45:00,1.25517,15.819
06/13/17 21:00:00,1.25402,15.816
06/13/17 21:15:00,1.25143,15.804
06/13/17 21:30:00,1.24914,15.791
06/13/17 21:45:00,1.24552,15.772
06/13/17 22:00:00,1.24128,15.748
06/13/17 22:15:00,1.23854,15.728
06/13/17 22:30:00,1.23678,15.709
06/13/17 22:45:00,1.23423,15.700
06/13/17 23:00:00,1.23487,15.685
06/13/17 23:15:00,1.23346,15.675
06/13/17 23:30:00,1.23381,15.660
06/13/17 23:45:00,1.23133,15.646
06/14/17 00:00:00,1.22900,15.631
06/14/17 00:15:00,1.22595,15.613
06/14/17 00:30:00,1.22248,15.591
06/14/17 00:45:00,1.21843,15.564
06/14/17 01:00:00,1.21538,15.539
06/14/17 01:15:00,1.21042,15.509
06/14/17 01:30:00,1.20829,15.476
06/14/17 01:45:00,1.20500,15.436
06/14/17 02:00:00,1.20108,15.394
06/14/17 02:15:00,1.19490,15.349
06/14/17 02:30:00,1.18948,15.296
06/14/17 02:45:00,1.18502,15.249
06/14/17 03:00:00,1.17952,15.200
06/14/17 03:15:00,1.17346,15.146
06/14/17 03:30:00,1.16625,15.094
06/14/17 03:45:00,1.15999,15.036
06/14/17 04:00:00,1.15557,14.981
06/14/17 04:15:00,1.14843,14.925
06/14/17 04:30:00,1.14256,14.868
06/14/17 04:45:00,1.13558,14.812
06/14/17 05:00:00,1.12974,14.761
06/14/17 05:15:00,1.12562,14.711
06/14/17 05:30:00,1.12108,14.674
06/14/17 05:45:00,1.11826,14.644
06/14/17 06:00:00,1.11486,14.620
06/14/17 06:15:00,1.11208,14.607
06/14/17 06:30:00,1.11105,14.601
06/14/17 06:45:00,1.11227,14.595
06/14/17 07:00:00,1.11406,14.598
06/14/17 07:15:00,1.11574,14.601
06/14/17 07:30:00,1.11856,14.611
06/14/17 07:45:00,1.12039,14.628
06/14/17 08:00:00,1.12585,14.637
06/14/17 08:15:00,1.13077,14.667
06/14/17 08:30:00,1.13485,14.688
06/14/17 08:45:00,1.13844,14.713
06/14/17 09:00:00,1.14385,14.737
06/14/17 09:15:00,1.15301,14.780
06/14/17 09:30:00,1.15522,14.801
06/14/17 09:45:00,1.16434,14.846
06/14/17 10:00:00,1.17807,14.913
06/14/17 10:15:00,1.18650,14.976
06/14/17 10:30:00,1.19570,15.036
06/14/17 10:45:00,1.20050,15.084
06/14/17 11:00:00,1.20733,15.122
06/14/17 11:15:00,1.21092,15.160
06/14/17 11:30:00,1.22034,15.212
06/14/17 11:45:00,1.22683,15.261
06/14/17 12:00:00,1.23327,15.297
06/14/17 12:15:00,1.23640,15.330
06/14/17 12:30:00,1.24147,15.373
06/14/17 12:45:00,1.25048,15.430
06/14/17 13:00:00,1.25780,15.490
06/14/17 13:15:00,1.26802,15.549
06/14/17 13:30:00,1.27287,15.609
06/14/17 13:45:00,1.28077,15.666
06/14/17 14:00:00,1.28637,15.716
06/14/17 14:15:00,1.29145,15.770
06/14/17 14:30:00,1.30060,15.821
06/14/17 14:45:00,1.30686,15.927
06/14/17 15:00:00,1.31136,15.928
06/14/17 15:15:00,1.31655,15.983
06/14/17 15:30:00,1.32242,16.047
06/14/17 15:45:00,1.33001,16.120
06/14/17 16:00:00,1.33715,16.196
06/14/17 16:15:00,1.34535,16.271
06/14/17 16:30:00,1.35302,16.356
06/14/17 16:45:00,1.36084,16.438
06/14/17 17:00:00,1.36667,16.522
06/14/17 17:15:00,1.37667,16.610
06/14/17 17:30:00,1.38586,16.701
06/14/17 17:45:00,1.39277,16.781
06/14/17 18:00:00,1.40154,16.865
06/14/17 18:15:00,1.40833,16.944
06/14/17 18:30:00,1.41650,17.024
06/14/17 18:45:00,1.42260,17.088
06/14/17 19:00:00,1.42683,17.156
06/14/17 19:15:00,1.43282,17.222
06/14/17 19:30:00,1.43755,17.281
06/14/17 19:45:00,1.43862,17.332
06/14/17 20:00:00,1.43946,17.375
06/14/17 20:15:00,1.43954,17.413
06/14/17 20:30:00,1.44030,17.445
06/14/17 20:45:00,1.44003,17.467
06/14/17 21:00:00,1.44003,17.482
06/14/17 21:15:00,1.43915,17.486
06/14/17 21:30:00,1.43683,17.476
06/14/17 21:45:00,1.43370,17.463
06/14/17 22:00:00,1.43072,17.440
06/14/17 22:15:00,1.42699,17.412
06/14/17 22:30:00,1.42195,17.375
06/14/17 22:45:00,1.41718,17.332
06/14/17 23:00:00,1.41363,17.289
06/14/17 23:15:00,1.40875,17.241
06/14/17 23:30:00,1.40330,17.189
06/14/17 23:45:00,1.39796,17.141
06/15/17 00:00:00,1.39437,17.094
06/15/17 00:15:00,1.38899,17.042
06/15/17 00:30:00,1.38388,16.994
06/15/17 00:45:00,1.37778,16.944
06/15/17 01:00:00,1.37293,16.888
06/15/17 01:15:00,1.36656,16.829
06/15/17 01:30:00,1.36217,16.768
06/15/17 01:45:00,1.35477,16.707
06/15/17 02:00:00,1.34989,16.638
06/15/17 02:15:00,1.34321,16.567
06/15/17 02:30:00,1.33516,16.496
06/15/17 02:45:00,1.32784,16.423
06/15/17 03:00:00,1.31979,16.350
06/15/17 03:15:00,1.31392,16.278
06/15/17 03:30:00,1.30709,16.207
06/15/17 03:45:00,1.30022,16.140
06/15/17 04:00:00,1.29358,16.076
06/15/17 04:15:00,1.28706,16.015
06/15/17 04:30:00,1.28138,15.953
06/15/17 04:45:00,1.27432,15.891
06/15/17 05:00:00,1.26940,15.834
06/15/17 05:15:00,1.26364,15.786
06/15/17 05:30:00,1.26043,15.743
06/15/17 05:45:00,1.25433,15.701
06/15/17 06:00:00,1.25139,15.672
06/15/17 06:15:00,1.24781,15.648
06/15/17 06:30:00,1.24495,15.630
06/15/17 06:45:00,1.24544,15.621
06/15/17 07:00:00,1.24670,15.625
06/15/17 07:15:00,1.24922,15.637
06/15/17 07:30:00,1.25498,15.664
06/15/17 07:45:00,1.25849,15.690
06/15/17 08:00:00,1.26394,15.719
06/15/17 08:15:00,1.27058,15.758
06/15/17 08:30:00,1.27634,15.800
06/15/17 08:45:00,1.28252,15.821
06/15/17 09:00:00,1.28832,15.852
06/15/17 09:15:00,1.29900,15.903
06/15/17 09:30:00,1.30598,15.958
06/15/17 09:45:00,1.31659,16.029
06/15/17 10:00:00,1.32265,16.086
06/15/17 10:15:00,1.33070,16.149
06/15/17 10:30:00,1.33902,16.199
06/15/17 10:45:00,1.34333,16.238
06/15/17 11:00:00,1.35042,16.283
06/15/17 11:15:00,1.35657,16.342
06/15/17 11:30:00,1.36767,16.443
06/15/17 11:45:00,1.37617,16.505
06/15/17 12:00:00,1.37396,16.540
06/15/17 12:15:00,1.38487,16.615
06/15/17 12:30:00,1.40101,16.717
06/15/17 12:45:00,1.40520,16.796
06/15/17 13:00:00,1.41520,16.871
06/15/17 13:15:00,1.42634,16.979
06/15/17 13:30:00,1.43622,17.067
06/15/17 13:45:00,1.44800,17.149
06/15/17 14:00:00,1.45727,17.250
06/15/17 14:15:00,1.46796,17.342
06/15/17 14:30:00,1.47543,17.428
06/15/17 14:45:00,1.48680,17.574
06/15/17 15:00:00,1.49416,17.620
06/15/17 15:15:00,1.49935,17.687
06/15/17 15:30:00,0.00217,17.749
06/15/17 15:45:00,1.51068,17.825
06/15/17 16:00:00,1.51640,17.888
06/15/17 16:15:00,1.52628,17.946
06/15/17 16:30:00,1.53052,18.013
06/15/17 16:45:00,1.54292,18.069
06/15/17 17:00:00,1.54028,18.118
06/15/17 17:15:00,1.54513,18.164
06/15/17 17:30:00,0.00546,18.219
06/15/17 17:45:00,1.55352,18.265
06/15/17 18:00:00,1.55638,18.310
06/15/17 18:15:00,1.55653,18.334
06/15/17 18:30:00,1.55791,18.340
06/15/17 18:45:00,1.55177,18.338
06/15/17 19:00:00,0.00328,18.334
06/15/17 19:15:00,1.54871,18.331
06/15/17 19:30:00,1.54677,18.322
06/15/17 19:45:00,1.54002,18.313
06/15/17 20:00:00,1.53510,18.290
06/15/17 20:15:00,1.53178,18.267
06/15/17 20:30:00,1.52991,18.243
06/15/17 20:45:00,1.52518,18.218
06/15/17 21:00:00,1.52293,18.185
06/15/17 21:15:00,1.51644,18.145
06/15/17 21:30:00,1.51118,18.099
06/15/17 21:45:00,1.50637,18.059
06/15/17 22:00:00,1.50137,18.010
06/15/17 22:15:00,1.49786,17.961
06/15/17 22:30:00,1.49298,17.911
06/15/17 22:45:00,1.48665,17.851
06/15/17 23:00:00,1.48146,17.776
06/15/17 23:15:00,1.47421,17.718
06/15/17 23:30:00,1.46998,17.674
06/15/17 23:45:00,1.46651,17.634
06/16/17 00:00:00,1.46193,17.589
06/16/17 00:15:00,1.45823,17.546
06/16/17 00:30:00,1.45224,17.492
06/16/17 00:45:00,1.44736,17.434
06/16/17 01:00:00,1.44560,17.390
06/16/17 01:15:00,1.44152,17.351
06/16/17 01:30:00,1.43523,17.306
06/16/17 01:45:00,1.42985,17.245
06/16/17 02:00:00,1.42172,17.174
06/16/17 02:15:00,1.41562,17.103
06/16/17 02:30:00,1.40780,17.015
06/16/17 02:45:00,1.39734,16.924
06/16/17 03:00:00,1.38849,16.829
06/16/17 03:15:00,1.37770,16.723
06/16/17 03:30:00,1.36511,16.619
06/16/17 03:45:00,1.35470,16.515
06/16/17 04:00:00,1.34413,16.412
06/16/17 04:15:00,1.33322,16.308
06/16/17 04:30:00,1.32143,16.201
06/16/17 04:45:00,1.30991,16.092
06/16/17 05:00:00,1.29770,15.980
06/16/17 05:15:00,1.28744,15.880
06/16/17 05:30:00,1.27699,15.788
06/16/17 05:45:00,1.26764,15.713
06/16/17 06:00:00,1.26051,15.663
06/16/17 06:15:00,1.25486,15.616
06/16/17 06:30:00,1.24971,15.567
06/16/17 06:45:00,1.24250,15.517
06/16/17 07:00:00,1.23724,15.470
06/16/17 07:15:00,1.23117,15.430
06/16/17 07:30:00,1.22862,15.394
06/16/17 07:45:00,1.22736,15.366
06/16/17 08:00:00,1.22221,15.324
06/16/17 08:15:00,1.22080,15.285
06/16/17 08:30:00,1.21931,15.278
06/16/17 08:45:00,1.21908,15.237
06/16/17 09:00:00,1.21332,15.193
06/16/17 09:15:00,1.20768,15.164
06/16/17 09:30:00,1.21057,15.137
06/16/17 09:45:00,1.21015,15.134
06/16/17 10:00:00,1.20809,15.111
06/16/17 10:15:00,1.20825,15.102
06/16/17 10:30:00,1.20993,15.099
06/16/17 10:45:00,1.20790,15.073
06/16/17 11:00:00,1.21138,15.072
06/16/17 11:15:00,1.20680,15.057
06/16/17 11:30:00,1.20962,15.075
06/16/17 11:45:00,1.21241,15.099
06/16/17 12:00:00,1.21103,15.100
06/16/17 12:15:00,1.21435,15.106
06/16/17 12:30:00,1.20928,15.113
06/16/17 12:45:00,1.21233,15.128
06/16/17 13:00:00,1.22110,15.158
06/16/17 13:15:00,1.22671,15.202
06/16/17 13:30:00,1.22515,15.236
06/16/17 13:45:00,1.23404,15.281
06/16/17 14:00:00,1.23732,15.312
06/16/17 14:15:00,1.23598,15.340
06/16/17 14:30:00,1.24300,15.375
06/16/17 14:45:00,1.24773,15.429
06/16/17 15:00:00,1.24880,15.436
06/16/17 15:15:00,1.25322,15.484
06/16/17 15:30:00,1.25959,15.525
06/16/17 15:45:00,1.26318,15.575
06/16/17 16:00:00,1.26864,15.621
06/16/17 16:15:00,1.27161,15.669
06/16/17 16:30:00,1.27531,15.709
06/16/17 16:45:00,1.27142,15.752
06/16/17 17:00:00,1.28435,15.798
06/16/17 17:15:00,1.28943,15.848
06/16/17 17:30:00,1.29229,15.903
06/16/17 17:45:00,1.29492,15.949
06/16/17 18:00:00,1.29873,15.976
06/16/17 18:15:00,1.30079,16.022
06/16/17 18:30:00,1.30724,16.071
06/16/17 18:45:00,1.30690,16.096
06/16/17 19:00:00,1.30724,16.135
06/16/17 19:15:00,1.31022,16.172
06/16/17 19:30:00,1.31067,16.193
06/16/17 19:45:00,1.30941,16.213
06/16/17 20:00:00,1.30858,16.229
06/16/17 20:15:00,1.30400,16.237
06/16/17 20:30:00,1.30156,16.239
06/16/17 20:45:00,1.29885,16.229
06/16/17 21:00:00,1.29343,16.211
06/16/17 21:15:00,1.28817,16.186
06/16/17 21:30:00,1.28397,16.156
06/16/17 21:45:00,1.27943,16.119
06/16/17 22:00:00,1.27306,16.086
06/16/17 22:15:00,1.26898,16.046
06/16/17 22:30:00,1.26616,16.006
06/16/17 22:45:00,1.25944,15.967
06/16/17 23:00:00,1.25341,15.924
06/16/17 23:15:00,1.24819,15.879
06/16/17 23:30:00,1.24151,15.831
06/16/17 23:45:00,1.23579,15.783
06/17/17 00:00:00,1.23056,15.733
06/17/17 00:15:00,1.22469,15.685
06/17/17 00:30:00,1.21874,15.643
06/17/17 00:45:00,1.21386,15.597
06/17/17 01:00:00,1.20771,15.552
06/17/17 01:15:00,1.20211,15.506
06/17/17 01:30:00,1.19646,15.455
06/17/17 01:45:00,1.18925,15.408
06/17/17 02:00:00,1.18315,15.354
06/17/17 02:15:00,1.17552,15.299
06/17/17 02:30:00,1.17029,15.245
06/17/17 02:45:00,1.16358,15.185
06/17/17 03:00:00,1.15576,15.119
06/17/17 03:15:00,1.14614,15.051
06/17/17 03:30:00,1.13729,14.978
06/17/17 03:45:00,1.12909,14.904
06/17/17 04:00:00,1.12131,14.828
06/17/17 04:15:00,1.11238,14.755
06/17/17 04:30:00,1.10506,14.683
06/17/17 04:45:00,1.09548,14.608
06/17/17 05:00:00,1.08515,14.535
06/17/17 05:15:00,1.07652,14.463
06/17/17 05:30:00,1.06794,14.396
06/17/17 05:45:00,1.06123,14.334
06/17/17 06:00:00,1.05394,14.276
06/17/17 06:15:00,1.04784,14.228
06/17/17 06:30:00,1.04356,14.194
06/17/17 06:45:00,1.04074,14.165
06/17/17 07:00:00,1.04002,14.156
06/17/17 07:15:00,1.04128,14.161
06/17/17 07:30:00,1.04463,14.182
06/17/17 07:45:00,1.04730,14.191
06/17/17 08:00:00,1.04929,14.195
06/17/17 08:15:00,1.05089,14.210
06/17/17 08:30:00,1.05318,14.223
06/17/17 08:45:00,1.05653,14.247
06/17/17 09:00:00,1.06531,14.283
06/17/17 09:15:00,1.06722,14.301
06/17/17 09:30:00,1.07424,14.337
06/17/17 09:45:00,1.08171,14.373
06/17/17 10:00:00,1.09266,14.427
06/17/17 10:15:00,1.10494,14.487
06/17/17 10:30:00,1.11151,14.538
06/17/17 10:45:00,1.11749,14.583
06/17/17 11:00:00,1.12234,14.623
06/17/17 11:15:00,1.12840,14.662
06/17/17 11:30:00,1.13493,14.713
06/17/17 11:45:00,1.13878,14.743
06/17/17 12:00:00,1.14153,14.752
06/17/17 12:15:00,1.14374,14.780
06/17/17 12:30:00,1.14603,14.818
06/17/17 12:45:00,1.15465,14.862
06/17/17 13:00:00,1.15969,14.918
06/17/17 13:15:00,1.17082,14.997
06/17/17 13:30:00,1.17815,15.057
06/17/17 13:45:00,1.18322,15.108
06/17/17 14:00:00,1.19104,15.167
06/17/17 14:15:00,1.19753,15.228
06/17/17 14:30:00,1.20153,15.276
06/17/17 14:45:00,1.20981,15.370
06/17/17 15:00:00,1.22026,15.399
06/17/17 15:15:00,1.23011,15.499
06/17/17 15:30:00,1.24178,15.578
06/17/17 15:45:00,1.24735,15.655
06/17/17 16:00:00,1.25345,15.713
06/17/17 16:15:00,1.26436,15.813
06/17/17 16:30:00,1.27558,15.913
06/17/17 16:45:00,1.28141,15.992
06/17/17 17:00:00,1.29225,16.088
06/17/17 17:15:00,1.30209,16.166
06/17/17 17:30:00,1.30713,16.250
06/17/17 17:45:00,1.31579,16.324
06/17/17 18:00:00,1.32139,16.391
06/17/17 18:15:00,1.32803,16.464
06/17/17 18:30:00,1.33646,16.552
06/17/17 18:45:00,1.34737,16.633
06/17/17 19:00:00,1.35176,16.705
06/17/17 19:15:00,1.35573,16.771
06/17/17 19:30:00,1.35843,16.823
06/17/17 19:45:00,1.36027,16.872
06/17/17 20:00:00,1.36725,16.918
06/17/17 20:15:00,1.36713,16.960
06/17/17 20:30:00,1.36603,16.999
06/17/17 20:45:00,1.35348,17.019
06/17/17 21:00:00,1.35367,17.034
06/17/17 21:15:00,1.35252,17.031
06/17/17 21:30:00,1.34977,17.021
06/17/17 21:45:00,1.34642,16.997
06/17/17 22:00:00,1.34241,16.972
06/17/17 22:15:00,1.33848,16.938
06/17/17 22:30:00,1.33375,16.894
06/17/17 22:45:00,1.32918,16.848
06/17/17 23:00:00,1.32418,16.802
06/17/17 23:15:00,1.31865,16.755
06/17/17 23:30:00,1.31369,16.707
