"Date Heure, GMT+01:00",Température (K) pour la profondeur 6.6500 m,Température (K) pour la profondeur 6.6678 m,Température (K) pour la profondeur 6.6855 m,Température (K) pour la profondeur 6.7033 m,Température (K) pour la profondeur 6.7210 m,Température (K) pour la profondeur 6.7388 m,Température (K) pour la profondeur 6.7565 m,Température (K) pour la profondeur 6.7743 m,Température (K) pour la profondeur 6.7920 m,Température (K) pour la profondeur 6.8098 m,Température (K) pour la profondeur 6.8276 m,Température (K) pour la profondeur 6.8453 m,Température (K) pour la profondeur 6.8631 m,Température (K) pour la profondeur 6.8808 m,Température (K) pour la profondeur 6.8986 m,Température (K) pour la profondeur 6.9163 m,Température (K) pour la profondeur 6.9341 m,Température (K) pour la profondeur 6.9518 m,Température (K) pour la profondeur 6.9696 m,Température (K) pour la profondeur 6.9873 m,Température (K) pour la profondeur 7.0051 m,Température (K) pour la profondeur 7.0229 m,Température (K) pour la profondeur 7.0406 m,Température (K) pour la profondeur 7.0584 m,Température (K) pour la profondeur 7.0761 m,Température (K) pour la profondeur 7.0939 m,Température (K) pour la profondeur 7.1116 m,Température (K) pour la profondeur 7.1294 m,Température (K) pour la profondeur 7.1471 m,Température (K) pour la profondeur 7.1649 m,Température (K) pour la profondeur 7.1827 m,Température (K) pour la profondeur 7.2004 m,Température (K) pour la profondeur 7.2182 m,Température (K) pour la profondeur 7.2359 m,Température (K) pour la profondeur 7.2537 m,Température (K) pour la profondeur 7.2714 m,Température (K) pour la profondeur 7.2892 m,Température (K) pour la profondeur 7.3069 m,Température (K) pour la profondeur 7.3247 m,Température (K) pour la profondeur 7.3424 m,Température (K) pour la profondeur 7.3602 m,Température (K) pour la profondeur 7.3780 m,Température (K) pour la profondeur 7.3957 m,Température (K) pour la profondeur 7.4135 m,Température (K) pour la profondeur 7.4312 m,Température (K) pour la profondeur 7.4490 m,Température (K) pour la profondeur 7.4667 m,Température (K) pour la profondeur 7.4845 m,Température (K) pour la profondeur 7.5022 m,Température (K) pour la profondeur 7.5200 m
17/05/18 16:15:00,288.644,287.8736,288.67386,287.8483,288.70218,287.81982,288.73474,287.79028,288.7672,287.75647,288.802,287.72296,288.84024,287.68555,288.8822,287.6432,288.92593,287.60025,288.97263,287.5536,289.02252,287.5037,289.0753,287.44977,289.13284,287.39197,289.19327,287.3301,289.25845,287.2639,289.32758,287.1928,289.40097,287.11746,289.48032,287.03677,289.56436,286.9503,289.65427,286.85785,289.75046,286.7587,289.85318,286.65268,289.9633,286.53897,290.0811,286.41733,290.207,286.287
17/05/18 16:30:00,288.708,287.9005,288.73666,287.8722,288.7661,287.84512,288.79865,287.81174,288.8334,287.77914,288.86823,287.74423,288.9054,287.70575,288.94632,287.66553,288.99,287.6214,289.03778,287.57312,289.08774,287.5226,289.14108,287.46796,289.19867,287.40958,289.25964,287.34656,289.32596,287.2797,289.3957,287.20813,289.4708,287.13107,289.5511,287.04825,289.63696,286.96002,289.7282,286.86594,289.82553,286.7653,289.93015,286.6575,290.04184,286.54236,290.1612,286.41888,290.28882,286.287
17/05/18 16:45:00,288.753,287.9165,288.78552,287.8914,288.8178,287.86398,288.85202,287.8326,288.88852,287.7981,288.9285,287.76212,288.96878,287.72394,289.0128,287.68167,289.06082,287.63632,289.11038,287.589,289.16315,287.5377,289.21945,287.48218,289.27948,287.42343,289.34354,287.35992,289.4124,287.2915,289.48428,287.21887,289.56107,287.1411,289.6438,287.0578,289.73157,286.96838,289.82507,286.8734,289.9248,286.77133,290.03113,286.66235,290.14465,286.5455,290.2659,286.42062,290.39517,286.287
17/05/18 17:00:00,288.805,287.94763,288.8314,287.91797,288.86182,287.8865,288.89548,287.8529,288.9302,287.817,288.96622,287.77975,289.00687,287.73865,289.04916,287.69507,289.0932,287.64832,289.14243,287.5985,289.19333,287.54538,289.2488,287.48862,289.30695,287.42856,289.36847,287.3639,289.43472,287.2955,289.50598,287.2213,289.58267,287.14212,289.6643,287.0583,289.75113,286.96884,289.84357,286.87326,289.94266,286.77072,290.0485,286.66132,290.16153,286.54468,290.282,286.42004,290.41083,286.287
17/05/18 17:15:00,288.849,287.97708,288.87894,287.94745,288.91083,287.9163,288.94482,287.88232,288.98102,287.8458,289.02078,287.80585,289.06207,287.76334,289.10718,287.71768,289.15533,287.67023,289.20554,287.62003,289.25797,287.56625,289.31445,287.50797,289.37527,287.44736,289.43958,287.3815,289.50876,287.31058,289.58148,287.2358,289.65912,287.15555,289.74277,287.0702,289.83148,286.97903,289.9259,286.8818,290.0271,286.77777,290.1348,286.6668,290.24936,286.5485,290.3719,286.42206,290.50256,286.287
17/05/18 17:30:00,288.929,288.00568,288.95715,287.97455,288.98944,287.9433,289.0227,287.90784,289.0604,287.87112,289.0984,287.83258,289.13892,287.7917,289.18216,287.74704,289.2293,287.69824,289.28067,287.64575,289.33435,287.5907,289.39215,287.53204,289.45325,287.46823,289.51898,287.40143,289.58798,287.33008,289.66217,287.25302,289.74185,287.17136,289.82687,287.08414,289.91696,286.99142,290.01276,286.89215,290.11533,286.786,290.225,286.67325,290.34192,286.55267,290.4661,286.4241,290.59882,286.287
17/05/18 17:45:00,288.971,288.0242,289.004,287.9944,289.03476,287.9635,289.07074,287.9285,289.10904,287.89102,289.14975,287.84924,289.19424,287.8054,289.2405,287.75964,289.28876,287.71176,289.33905,287.6603,289.39374,287.60446,289.45258,287.5447,289.51474,287.48175,289.58148,287.4132,289.65378,287.34033,289.72916,287.26303,289.8095,287.18008,289.89572,287.09192,289.98734,286.99786,290.08472,286.89792,290.18875,286.79095,290.29935,286.67712,290.41718,286.5554,290.54315,286.4255,290.6775,286.287
17/05/18 18:00:00,288.987,288.0284,289.01804,287.996,289.05005,287.9644,289.0841,287.92926,289.12045,287.89066,289.15924,287.85147,289.20154,287.80692,289.2488,287.7602,289.2959,287.7116,289.34818,287.65762,289.40283,287.60156,289.46005,287.54254,289.52264,287.47836,289.5888,287.41064,289.65872,287.33737,289.73438,287.25986,289.81442,287.1768,289.89948,287.089,289.9907,286.9948,290.08734,286.89496,290.1907,286.78824,290.301,286.67456,290.4184,286.55362,290.54337,286.4245,290.6766,286.287
17/05/18 18:15:00,288.99,288.02335,289.022,287.99496,289.05597,287.9622,289.09317,287.92557,289.1327,287.8881,289.1736,287.84805,289.21713,287.80505,289.26346,287.75833,289.3138,287.70847,289.3674,287.65625,289.42386,287.59973,289.48392,287.53925,289.5463,287.4765,289.61322,287.40796,289.68497,287.3355,289.76028,287.25818,289.84106,287.17535,289.92813,287.0867,290.0198,286.9932,290.11685,286.89352,290.22025,286.7874,290.33026,286.67407,290.44772,286.5529,290.57278,286.42413,290.70584,286.287
17/05/18 18:30:00,289.02,288.03766,289.05225,288.00668,289.08447,287.97485,289.11978,287.93945,289.15628,287.9005,289.1973,287.8591,289.24194,287.81415,289.28732,287.76822,289.33566,287.71936,289.38705,287.66644,289.44174,287.61102,289.49942,287.552,289.56082,287.48853,289.62674,287.42108,289.6969,287.34827,289.7721,287.27115,289.85168,287.1892,289.93637,287.1027,290.02618,287.00977,290.1224,286.9108,290.22485,286.80508,290.33383,286.6931,290.44955,286.5738,290.5728,286.44656,290.70416,286.311
17/05/18 18:45:00,289.026,288.04102,289.0572,288.00708,289.09247,287.97516,289.12778,287.9367,289.1664,287.89914,289.20645,287.85883,289.246,287.81583,289.29227,287.7682,289.3415,287.71835,289.3928,287.6654,289.4474,287.6097,289.5055,287.54935,289.56836,287.48615,289.63416,287.4178,289.70523,287.34546,289.7798,287.26917,289.8586,287.18665,289.94305,287.099,290.03354,287.00647,290.129,286.90805,290.2308,286.8028,290.3391,286.69107,290.45428,286.5723,290.577,286.44568,290.70755,286.311
17/05/18 19:00:00,289.044,288.03177,289.07773,288.00122,289.11145,287.9693,289.14926,287.9352,289.1873,287.89688,289.22873,287.85614,289.27478,287.81177,289.3216,287.7654,289.37137,287.7172,289.42422,287.66464,289.48038,287.6083,289.54,287.5493,289.60287,287.48535,289.6702,287.41794,289.74124,287.3457,289.81683,287.26773,289.8977,287.18643,289.9826,287.0999,290.0731,287.00708,290.16983,286.9081,290.27246,286.803,290.38123,286.69125,290.49673,286.57236,290.61963,286.4458,290.75037,286.311
17/05/18 19:15:00,289.074,288.1832,289.08173,288.13486,289.09445,288.08777,289.10916,288.03616,289.1293,287.98364,289.1518,287.92947,289.1768,287.87375,289.20547,287.81638,289.237,287.75598,289.27362,287.6942,289.31293,287.6301,289.3567,287.56256,289.40573,287.49292,289.458,287.41974,289.51556,287.3428,289.57907,287.26236,289.64728,287.17746,289.72238,287.08823,289.80313,286.99475,289.88956,286.89655,289.98303,286.79205,290.084,286.6819,290.1929,286.56522,290.3098,286.4418,290.4353,286.311
17/05/18 19:30:00,289.884,288.56854,289.93893,288.53754,289.99347,288.50235,290.0551,288.4624,290.1158,288.41934,290.17773,288.37433,290.24518,288.32254,290.31647,288.26663,290.38977,288.2076,290.4673,288.1421,290.54834,288.07184,290.63486,287.99493,290.7266,287.91257,290.82294,287.82385,290.92526,287.72806,291.03342,287.62567,291.1473,287.51636,291.2681,287.3988,291.39603,287.2736,291.5311,287.13892,291.67514,286.9945,291.8282,286.84036,291.99002,286.67535,292.16214,286.4992,292.34488,286.311
17/05/18 19:45:00,289.238,288.12683,289.2787,288.09793,289.31955,288.06775,289.36258,288.0326,289.41006,287.99387,289.46027,287.95132,289.51334,287.9069,289.5674,287.86047,289.6246,287.80984,289.6851,287.7558,289.74924,287.69702,289.81662,287.63583,289.88702,287.5696,289.96268,287.49802,290.0424,287.42117,290.12695,287.33936,290.2151,287.25217,290.30978,287.1588,290.40958,287.05954,290.51498,286.95413,290.6264,286.8413,290.74496,286.72098,290.87106,286.5928,291.00446,286.45636,291.14606,286.311
17/05/18 20:00:00,288.811,287.86603,288.83804,287.8374,288.86874,287.80734,288.90033,287.77283,288.93497,287.73798,288.96976,287.70203,289.00873,287.65982,289.05023,287.61707,289.09427,287.5717,289.14108,287.5234,289.1898,287.47214,289.24207,287.41727,289.2976,287.3595,289.3567,287.29816,289.41946,287.23346,289.48618,287.16425,289.55704,287.09076,289.63235,287.01276,289.71262,286.9297,289.7982,286.84155,289.88882,286.74783,289.9855,286.64835,290.08783,286.54266,290.19672,286.4304,290.3124,286.311
17/05/18 20:15:00,288.771,287.82565,288.8027,287.79773,288.8352,287.76898,288.86954,287.73846,288.90585,287.70615,288.94522,287.6697,288.9859,287.6325,289.02994,287.59204,289.0756,287.54782,289.1249,287.50104,289.17618,287.45023,289.2305,287.39865,289.2871,287.34277,289.34863,287.28238,289.41333,287.21765,289.4814,287.1504,289.55267,287.07794,289.6298,287.001,289.71057,286.91974,289.79553,286.83328,289.88596,286.7414,289.9819,286.64352,290.0838,286.53928,290.19165,286.42862,290.306,286.311
17/05/18 20:30:00,288.698,287.7718,288.72675,287.74423,288.75723,287.71545,288.78952,287.68192,288.82278,287.64847,288.859,287.61414,288.89737,287.57578,288.93704,287.53476,288.9801,287.49246,289.02576,287.4474,289.0731,287.39948,289.12384,287.3478,289.17813,287.29395,289.23468,287.23566,289.29617,287.17444,289.35934,287.10992,289.42636,287.0414,289.49698,286.96835,289.57312,286.89026,289.65387,286.80774,289.73978,286.71954,289.83044,286.62646,289.92654,286.52753,290.02856,286.42245,290.13675,286.311
17/05/18 20:45:00,288.607,287.69775,288.63593,287.67227,288.66547,287.64563,288.69672,287.6172,288.73068,287.58713,288.76462,287.55386,288.80252,287.5187,288.84158,287.48053,288.88293,287.44058,288.92773,287.39728,288.97418,287.35153,289.0233,287.3034,289.07486,287.25174,289.13046,287.196,289.1884,287.13687,289.2508,287.0741,289.31638,287.00754,289.38638,286.9375,289.4595,286.86325,289.53662,286.78473,289.61856,286.7009,289.7054,286.61185,289.7978,286.51743,289.89523,286.41724,289.99854,286.311
17/05/18 21:00:00,288.528,287.66916,288.55338,287.64273,288.58026,287.61557,288.60773,287.5855,288.6379,287.55347,288.66895,287.52084,288.70377,287.48312,288.74173,287.44482,288.78003,287.40457,288.8196,287.36374,288.86066,287.3195,288.90714,287.27206,288.9549,287.22247,289.00552,287.16986,289.05966,287.11365,289.11615,287.05502,289.17648,286.99188,289.24048,286.92548,289.30887,286.855,289.38098,286.78024,289.45767,286.70148,289.53876,286.61774,289.62497,286.5288,289.71628,286.4347,289.81317,286.335
17/05/18 21:15:00,288.441,287.59427,288.46576,287.5706,288.4929,287.54715,288.52155,287.52032,288.55185,287.49088,288.58484,287.45987,288.61777,287.42783,288.6526,287.39407,288.68942,287.35794,288.72937,287.3179,288.77258,287.27625,288.8168,287.2321,288.86368,287.1847,288.91425,287.1337,288.96732,287.08005,289.02402,287.02313,289.08356,286.96286,289.14658,286.89902,289.21283,286.8322,289.28253,286.7615,289.35632,286.6856,289.43472,286.60574,289.51736,286.52066,289.60507,286.43057,289.69803,286.335
17/05/18 21:30:00,288.355,287.54126,288.3805,287.51715,288.40836,287.493,288.4349,287.4646,288.464,287.43863,288.4937,287.40964,288.52612,287.37735,288.56036,287.34393,288.59656,287.30673,288.63577,287.2692,288.67535,287.22845,288.71872,287.18588,288.76358,287.14078,288.81107,287.09378,288.8608,287.04266,288.91302,286.98947,288.96875,286.9321,289.02823,286.872,289.09137,286.80768,289.1575,286.7398,289.22778,286.66794,289.30222,286.59174,289.38074,286.51105,289.46402,286.4255,289.55203,286.335
17/05/18 21:45:00,288.277,287.48743,288.29788,287.46423,288.32275,287.4409,288.34717,287.41577,288.3749,287.3862,288.4043,287.3571,288.43536,287.32602,288.46725,287.29306,288.5001,287.2611,288.5348,287.2253,288.57248,287.18753,288.61227,287.14685,288.65442,287.10336,288.6995,287.0571,288.74673,287.00888,288.79764,286.95648,288.85156,286.90143,288.90817,286.84366,288.9676,286.7829,289.0302,286.71848,289.09628,286.65033,289.16666,286.5781,289.24075,286.50177,289.31946,286.4208,289.4029,286.335
17/05/18 22:00:00,288.219,287.44366,288.24207,287.42145,288.2646,287.4008,288.28833,287.37634,288.3144,287.3521,288.34094,287.32474,288.3709,287.29477,288.4017,287.26312,288.4361,287.22873,288.47058,287.19327,288.508,287.15573,288.54663,287.1156,288.58847,287.07407,288.6322,287.02997,288.678,286.983,288.72546,286.9338,288.7771,286.88113,288.83124,286.8259,288.88852,286.7672,288.94913,286.7047,289.01343,286.6387,289.08148,286.56934,289.15323,286.4955,289.22922,286.4175,289.3095,286.335
17/05/18 22:15:00,288.168,287.41843,288.18747,287.39688,288.20993,287.37512,288.23456,287.34998,288.2606,287.3231,288.28723,287.2948,288.3154,287.26575,288.34705,287.23407,288.37772,287.20245,288.41202,287.16714,288.44833,287.1307,288.48572,287.09268,288.5252,287.0516,288.567,287.00827,288.61212,286.96216,288.65942,286.914,288.70847,286.8632,288.7613,286.80945,288.81665,286.75256,288.87518,286.69266,288.93698,286.6288,289.0025,286.56143,289.07178,286.49005,289.14517,286.4147,289.22278,286.335
17/05/18 22:30:00,288.123,287.3831,288.14386,287.3643,288.16492,287.34225,288.18628,287.32028,288.21167,287.29507,288.2366,287.26865,288.2649,287.24026,288.29294,287.21063,288.32352,287.1772,288.3568,287.14288,288.39105,287.10675,288.42828,287.06802,288.46674,287.02884,288.50742,286.9871,288.54993,286.9425,288.59488,286.89624,288.64288,286.8463,288.69363,286.79358,288.74756,286.73837,288.80414,286.6803,288.86392,286.6186,288.92712,286.55353,288.9941,286.4847,289.06494,286.412,289.13968,286.335
17/05/18 22:45:00,288.069,287.35028,288.08923,287.32874,288.11063,287.30753,288.135,287.28348,288.158,287.25967,288.18506,287.23462,288.21173,287.2061,288.24182,287.17694,288.27173,287.1471,288.30426,287.11456,288.3377,287.08005,288.3721,287.0446,288.40982,287.00632,288.44873,286.96582,288.4908,286.923,288.5344,286.8773,288.58093,286.8295,288.63055,286.77942,288.6825,286.72604,288.73715,286.66962,288.79538,286.60995,288.85675,286.54697,288.9216,286.48016,288.99017,286.40964,289.0628,286.335
17/05/18 23:00:00,288.015,287.31158,288.03464,287.29294,288.0562,287.27484,288.0771,287.2516,288.10284,287.22702,288.1273,287.20102,288.15494,287.17538,288.18137,287.14706,288.20932,287.1174,288.24072,287.08597,288.27295,287.05295,288.3079,287.01743,288.34393,286.9808,288.382,286.94168,288.42224,286.9004,288.46515,286.85715,288.51007,286.8111,288.5575,286.76227,288.60788,286.7108,288.66083,286.6566,288.71658,286.59927,288.7759,286.53836,288.83838,286.4744,288.9043,286.40665,288.9739,286.335
17/05/18 23:15:00,287.947,287.2796,287.9664,287.26132,287.98416,287.2424,288.0047,287.22144,288.02554,287.19794,288.04852,287.1752,288.07278,287.1494,288.09933,287.1212,288.12738,287.094,288.15695,287.0636,288.1873,287.03226,288.2194,286.99838,288.25372,286.9644,288.29,286.92755,288.3278,286.88922,288.36685,286.84784,288.40894,286.805,288.45343,286.7593,288.50043,286.71173,288.54987,286.6607,288.60226,286.6066,288.6579,286.54977,288.7165,286.48944,288.77832,286.42596,288.84357,286.359
17/05/18 23:30:00,287.866,287.21988,287.8829,287.2035,287.90253,287.18546,287.92322,287.16492,287.945,287.14523,287.96704,287.12445,287.99023,287.10147,288.01562,287.07626,288.04153,287.05142,288.06793,287.02423,288.0967,286.99573,288.12698,286.96548,288.15942,286.93265,288.19363,286.89755,288.23068,286.86008,288.26886,286.82132,288.30923,286.78036,288.35138,286.73712,288.39636,286.69135,288.44376,286.6432,288.49362,286.59238,288.546,286.53864,288.60117,286.48242,288.6595,286.42245,288.72122,286.359
17/05/18 23:45:00,287.781,287.1753,287.79755,287.15686,287.81686,287.14017,287.83624,287.1203,287.8567,287.10028,287.8765,287.08002,287.8974,287.05762,287.91946,287.0357,287.94452,287.01007,287.971,286.9846,287.99796,286.9568,288.02737,286.92648,288.0575,286.89587,288.08926,286.86325,288.12326,286.8287,288.1591,286.7918,288.19687,286.75302,288.2368,286.71292,288.27887,286.66983,288.3229,286.6251,288.36908,286.57767,288.41824,286.52722,288.4701,286.4741,288.52463,286.41806,288.58218,286.359
17/05/19 00:00:00,287.688,287.11893,287.70346,287.1025,287.72153,287.08603,287.73883,287.06894,287.7553,287.0512,287.7744,287.03165,287.79636,287.01086,287.81946,286.98785,287.84204,286.96475,287.86584,286.93942,287.89102,286.91434,287.91754,286.8872,287.94644,286.8583,287.97653,286.82706,288.0082,286.79465,288.04117,286.76086,288.076,286.72513,288.1127,286.6879,288.1515,286.64813,288.19257,286.60638,288.23618,286.5617,288.2819,286.5151,288.3298,286.46588,288.38052,286.41394,288.43405,286.359
